"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1006.2 ","1016.4 ","17.3 ","12.8 ","75 ","2.0 ","350.0 ","4.7 ","350.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1005.8 ","1015.9 ","17.7 ","12.8 ","73 ","2.3 ","10.0 ","5.6 ","350.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"3","1005.9 ","1016.0 ","18.0 ","13.4 ","74 ","0.5 ","310.0 ","3.9 ","310.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1005.9 ","1016.0 ","17.9 ","13.2 ","74 ","0.8 ","340.0 ","3.4 ","310.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1006.2 ","1016.3 ","18.0 ","13.2 ","74 ","1.8 ","320.0 ","2.9 ","330.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"6","1006.5 ","1016.6 ","18.0 ","13.2 ","74 ","1.4 ","320.0 ","3.2 ","340.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1007.0 ","1017.1 ","18.5 ","13.8 ","74 ","1.0 ","360.0 ","3.0 ","290.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"8","1007.4 ","1017.5 ","19.0 ","13.9 ","72 ","1.0 ","330.0 ","3.2 ","10.0 ","0.0 ","0.0 ","0.0 ","0.32 ","12.0 "
"9","1007.4 ","1017.5 ","20.1 ","14.3 ","69 ","0.9 ","300.0 ","2.8 ","320.0 ","0.0 ","0.0 ","0.0 ","0.83 ","12.0 "
"10","1007.2 ","1017.2 ","22.0 ","15.1 ","65 ","0.7 ","310.0 ","2.2 ","200.0 ","0.0 ","0.0 ","0.0 ","1.57 "," "
"11","1006.9 ","1016.8 ","23.9 ","16.3 ","62 ","0.4 ","70.0 ","2.2 ","240.0 ","0.0 ","0.0 ","0.0 ","2.14 ","10.0 "
"12","1006.5 ","1016.4 ","24.3 ","16.2 ","61 ","1.4 ","340.0 ","4.9 ","330.0 ","0.0 ","0.0 ","0.0 ","1.88 "," "
"13","1005.4 ","1015.3 ","24.6 ","17.0 ","63 ","1.6 ","330.0 ","4.8 ","350.0 ","0.0 ","0.0 ","0.2 ","2.29 "," "
"14","1004.7 ","1014.6 ","24.3 ","16.6 ","62 ","2.4 ","340.0 ","4.6 ","300.0 ","0.0 ","0.0 ","0.2 ","1.84 ","10.0 "
"15","1003.7 ","1013.6 ","24.7 ","17.0 ","62 ","2.2 ","320.0 ","4.5 ","330.0 ","0.0 ","0.0 ","0.4 ","1.95 "," "
"16","1003.5 ","1013.3 ","25.4 ","17.4 ","61 ","1.4 ","320.0 ","4.2 ","330.0 ","0.0 ","0.0 ","0.8 ","1.72 "," "
"17","1004.1 ","1014.0 ","23.5 ","16.5 ","65 ","1.9 ","340.0 ","5.0 ","310.0 ","0.0 ","0.0 ","0.5 ","0.96 ","10.0 "
"18","1004.5 ","1014.4 ","22.7 ","16.5 ","68 ","2.2 ","40.0 ","5.8 ","360.0 ","0.0 ","0.0 ","0.0 ","0.11 "," "
"19","1004.9 ","1014.9 ","22.2 ","16.7 ","71 ","0.3 ","50.0 ","3.4 ","30.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1005.2 ","1015.2 ","22.0 ","16.8 ","72 ","0.4 ","V ","1.5 ","260.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"21","1005.8 ","1015.8 ","21.4 ","17.2 ","77 ","0.8 ","130.0 ","1.9 ","150.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"22","1006.2 ","1016.2 ","22.0 ","17.1 ","74 ","0.8 ","210.0 ","2.8 ","250.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1006.3 ","1016.3 ","21.8 ","17.1 ","75 ","1.2 ","240.0 ","2.2 ","240.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"24","1006.0 ","1016.0 ","21.9 ","17.2 ","75 ","0.3 ","210.0 ","1.8 ","250.0 ","0.0 ","0.0 "," ","0.00 "," "
