"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1002.1 ","1005.5 ","28.4 ","23.9 ","77 ","0.9 ","200.0 ","2.6 ","270.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1001.5 ","1005.0 ","27.9 ","23.5 ","77 ","0.5 ","130.0 ","2.0 ","90.0 ","0.0 ","0.0 "," ","0.00 ","20.0 "
"3","1001.9 ","1005.4 ","27.6 ","23.3 ","77 ","0.6 ","150.0 ","3.1 ","280.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1002.2 ","1005.7 ","27.3 ","23.3 ","79 ","1.0 ","130.0 ","2.5 ","150.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1002.7 ","1006.2 ","27.3 ","23.2 ","78 ","0.5 ","200.0 ","1.8 ","140.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"6","1003.0 ","1006.5 ","27.3 ","23.4 ","79 ","0.3 ","150.0 ","2.3 ","160.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1003.4 ","1006.9 ","27.9 ","23.9 ","79 ","0.8 ","160.0 ","2.3 ","170.0 ","0.0 ","0.0 ","0.0 ","0.16 "," "
"8","1003.3 ","1006.7 ","30.5 ","25.1 ","73 ","1.5 ","240.0 ","4.2 ","270.0 ","0.0 ","0.0 ","0.9 ","1.51 ","13.0 "
"9","1002.9 ","1006.3 ","31.9 ","25.1 ","67 ","2.2 ","230.0 ","7.1 ","240.0 ","0.0 ","0.0 ","1.0 ","2.28 ","12.0 "
"10","1002.7 ","1006.1 ","33.6 ","25.6 ","63 ","2.3 ","230.0 ","7.1 ","280.0 ","0.0 ","0.0 ","1.0 ","2.92 "," "
"11","1002.7 ","1006.1 ","33.7 ","25.7 ","63 ","1.3 ","260.0 ","8.1 ","210.0 ","0.0 ","0.0 ","0.6 ","2.45 ","16.0 "
"12","1002.6 ","1006.0 ","34.7 ","25.9 ","60 ","3.0 ","280.0 ","7.6 ","300.0 ","0.0 ","0.0 ","0.5 ","2.37 "," "
"13","1001.8 ","1005.2 ","34.0 ","25.4 ","61 ","4.2 ","280.0 ","10.2 ","280.0 ","0.0 ","0.0 ","0.3 ","2.02 "," "
"14","1001.5 ","1004.9 ","34.4 ","26.4 ","63 ","2.2 ","290.0 ","8.1 ","280.0 ","0.0 ","0.0 ","0.2 ","1.75 ","16.0 "
"15","1001.2 ","1004.6 ","34.9 ","26.2 ","61 ","2.5 ","300.0 ","9.7 ","280.0 ","0.0 ","0.0 ","0.9 ","2.61 "," "
"16","1001.1 ","1004.5 ","34.9 ","25.5 ","58 ","2.0 ","270.0 ","6.8 ","270.0 ","0.0 ","0.0 ","0.5 ","1.73 "," "
"17","1000.7 ","1004.1 ","33.4 ","25.1 ","62 ","0.9 ","300.0 ","7.3 ","290.0 ","0.0 ","0.0 ","0.7 ","1.00 ","20.0 "
"18","1000.8 ","1004.2 ","32.9 ","25.3 ","64 ","1.4 ","310.0 ","6.5 ","290.0 ","0.0 ","0.0 ","0.5 ","0.41 "," "
"19","1001.3 ","1004.7 ","31.9 ","25.1 ","67 ","0.7 ","290.0 ","5.2 ","270.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1002.2 ","1005.6 ","30.8 ","25.0 ","71 ","2.0 ","170.0 ","3.4 ","160.0 ","0.0 ","0.0 "," ","0.00 ","18.0 "
"21","1002.9 ","1006.3 ","30.1 ","24.6 ","72 ","1.4 ","200.0 ","3.2 ","180.0 ","0.0 ","0.0 "," ","0.00 ","18.0 "
"22","1003.6 ","1007.0 ","29.6 ","24.0 ","72 ","1.5 ","170.0 ","3.6 ","170.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1003.7 ","1007.1 ","29.0 ","23.6 ","73 ","0.6 ","150.0 ","5.0 ","130.0 ","0.0 ","0.0 "," ","0.00 ","13.0 "
"24","1003.8 ","1007.3 ","28.4 ","23.4 ","74 ","1.0 ","180.0 ","3.1 ","170.0 ","0.0 ","0.0 "," ","0.00 "," "
