"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","998.2 ","1008.0 ","24.6 ","23.1 ","91 ","0.2 ","0.0 ","1.8 ","80.0 ","0.3 ","0.8 "," ","0.00 "," "
"2","998.4 ","1008.2 ","24.8 ","23.6 ","93 ","0.3 ","70.0 ","2.2 ","90.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"3","998.0 ","1007.8 ","24.4 ","22.9 ","91 ","0.8 ","70.0 ","2.1 ","70.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","997.7 ","1007.5 ","24.2 ","22.8 ","92 ","0.3 ","130.0 ","2.7 ","70.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","997.7 ","1007.5 ","24.4 ","22.9 ","91 ","0.2 ","0.0 ","2.0 ","130.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"6","998.3 ","1008.1 ","24.6 ","23.3 ","92 ","0.2 ","0.0 ","1.5 ","40.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","998.7 ","1008.5 ","26.1 ","24.2 ","89 ","0.1 ","0.0 ","1.5 ","80.0 ","0.0 ","0.0 ","0.0 ","0.24 "," "
"8","999.3 ","1009.0 ","28.0 ","24.0 ","79 ","0.3 ","180.0 ","1.6 ","80.0 ","0.0 ","0.0 ","0.6 ","0.98 ","15.0 "
"9","1000.2 ","1009.9 ","29.5 ","22.7 ","67 ","0.6 ","230.0 ","2.2 ","70.0 ","0.0 ","0.0 ","0.8 ","2.08 ","15.0 "
"10","999.9 ","1009.5 ","31.3 ","24.3 ","66 ","1.3 ","230.0 ","3.4 ","240.0 ","0.0 ","0.0 ","0.8 ","2.73 "," "
"11","999.6 ","1009.2 ","31.4 ","23.0 ","61 ","1.4 ","240.0 ","3.2 ","200.0 ","0.0 ","0.0 ","0.7 ","2.55 ","12.0 "
"12","999.3 ","1008.9 ","32.3 ","23.8 ","61 ","2.2 ","230.0 ","6.2 ","270.0 ","0.0 ","0.0 ","0.2 ","2.34 "," "
"13","999.1 ","1008.7 ","32.1 ","23.1 ","59 ","1.6 ","250.0 ","4.7 ","230.0 ","0.0 ","0.0 ","0.1 ","2.03 "," "
"14","998.4 ","1008.0 ","32.1 ","23.4 ","60 ","1.6 ","270.0 ","5.8 ","240.0 ","0.0 ","0.0 ","0.1 ","1.80 ","10.0 "
"15","998.7 ","1008.4 ","27.4 ","24.2 ","83 ","3.4 ","50.0 ","7.7 ","40.0 ","0.7 ","0.3 ","0.0 ","0.52 "," "
"16","999.5 ","1009.3 ","24.6 ","23.0 ","91 ","0.5 ","50.0 ","8.9 ","60.0 ","52.5 ","1.0 ","0.0 ","0.00 "," "
"17","1000.1 ","1009.9 ","24.8 ","23.5 ","92 ","1.6 ","200.0 ","5.1 ","250.0 ","1.0 ","1.0 ","0.0 ","0.00 ","6.0 "
"18","1000.2 ","1010.1 ","24.2 ","22.3 ","89 ","1.7 ","170.0 ","6.0 ","220.0 ","2.6 ","1.0 ","0.0 ","0.00 "," "
"19","1000.5 ","1010.3 ","24.7 ","23.0 ","90 ","0.6 ","190.0 ","3.0 ","200.0 ","1.0 ","1.0 ","0.0 ","0.00 "," "
"20","1001.3 ","1011.2 ","24.4 ","22.8 ","91 ","0.6 ","150.0 ","3.4 ","180.0 ","0.9 ","1.0 "," ","0.00 ","6.0 "
"21","1001.7 ","1011.6 ","24.4 ","23.2 ","93 ","0.8 ","80.0 ","3.0 ","260.0 ","1.1 ","1.0 "," ","0.00 ","6.0 "
"22","1001.6 ","1011.5 ","24.6 ","23.4 ","93 ","0.5 ","110.0 ","1.7 ","130.0 ","0.1 ","0.2 "," ","0.00 "," "
"23","1001.6 ","1011.5 ","24.7 ","23.4 ","92 ","0.0 ","0.0 ","2.0 ","130.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1001.1 ","1011.0 ","24.6 ","23.3 ","92 ","0.0 ","0.0 ","1.5 ","40.0 ","0.0 ","0.0 "," ","0.00 "," "
