"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1017.1 ","1017.5 ","21.3 ","16.8 ","76 ","1.8 ","350.0 ","2.9 ","330.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1016.7 ","1017.1 ","20.8 ","16.7 ","77 ","2.0 ","10.0 ","3.7 ","20.0 ","0.0 ","0.0 "," ","0.00 ","4.0 "
"3","1016.1 ","1016.5 ","20.7 ","16.6 ","77 ","1.3 ","20.0 ","3.1 ","20.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1016.0 ","1016.4 ","20.1 ","16.5 ","80 ","2.1 ","340.0 ","3.4 ","330.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1016.2 ","1016.6 ","19.9 ","16.4 ","80 ","1.8 ","350.0 ","3.5 ","340.0 ","0.0 ","0.0 "," ","0.00 ","4.0 "
"6","1016.8 ","1017.2 ","19.9 ","16.4 ","80 ","1.6 ","340.0 ","2.8 ","340.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1017.2 ","1017.6 ","20.3 ","16.5 ","79 ","1.1 ","10.0 ","3.4 ","10.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"8","1017.6 ","1018.0 ","21.1 ","16.9 ","77 ","1.4 ","360.0 ","3.2 ","40.0 ","0.0 ","0.0 ","0.0 ","0.41 ","3.0 "
"9","1018.1 ","1018.5 ","22.9 ","18.2 ","75 ","0.9 ","310.0 ","2.6 ","20.0 ","0.0 ","0.0 ","0.8 ","1.11 ","3.0 "
"10","1018.0 ","1018.4 ","24.3 ","18.6 ","71 ","2.0 ","280.0 ","3.0 ","280.0 ","0.0 ","0.0 ","0.8 ","1.60 "," "
"11","1017.7 ","1018.1 ","25.2 ","18.9 ","68 ","2.8 ","280.0 ","4.2 ","280.0 ","0.0 ","0.0 ","1.0 ","2.19 ","3.0 "
"12","1017.0 ","1017.4 ","26.5 ","19.1 ","64 ","3.1 ","300.0 ","5.8 ","310.0 ","0.0 ","0.0 ","1.0 ","2.40 "," "
"13","1016.2 ","1016.6 ","26.4 ","19.1 ","64 ","3.4 ","300.0 ","6.1 ","270.0 ","0.0 ","0.0 ","1.0 ","2.43 "," "
"14","1015.4 ","1015.8 ","25.7 ","19.5 ","69 ","3.7 ","300.0 ","6.4 ","300.0 ","0.0 ","0.0 ","1.0 ","2.40 ","5.0 "
"15","1015.1 ","1015.5 ","25.6 ","19.6 ","69 ","3.4 ","310.0 ","7.5 ","320.0 ","0.0 ","0.0 ","1.0 ","2.03 "," "
"16","1015.2 ","1015.6 ","24.9 ","19.3 ","71 ","2.9 ","330.0 ","7.1 ","320.0 ","0.0 ","0.0 ","0.3 ","0.98 "," "
"17","1015.1 ","1015.5 ","24.1 ","18.5 ","71 ","2.7 ","330.0 ","6.1 ","340.0 ","0.0 ","0.0 ","0.4 ","0.68 ","6.0 "
"18","1015.2 ","1015.6 ","23.1 ","18.1 ","73 ","2.8 ","320.0 ","5.3 ","310.0 ","0.0 ","0.0 ","0.0 ","0.07 "," "
"19","1015.6 ","1016.0 ","23.0 ","17.8 ","73 ","3.2 ","350.0 ","7.7 ","340.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1016.3 ","1016.7 ","22.4 ","17.3 ","73 ","2.2 ","20.0 ","6.2 ","350.0 ","0.0 ","0.0 "," ","0.00 ","5.0 "
"21","1016.8 ","1017.2 ","21.8 ","17.1 ","75 ","3.3 ","20.0 ","5.4 ","330.0 ","0.0 ","0.0 "," ","0.00 ","5.0 "
"22","1016.9 ","1017.3 ","21.6 ","17.1 ","76 ","2.7 ","20.0 ","5.8 ","30.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1016.9 ","1017.3 ","21.7 ","17.0 ","75 ","2.2 ","10.0 ","5.8 ","10.0 ","0.0 ","0.0 "," ","0.00 ","2.0 "
"24","1016.7 ","1017.1 ","21.8 ","17.1 ","75 ","1.6 ","10.0 ","5.7 ","30.0 ","0.0 ","0.0 "," ","0.00 "," "
