"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1007.6 ","1009.8 ","27.7 ","22.5 ","73 ","1.6 ","240.0 ","2.7 ","220.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1007.1 ","1009.3 ","27.2 ","23.0 ","78 ","1.0 ","220.0 ","2.9 ","220.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"3","1006.7 ","1008.9 ","27.0 ","21.8 ","73 ","1.6 ","230.0 ","2.2 ","240.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1006.7 ","1008.9 ","27.1 ","21.4 ","71 ","2.1 ","240.0 ","3.6 ","230.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1006.7 ","1008.9 ","26.8 ","21.1 ","71 ","1.3 ","250.0 ","3.6 ","220.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"6","1007.0 ","1009.2 ","26.6 ","20.9 ","71 ","2.3 ","240.0 ","4.0 ","260.0 ","0.0 ","0.0 ","0.3 ","0.20 "," "
"7","1007.7 ","1009.9 ","28.0 ","22.7 ","73 ","2.9 ","230.0 ","4.7 ","220.0 ","0.0 ","0.0 ","1.0 ","0.49 "," "
"8","1007.8 ","1010.0 ","28.7 ","23.2 ","72 ","3.4 ","180.0 ","4.8 ","220.0 ","0.0 ","0.0 ","1.0 ","1.32 ","25.0 "
"9","1007.9 ","1010.1 ","30.7 ","24.8 ","71 ","2.9 ","130.0 ","4.1 ","180.0 ","0.0 ","0.0 ","1.0 ","2.10 ","25.0 "
"10","1007.8 ","1010.0 ","31.3 ","25.2 ","70 ","3.4 ","140.0 ","4.8 ","140.0 ","0.0 ","0.0 ","1.0 ","3.04 "," "
"11","1007.7 ","1009.9 ","31.9 ","25.7 ","70 ","4.1 ","150.0 ","5.8 ","130.0 ","0.0 ","0.0 ","1.0 ","3.16 ","25.0 "
"12","1007.3 ","1009.5 ","31.8 ","25.9 ","71 ","3.7 ","150.0 ","6.4 ","140.0 ","0.0 ","0.0 ","1.0 ","3.54 "," "
"13","1007.0 ","1009.2 ","32.9 ","25.8 ","66 ","3.4 ","130.0 ","6.6 ","150.0 ","0.0 ","0.0 ","1.0 ","3.60 "," "
"14","1006.8 ","1009.0 ","32.3 ","25.9 ","69 ","3.5 ","130.0 ","5.5 ","130.0 ","0.0 ","0.0 ","1.0 ","3.07 ","20.0 "
"15","1006.3 ","1008.5 ","31.1 ","25.5 ","72 ","3.2 ","140.0 ","5.1 ","140.0 ","0.0 ","0.0 ","0.8 ","2.14 "," "
"16","1006.2 ","1008.4 ","31.6 ","25.5 ","70 ","3.2 ","140.0 ","5.3 ","160.0 ","0.0 ","0.0 ","0.9 ","1.90 "," "
"17","1006.3 ","1008.5 ","30.3 ","25.2 ","74 ","5.3 ","150.0 ","7.5 ","150.0 ","0.0 ","0.0 ","0.9 ","1.26 ","20.0 "
"18","1006.5 ","1008.7 ","29.7 ","24.8 ","75 ","4.7 ","160.0 ","6.8 ","150.0 ","0.0 ","0.0 ","0.1 ","0.09 "," "
"19","1007.1 ","1009.3 ","29.3 ","24.5 ","75 ","2.9 ","170.0 ","7.8 ","160.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1007.8 ","1010.0 ","29.2 ","24.3 ","75 ","2.2 ","180.0 ","5.5 ","170.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"21","1008.1 ","1010.3 ","28.8 ","24.3 ","77 ","1.9 ","180.0 ","3.9 ","200.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"22","1008.5 ","1010.7 ","29.0 ","23.9 ","74 ","2.4 ","190.0 ","3.9 ","190.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1008.5 ","1010.7 ","28.3 ","24.1 ","78 ","1.5 ","210.0 ","3.5 ","170.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"24","1008.1 ","1010.3 ","28.3 ","22.6 ","71 ","1.0 ","260.0 ","3.3 ","300.0 ","0.0 ","0.0 "," ","0.00 "," "
