"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1010.0 ","1010.7 ","27.7 ","21.8 ","70 ","1.1 ","170.0 ","2.4 ","130.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1009.8 ","1010.5 ","27.3 ","21.9 ","72 ","2.0 ","160.0 ","4.0 ","150.0 ","0.0 ","0.0 "," ","0.00 ","16.0 "
"3","1010.1 ","1010.8 ","27.1 ","21.6 ","72 ","1.4 ","140.0 ","3.2 ","160.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1010.1 ","1010.8 ","26.9 ","21.3 ","71 ","1.2 ","140.0 ","3.3 ","120.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1010.0 ","1010.7 ","26.7 ","21.2 ","72 ","1.1 ","170.0 ","3.7 ","180.0 ","0.0 ","0.0 "," ","0.00 ","16.0 "
"6","1010.6 ","1011.3 ","26.6 ","21.3 ","73 ","1.5 ","160.0 ","3.5 ","160.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1011.5 ","1012.2 ","27.2 ","21.7 ","72 ","1.7 ","170.0 ","2.8 ","180.0 ","0.0 ","0.0 ","0.9 ","0.36 "," "
"8","1011.4 ","1012.1 ","29.3 ","23.2 ","70 ","1.1 ","160.0 ","2.7 ","170.0 ","0.0 ","0.0 ","0.9 ","1.15 ","10.0 "
"9","1011.1 ","1011.8 ","31.7 ","23.4 ","62 ","1.6 ","230.0 ","4.1 ","260.0 ","0.0 ","0.0 ","1.0 ","2.09 ","16.0 "
"10","1010.6 ","1011.3 ","33.2 ","23.4 ","57 ","1.0 ","V ","4.6 ","280.0 ","0.0 ","0.0 ","0.8 ","2.49 "," "
"11","1009.7 ","1010.4 ","35.0 ","23.3 ","51 ","0.7 ","200.0 ","4.7 ","300.0 ","0.0 ","0.0 ","0.9 ","3.12 ","18.0 "
"12","1009.0 ","1009.7 ","35.9 ","23.0 ","48 ","1.1 ","V ","4.7 ","280.0 ","0.0 ","0.0 ","1.0 ","3.56 "," "
"13","1008.5 ","1009.2 ","35.8 ","24.8 ","53 ","1.5 ","320.0 ","5.6 ","350.0 ","0.0 ","0.0 ","0.9 ","3.37 "," "
"14","1008.4 ","1009.1 ","35.5 ","24.5 ","53 ","1.7 ","320.0 ","6.7 ","330.0 ","0.0 ","0.0 ","0.9 ","2.89 ","25.0 "
"15","1008.2 ","1008.9 ","34.2 ","24.0 ","55 ","1.2 ","300.0 ","6.3 ","330.0 ","0.0 ","0.0 ","0.8 ","2.24 "," "
"16","1008.4 ","1009.1 ","33.9 ","23.6 ","55 ","2.1 ","360.0 ","6.1 ","320.0 ","0.0 ","0.0 ","0.5 ","1.30 "," "
"17","1008.7 ","1009.4 ","33.6 ","23.0 ","54 ","0.7 ","360.0 ","4.6 ","340.0 ","0.0 ","0.0 ","0.9 ","0.99 ","20.0 "
"18","1008.6 ","1009.3 ","31.7 ","23.5 ","62 ","1.9 ","70.0 ","4.9 ","90.0 ","0.0 ","0.0 ","0.4 ","0.26 "," "
"19","1009.1 ","1009.8 ","31.0 ","23.1 ","63 ","1.0 ","60.0 ","5.6 ","70.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1009.8 ","1010.5 ","30.6 ","22.6 ","62 ","0.9 ","80.0 ","4.5 ","80.0 ","0.0 ","0.0 "," ","0.00 ","18.0 "
"21","1010.5 ","1011.2 ","30.4 ","22.1 ","61 ","1.0 ","160.0 ","2.7 ","120.0 ","0.0 ","0.0 "," ","0.00 ","20.0 "
"22","1010.7 ","1011.4 ","29.7 ","22.0 ","63 ","1.8 ","140.0 ","4.2 ","150.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1011.0 ","1011.7 ","29.2 ","22.2 ","66 ","1.8 ","160.0 ","3.8 ","150.0 ","0.0 ","0.0 "," ","0.00 ","20.0 "
"24","1011.4 ","1012.1 ","28.7 ","22.1 ","68 ","1.7 ","130.0 ","3.5 ","140.0 ","0.0 ","0.0 "," ","0.00 "," "
