"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1002.5 ","1005.9 ","28.8 ","24.6 ","78 ","1.1 ","190.0 ","2.8 ","150.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1002.0 ","1005.4 ","28.2 ","24.2 ","79 ","1.9 ","160.0 ","3.1 ","170.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"3","1001.7 ","1005.2 ","27.7 ","23.9 ","80 ","2.0 ","160.0 ","3.8 ","170.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1001.9 ","1005.4 ","27.4 ","23.7 ","80 ","1.2 ","170.0 ","3.4 ","150.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1001.8 ","1005.3 ","27.2 ","23.4 ","80 ","1.4 ","160.0 ","3.6 ","130.0 ","0.0 ","0.0 "," ","0.00 ","18.0 "
"6","1002.1 ","1005.6 ","27.4 ","23.4 ","79 ","1.3 ","160.0 ","2.9 ","160.0 ","0.0 ","0.0 ","0.0 ","0.11 "," "
"7","1002.4 ","1005.8 ","28.5 ","24.8 ","80 ","0.7 ","130.0 ","2.7 ","90.0 ","0.0 ","0.0 ","0.5 ","0.81 "," "
"8","1002.5 ","1005.9 ","30.9 ","24.8 ","70 ","1.0 ","260.0 ","5.6 ","280.0 ","0.0 ","0.0 ","0.4 ","1.54 ","18.0 "
"9","1002.6 ","1006.0 ","32.7 ","24.7 ","63 ","2.9 ","270.0 ","6.5 ","280.0 ","0.0 ","0.0 ","1.0 ","2.29 ","18.0 "
"10","1002.3 ","1005.7 ","34.2 ","25.1 ","59 ","2.4 ","240.0 ","6.8 ","270.0 ","0.0 ","0.0 ","1.0 ","2.99 "," "
"11","1001.5 ","1004.9 ","34.9 ","24.8 ","56 ","1.5 ","230.0 ","6.0 ","180.0 ","0.0 ","0.0 ","1.0 ","3.46 ","20.0 "
"12","1000.9 ","1004.3 ","35.6 ","24.2 ","52 ","1.1 ","260.0 ","7.7 ","270.0 ","0.0 ","0.0 ","0.8 ","3.11 "," "
"13","1000.4 ","1003.8 ","35.6 ","26.9 ","61 ","4.3 ","290.0 ","7.3 ","270.0 ","0.0 ","0.0 ","0.7 ","2.98 "," "
"14","999.9 ","1003.3 ","35.9 ","27.0 ","60 ","2.4 ","290.0 ","7.2 ","290.0 ","0.0 ","0.0 ","0.8 ","3.21 ","18.0 "
"15","999.4 ","1002.8 ","34.9 ","26.2 ","61 ","3.3 ","260.0 ","8.1 ","270.0 ","0.0 ","0.0 ","0.5 ","1.90 "," "
"16","999.2 ","1002.6 ","34.3 ","25.9 ","62 ","2.2 ","230.0 ","7.0 ","280.0 ","0.0 ","0.0 ","0.7 ","2.09 "," "
"17","999.0 ","1002.4 ","33.7 ","25.6 ","63 ","1.4 ","220.0 ","5.0 ","220.0 ","0.0 ","0.0 ","1.0 ","1.37 ","24.0 "
"18","999.3 ","1002.7 ","33.4 ","25.2 ","62 ","1.4 ","290.0 ","4.9 ","270.0 ","0.0 ","0.0 ","0.4 ","0.46 "," "
"19","999.6 ","1003.0 ","32.7 ","24.9 ","64 ","1.0 ","290.0 ","5.2 ","280.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1000.1 ","1003.5 ","31.9 ","24.8 ","66 ","1.4 ","250.0 ","5.0 ","270.0 ","0.0 ","0.0 "," ","0.00 ","16.0 "
"21","1000.0 ","1003.4 ","31.5 ","24.4 ","66 ","1.5 ","260.0 ","5.3 ","270.0 ","0.0 ","0.0 "," ","0.00 ","16.0 "
"22","1000.5 ","1003.9 ","30.9 ","24.1 ","67 ","1.7 ","220.0 ","4.5 ","270.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1000.4 ","1003.8 ","30.3 ","24.5 ","71 ","1.5 ","80.0 ","2.8 ","70.0 ","0.0 ","0.0 "," ","0.00 ","20.0 "
"24","1000.2 ","1003.6 ","29.6 ","24.8 ","75 ","1.1 ","130.0 ","2.7 ","190.0 ","0.0 ","0.0 "," ","0.00 "," "
