"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1015.9 ","1018.1 ","23.0 ","18.0 ","73 ","1.3 ","270.0 ","3.3 ","250.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1015.6 ","1017.8 ","22.7 ","18.2 ","76 ","1.1 ","280.0 ","3.6 ","240.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","1015.5 ","1017.7 ","22.5 ","18.4 ","78 ","1.8 ","260.0 ","3.3 ","240.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1015.4 ","1017.6 ","22.0 ","18.2 ","79 ","2.1 ","250.0 ","3.6 ","260.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1015.6 ","1017.8 ","22.0 ","18.0 ","78 ","2.3 ","250.0 ","5.1 ","250.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"6","1016.3 ","1018.5 ","22.1 ","18.2 ","79 ","2.3 ","260.0 ","4.5 ","240.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1016.9 ","1019.1 ","22.3 ","18.2 ","78 ","1.5 ","260.0 ","4.5 ","250.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"8","1017.3 ","1019.5 ","22.9 ","18.4 ","76 ","2.0 ","230.0 ","3.8 ","260.0 ","0.0 ","0.0 ","0.0 ","0.10 ","12.0 "
"9","1017.4 ","1019.6 ","24.2 ","19.1 ","73 ","1.5 ","260.0 ","3.3 ","250.0 ","0.0 ","0.0 ","0.0 ","0.60 ","15.0 "
"10","1016.9 ","1019.1 ","25.5 ","19.5 ","69 ","0.5 ","220.0 ","3.0 ","260.0 ","0.0 ","0.0 ","0.0 ","0.90 "," "
"11","1015.8 ","1018.0 ","26.8 ","20.0 ","66 ","1.5 ","130.0 ","3.0 ","170.0 ","0.0 ","0.0 ","0.1 ","1.33 ","15.0 "
"12","1015.1 ","1017.3 ","26.9 ","20.7 ","69 ","4.0 ","60.0 ","7.0 ","50.0 ","0.0 ","0.0 ","0.0 ","1.23 "," "
"13","1014.5 ","1016.7 ","26.6 ","21.3 ","73 ","6.1 ","40.0 ","9.4 ","50.0 ","0.0 ","0.0 ","0.4 ","1.54 "," "
"14","1014.2 ","1016.4 ","25.8 ","20.6 ","73 ","4.9 ","30.0 ","10.4 ","50.0 ","0.0 ","0.0 ","0.0 ","0.76 ","12.0 "
"15","1014.3 ","1016.5 ","25.1 ","19.7 ","72 ","6.3 ","40.0 ","10.7 ","40.0 ","0.0 ","0.0 ","0.0 ","0.55 "," "
"16","1014.8 ","1017.0 ","24.7 ","19.7 ","74 ","6.9 ","30.0 ","11.7 ","30.0 ","0.0 ","0.0 ","0.0 ","0.19 "," "
"17","1014.8 ","1017.0 ","24.4 ","19.7 ","75 ","5.7 ","20.0 ","11.3 ","40.0 ","0.0 ","0.0 ","0.1 ","0.12 ","12.0 "
"18","1015.5 ","1017.7 ","23.7 ","19.1 ","75 ","7.1 ","20.0 ","12.9 ","10.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1015.8 ","1018.0 ","23.8 ","18.8 ","74 ","6.7 ","20.0 ","12.7 ","20.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1016.4 ","1018.6 ","23.9 ","18.4 ","71 ","5.1 ","30.0 ","11.1 ","30.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"21","1016.7 ","1018.9 ","23.5 ","18.6 ","74 ","6.9 ","40.0 ","11.7 ","30.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"22","1016.7 ","1018.9 ","23.5 ","18.3 ","73 ","5.7 ","40.0 ","11.7 ","50.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1016.5 ","1018.7 ","23.7 ","18.0 ","70 ","5.1 ","30.0 ","10.3 ","20.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1016.4 ","1018.6 ","23.2 ","18.9 ","77 ","5.5 ","50.0 ","10.9 ","50.0 ","0.0 ","0.0 "," ","0.00 "," "
