"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1021.3 ","1021.7 ","19.9 ","13.6 ","67 ","1.5 ","20.0 ","4.1 ","310.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1020.5 ","1020.9 ","19.8 ","13.2 ","66 ","0.7 ","10.0 ","3.0 ","30.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"3","1020.3 ","1020.7 ","19.8 ","14.0 ","69 ","1.0 ","20.0 ","1.9 ","20.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1020.2 ","1020.6 ","19.7 ","14.7 ","73 ","1.6 ","30.0 ","2.6 ","40.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1020.5 ","1020.9 ","19.1 ","14.4 ","74 ","1.5 ","60.0 ","2.9 ","80.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"6","1020.6 ","1021.0 ","18.9 ","14.6 ","76 ","1.6 ","50.0 ","3.2 ","70.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1021.1 ","1021.5 ","18.9 ","15.4 ","80 ","2.0 ","40.0 ","3.3 ","50.0 ","0.0 ","0.0 ","0.1 ","0.09 "," "
"8","1021.7 ","1022.1 ","20.3 ","15.5 ","74 ","1.1 ","50.0 ","2.8 ","20.0 ","0.0 ","0.0 ","1.0 ","0.77 ","6.0 "
"9","1022.0 ","1022.4 ","21.5 ","15.0 ","66 ","1.3 ","10.0 ","2.8 ","20.0 ","0.0 ","0.0 ","0.5 ","0.89 ","8.0 "
"10","1022.0 ","1022.4 ","22.6 ","15.9 ","66 ","2.2 ","290.0 ","3.8 ","280.0 ","0.0 ","0.0 ","0.3 ","1.37 "," "
"11","1022.1 ","1022.5 ","23.5 ","15.8 ","62 ","2.9 ","290.0 ","4.9 ","280.0 ","0.0 ","0.0 ","0.5 ","1.95 ","6.0 "
"12","1021.8 ","1022.2 ","24.2 ","16.0 ","60 ","3.1 ","310.0 ","5.4 ","280.0 ","0.0 ","0.0 ","0.7 ","2.41 "," "
"13","1020.9 ","1021.3 ","24.4 ","15.7 ","58 ","2.9 ","300.0 ","7.0 ","300.0 ","0.0 ","0.0 ","1.0 ","2.97 "," "
"14","1019.9 ","1020.3 ","24.1 ","15.1 ","57 ","3.9 ","300.0 ","6.3 ","310.0 ","0.0 ","0.0 ","1.0 ","2.63 ","10.0 "
"15","1019.6 ","1020.0 ","23.8 ","15.9 ","61 ","4.6 ","310.0 ","8.1 ","300.0 ","0.0 ","0.0 ","1.0 ","2.16 "," "
"16","1019.8 ","1020.2 ","23.4 ","16.3 ","64 ","3.8 ","310.0 ","7.5 ","310.0 ","0.0 ","0.0 ","1.0 ","1.53 "," "
"17","1019.9 ","1020.3 ","22.2 ","16.0 ","68 ","4.0 ","320.0 ","8.5 ","320.0 ","0.0 ","0.0 ","0.1 ","0.66 ","8.0 "
"18","1019.9 ","1020.3 ","22.1 ","15.9 ","68 ","2.3 ","310.0 ","6.8 ","290.0 ","0.0 ","0.0 ","0.0 ","0.02 "," "
"19","1020.3 ","1020.7 ","22.3 ","16.2 ","68 ","1.8 ","310.0 ","4.0 ","310.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1020.7 ","1021.1 ","22.4 ","15.6 ","65 ","1.5 ","330.0 ","4.0 ","300.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"21","1021.2 ","1021.6 ","22.0 ","17.4 ","75 ","3.0 ","280.0 ","4.8 ","290.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"22","1021.3 ","1021.7 ","21.7 ","16.9 ","74 ","2.5 ","310.0 ","4.8 ","300.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1021.1 ","1021.5 ","21.4 ","16.5 ","74 ","2.1 ","330.0 ","4.5 ","330.0 ","0.0 ","0.0 "," ","0.00 ","6.0 "
"24","1020.8 ","1021.2 ","21.0 ","16.0 ","73 ","1.0 ","10.0 ","4.9 ","340.0 ","0.0 ","0.0 "," ","0.00 "," "
