"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1022.3 ","1024.6 ","16.0 ","10.1 ","68 ","4.9 ","40.0 ","9.8 ","60.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1022.2 ","1024.5 ","16.0 ","9.7 ","66 ","4.4 ","30.0 ","10.9 ","20.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","1021.8 ","1024.1 ","16.1 ","9.4 ","64 ","3.3 ","20.0 ","7.5 ","20.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1021.9 ","1024.2 ","15.6 ","9.2 ","66 ","3.1 ","350.0 ","7.0 ","360.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1022.3 ","1024.6 ","15.7 ","8.6 ","63 ","2.9 ","350.0 ","5.2 ","350.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"6","1022.9 ","1025.2 ","15.9 ","8.6 ","62 ","2.3 ","340.0 ","5.0 ","330.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1023.1 ","1025.4 ","15.8 ","9.4 ","66 ","1.7 ","310.0 ","3.7 ","330.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"8","1023.4 ","1025.7 ","16.4 ","9.0 ","62 ","2.0 ","350.0 ","4.1 ","340.0 ","0.0 ","0.0 ","0.0 ","0.00 ","10.0 "
"9","1023.7 ","1026.0 ","17.1 ","9.7 ","62 ","1.5 ","360.0 ","4.4 ","360.0 ","0.0 ","0.0 ","0.0 ","0.45 ","10.0 "
"10","1023.7 ","1026.0 ","17.9 ","9.9 ","59 ","2.4 ","20.0 ","4.6 ","30.0 ","0.0 ","0.0 ","0.0 ","0.60 "," "
"11","1023.5 ","1025.8 ","18.3 ","10.2 ","59 ","1.7 ","30.0 ","5.0 ","20.0 ","0.0 ","0.0 ","0.0 ","0.97 ","10.0 "
"12","1023.1 ","1025.4 ","18.0 ","10.6 ","62 ","1.9 ","50.0 ","5.1 ","70.0 ","0.0 ","0.0 ","0.0 ","0.60 "," "
"13","1022.3 ","1024.6 ","17.9 ","11.0 ","64 ","2.4 ","30.0 ","4.2 ","20.0 ","0.0 ","0.0 ","0.0 ","0.60 "," "
"14","1021.8 ","1024.1 ","17.3 ","10.9 ","66 ","3.0 ","360.0 ","5.3 ","350.0 ","0.0 ","0.0 ","0.0 ","0.35 ","10.0 "
"15","1021.7 ","1024.0 ","16.4 ","12.4 ","77 ","2.9 ","60.0 ","6.7 ","20.0 ","0.0 ","0.0 ","0.0 ","0.03 "," "
"16","1021.8 ","1024.1 ","16.4 ","12.5 ","78 ","2.0 ","360.0 ","4.6 ","80.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"17","1022.2 ","1024.5 ","15.0 ","12.5 ","85 ","2.7 ","350.0 ","5.6 ","340.0 ","0.0 ","0.0 ","0.0 ","0.00 ","10.0 "
"18","1022.5 ","1024.8 ","15.2 ","12.8 ","86 ","3.3 ","340.0 ","4.6 ","350.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1023.2 ","1025.5 ","15.7 ","12.3 ","80 ","1.2 ","320.0 ","4.5 ","320.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1023.4 ","1025.7 ","15.6 ","12.4 ","81 ","1.6 ","250.0 ","2.5 ","250.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"21","1023.7 ","1026.0 ","15.6 ","12.4 ","81 ","0.9 ","260.0 ","3.5 ","250.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","1023.9 ","1026.2 ","15.5 ","12.5 ","82 ","0.8 ","240.0 ","1.5 ","250.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1023.6 ","1025.9 ","15.9 ","12.6 ","81 ","0.9 ","300.0 ","1.6 ","270.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1023.5 ","1025.8 ","15.8 ","12.4 ","80 ","1.9 ","300.0 ","2.8 ","300.0 ","0.0 ","0.0 "," ","0.00 "," "
