"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1015.7 ","1016.5 ","22.3 ","16.5 ","70 ","2.9 ","100.0 ","7.8 ","90.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1015.3 ","1016.1 ","22.3 ","16.5 ","70 ","2.9 ","90.0 ","8.5 ","90.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"3","1015.1 ","1015.9 ","22.5 ","16.8 ","70 ","2.4 ","100.0 ","6.1 ","90.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1014.9 ","1015.7 ","22.3 ","16.9 ","71 ","3.1 ","110.0 ","6.2 ","90.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1014.9 ","1015.7 ","22.2 ","16.9 ","72 ","2.1 ","90.0 ","5.9 ","90.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"6","1015.5 ","1016.3 ","22.4 ","17.2 ","72 ","2.5 ","100.0 ","6.9 ","80.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1016.1 ","1016.9 ","22.8 ","17.5 ","72 ","2.7 ","90.0 ","5.8 ","80.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"8","1016.3 ","1017.1 ","23.7 ","17.9 ","70 ","3.5 ","90.0 ","8.8 ","90.0 ","0.0 ","0.0 ","0.1 ","0.46 ","12.0 "
"9","1016.4 ","1017.2 ","24.8 ","18.3 ","67 ","4.8 ","80.0 ","11.5 ","80.0 ","0.0 ","0.0 ","0.7 ","1.20 ","13.0 "
"10","1016.1 ","1016.8 ","26.2 ","18.7 ","63 ","5.0 ","80.0 ","10.8 ","80.0 ","0.0 ","0.0 ","0.7 ","1.69 "," "
"11","1015.2 ","1015.9 ","26.4 ","18.9 ","63 ","4.7 ","90.0 ","12.4 ","70.0 ","0.0 ","0.0 ","1.0 ","2.26 ","13.0 "
"12","1014.3 ","1015.0 ","26.9 ","18.9 ","62 ","6.1 ","90.0 ","11.5 ","90.0 ","0.0 ","0.0 ","0.8 ","2.09 "," "
"13","1013.5 ","1014.2 ","26.9 ","19.0 ","62 ","6.3 ","100.0 ","11.6 ","90.0 ","0.0 ","0.0 ","1.0 ","2.27 "," "
"14","1013.2 ","1013.9 ","26.0 ","18.8 ","65 ","7.2 ","80.0 ","12.2 ","70.0 ","0.0 ","0.0 ","0.9 ","2.07 ","15.0 "
"15","1013.0 ","1013.7 ","26.0 ","18.9 ","65 ","6.6 ","90.0 ","14.3 ","80.0 ","0.0 ","0.0 ","1.0 ","1.50 "," "
"16","1013.6 ","1014.4 ","25.0 ","18.2 ","66 ","6.9 ","80.0 ","12.6 ","80.0 ","0.0 ","0.0 ","0.9 ","0.88 "," "
"17","1013.9 ","1014.7 ","24.9 ","18.2 ","66 ","4.6 ","80.0 ","10.5 ","90.0 ","0.0 ","0.0 ","0.6 ","0.28 ","14.0 "
"18","1014.1 ","1014.9 ","24.3 ","18.1 ","68 ","4.6 ","80.0 ","10.5 ","90.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1014.8 ","1015.6 ","24.4 ","18.0 ","68 ","4.6 ","80.0 ","9.3 ","90.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1015.2 ","1016.0 ","24.3 ","18.1 ","68 ","5.1 ","90.0 ","10.5 ","80.0 ","0.0 ","0.0 "," ","0.00 ","14.0 "
"21","1015.5 ","1016.3 ","24.4 ","18.0 ","68 ","5.6 ","80.0 ","10.6 ","90.0 ","0.0 ","0.0 "," ","0.00 ","14.0 "
"22","1015.6 ","1016.4 ","24.2 ","17.8 ","67 ","4.7 ","80.0 ","10.3 ","90.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1015.3 ","1016.1 ","24.1 ","17.8 ","68 ","4.2 ","80.0 ","10.9 ","70.0 ","0.0 ","0.0 "," ","0.00 ","14.0 "
"24","1015.0 ","1015.8 ","23.9 ","17.7 ","68 ","4.9 ","80.0 ","10.2 ","70.0 ","0.0 ","0.0 "," ","0.00 "," "
