"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1007.4 ","1017.4 ","20.6 ","14.4 ","68 ","0.0 ","0.0 ","1.3 ","300.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1007.0 ","1017.0 ","20.5 ","15.7 ","74 ","0.1 ","0.0 ","1.3 ","130.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","1006.8 ","1016.9 ","20.1 ","15.9 ","77 ","0.6 ","130.0 ","1.5 ","130.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1006.8 ","1016.9 ","20.2 ","15.6 ","75 ","0.5 ","60.0 ","1.4 ","130.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1007.0 ","1017.0 ","20.5 ","16.2 ","76 ","0.3 ","90.0 ","1.5 ","60.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"6","1007.5 ","1017.5 ","20.9 ","16.1 ","74 ","0.5 ","100.0 ","1.5 ","110.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1008.2 ","1018.2 ","21.9 ","16.5 ","71 ","0.2 ","0.0 ","1.3 ","110.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"8","1008.4 ","1018.4 ","23.2 ","16.8 ","67 ","0.2 ","0.0 ","1.4 ","120.0 ","0.0 ","0.0 ","0.3 ","0.61 ","10.0 "
"9","1008.4 ","1018.3 ","25.4 ","16.3 ","57 ","0.3 ","280.0 ","1.5 ","140.0 ","0.0 ","0.0 ","1.0 ","1.37 ","10.0 "
"10","1008.0 ","1017.8 ","27.4 ","17.0 ","53 ","0.9 ","230.0 ","3.6 ","220.0 ","0.0 ","0.0 ","1.0 ","1.85 "," "
"11","1007.2 ","1017.0 ","28.1 ","16.1 ","48 ","1.1 ","320.0 ","3.7 ","350.0 ","0.0 ","0.0 ","1.0 ","2.40 ","10.0 "
"12","1006.2 ","1015.9 ","29.2 ","16.7 ","47 ","1.2 ","310.0 ","4.7 ","340.0 ","0.0 ","0.0 ","1.0 ","2.40 "," "
"13","1005.0 ","1014.7 ","29.7 ","16.2 ","44 ","2.1 ","320.0 ","6.3 ","320.0 ","0.0 ","0.0 ","0.9 ","2.40 "," "
"14","1004.6 ","1014.3 ","29.7 ","17.4 ","48 ","1.8 ","270.0 ","4.5 ","310.0 ","0.0 ","0.0 ","1.0 ","2.23 ","10.0 "
"15","1004.5 ","1014.2 ","28.8 ","17.3 ","50 ","2.4 ","310.0 ","5.9 ","310.0 ","0.0 ","0.0 ","0.9 ","1.54 "," "
"16","1004.6 ","1014.4 ","28.1 ","16.7 ","50 ","2.0 ","320.0 ","5.8 ","330.0 ","0.0 ","0.0 ","1.0 ","1.05 "," "
"17","1004.8 ","1014.6 ","27.2 ","16.8 ","53 ","1.9 ","330.0 ","5.3 ","340.0 ","0.0 ","0.0 ","0.8 ","0.37 ","10.0 "
"18","1005.4 ","1015.2 ","26.0 ","18.7 ","64 ","1.4 ","320.0 ","4.5 ","350.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1005.9 ","1015.8 ","25.3 ","18.9 ","68 ","0.8 ","340.0 ","4.7 ","320.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1006.7 ","1016.6 ","24.9 ","19.0 ","70 ","0.9 ","320.0 ","3.0 ","270.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"21","1006.9 ","1016.8 ","23.7 ","19.0 ","75 ","0.4 ","200.0 ","2.3 ","300.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","1007.0 ","1017.0 ","23.3 ","18.6 ","75 ","0.1 ","0.0 ","1.8 ","130.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1006.8 ","1016.8 ","23.1 ","18.8 ","77 ","0.8 ","110.0 ","1.5 ","120.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1006.5 ","1016.5 ","22.2 ","18.6 ","80 ","0.6 ","120.0 ","1.5 ","130.0 ","0.0 ","0.0 "," ","0.00 "," "
