"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1017.4 ","1018.2 ","19.4 ","14.4 ","73 ","2.3 ","100.0 ","5.5 ","90.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1017.1 ","1017.9 ","19.3 ","14.1 ","72 ","1.8 ","120.0 ","6.3 ","70.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"3","1017.0 ","1017.8 ","19.3 ","14.0 ","71 ","1.4 ","100.0 ","4.4 ","120.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1017.0 ","1017.8 ","19.6 ","13.3 ","67 ","2.7 ","80.0 ","6.4 ","70.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1017.2 ","1018.0 ","19.4 ","13.4 ","68 ","2.0 ","80.0 ","6.9 ","90.0 ","0.0 ","0.0 "," ","0.00 ","6.0 "
"6","1017.7 ","1018.5 ","19.3 ","12.8 ","66 ","3.0 ","90.0 ","8.1 ","80.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1018.2 ","1019.0 ","19.3 ","12.5 ","65 ","3.2 ","80.0 ","8.8 ","80.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"8","1018.6 ","1019.4 ","19.7 ","12.1 ","62 ","3.5 ","90.0 ","9.7 ","90.0 ","0.0 ","0.0 ","0.0 ","0.00 ","5.0 "
"9","1019.1 ","1019.9 ","19.9 ","11.9 ","60 ","4.1 ","80.0 ","8.9 ","80.0 ","0.0 ","0.0 ","0.0 ","0.00 ","5.0 "
"10","1018.9 ","1019.7 ","20.4 ","12.7 ","61 ","3.8 ","80.0 ","8.4 ","80.0 ","0.0 ","0.0 ","0.0 ","0.60 "," "
"11","1018.3 ","1019.1 ","20.6 ","13.0 ","62 ","4.9 ","90.0 ","10.8 ","70.0 ","0.0 ","0.0 ","0.0 ","0.60 ","5.0 "
"12","1017.9 ","1018.7 ","20.6 ","13.1 ","62 ","5.2 ","80.0 ","11.1 ","90.0 ","0.0 ","0.0 ","0.0 ","0.60 "," "
"13","1017.2 ","1018.0 ","20.5 ","12.7 ","61 ","5.5 ","90.0 ","11.3 ","90.0 ","0.0 ","0.0 ","0.0 ","0.60 "," "
"14","1016.7 ","1017.5 ","20.4 ","12.9 ","62 ","4.1 ","90.0 ","11.8 ","90.0 ","0.0 ","0.0 ","0.0 ","0.46 ","11.0 "
"15","1016.5 ","1017.3 ","20.6 ","13.2 ","63 ","4.1 ","110.0 ","8.9 ","70.0 ","0.0 ","0.0 ","0.0 ","0.04 "," "
"16","1016.8 ","1017.6 ","20.3 ","13.7 ","66 ","3.0 ","110.0 ","11.7 ","110.0 ","0.0 ","0.0 ","0.0 ","0.10 "," "
"17","1017.0 ","1017.8 ","20.2 ","13.6 ","66 ","2.4 ","120.0 ","7.1 ","90.0 ","0.0 ","0.0 ","0.0 ","0.00 ","13.0 "
"18","1017.0 ","1017.8 ","20.3 ","13.4 ","65 ","3.0 ","120.0 ","8.5 ","100.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1017.1 ","1017.9 ","19.8 ","14.0 ","69 ","3.1 ","130.0 ","9.0 ","90.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1017.5 ","1018.3 ","19.9 ","13.9 ","68 ","4.0 ","130.0 ","7.5 ","140.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"21","1017.7 ","1018.5 ","20.5 ","13.8 ","65 ","3.5 ","120.0 ","11.4 ","100.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"22","1017.7 ","1018.5 ","20.6 ","13.7 ","65 ","2.4 ","100.0 ","9.9 ","80.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1017.5 ","1018.3 ","20.9 ","14.1 ","65 ","3.7 ","110.0 ","8.2 ","110.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"24","1017.3 ","1018.1 ","20.8 ","14.5 ","67 ","2.1 ","80.0 ","7.5 ","90.0 ","0.0 ","0.0 "," ","0.00 "," "
