"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1015.1 ","1015.5 ","26.1 ","22.4 ","80 ","0.3 ","90.0 ","1.5 ","100.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1014.4 ","1014.8 ","26.2 ","22.5 ","80 ","1.3 ","60.0 ","2.5 ","40.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"3","1014.4 ","1014.8 ","25.9 ","22.4 ","81 ","0.6 ","50.0 ","3.1 ","40.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1014.4 ","1014.8 ","26.0 ","22.3 ","80 ","2.0 ","20.0 ","2.7 ","20.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1014.8 ","1015.2 ","25.9 ","22.4 ","81 ","1.5 ","350.0 ","3.4 ","340.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"6","1015.2 ","1015.6 ","25.2 ","22.0 ","82 ","2.3 ","360.0 ","5.7 ","340.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1015.1 ","1015.5 ","25.8 ","22.1 ","80 ","2.8 ","10.0 ","4.9 ","10.0 ","0.0 ","0.0 ","0.0 ","0.18 "," "
"8","1015.4 ","1015.8 ","27.2 ","22.4 ","75 ","2.8 ","20.0 ","5.2 ","20.0 ","0.0 ","0.0 ","0.7 ","0.68 ","2.0 "
"9","1015.7 ","1016.1 ","29.2 ","22.6 ","68 ","2.3 ","340.0 ","4.3 ","330.0 ","0.0 ","0.0 ","0.7 ","1.33 ","3.0 "
"10","1015.7 ","1016.1 ","28.8 ","24.3 ","77 ","2.8 ","280.0 ","5.6 ","300.0 ","0.0 ","0.0 ","0.8 ","1.93 "," "
"11","1015.4 ","1015.8 ","28.5 ","24.1 ","77 ","2.5 ","270.0 ","6.3 ","290.0 ","0.0 ","0.0 ","1.0 ","2.28 ","3.0 "
"12","1014.9 ","1015.3 ","28.5 ","24.2 ","78 ","2.5 ","270.0 ","5.4 ","280.0 ","0.0 ","0.0 ","1.0 ","2.40 "," "
"13","1014.3 ","1014.7 ","29.2 ","24.6 ","76 ","3.0 ","270.0 ","5.7 ","280.0 ","0.0 ","0.0 ","1.0 ","2.40 "," "
"14","1014.0 ","1014.4 ","29.0 ","24.5 ","77 ","3.0 ","280.0 ","5.6 ","270.0 ","0.0 ","0.0 ","1.0 ","2.20 ","3.0 "
"15","1013.8 ","1014.2 ","28.6 ","23.8 ","75 ","2.5 ","270.0 ","6.2 ","280.0 ","0.0 ","0.0 ","0.8 ","1.56 "," "
"16","1014.2 ","1014.6 ","28.4 ","24.1 ","78 ","2.9 ","280.0 ","5.7 ","280.0 ","0.0 ","0.0 ","0.8 ","0.99 "," "
"17","1014.9 ","1015.3 ","27.8 ","23.2 ","76 ","2.6 ","310.0 ","5.4 ","280.0 ","0.0 ","0.0 ","0.5 ","0.41 ","3.0 "
"18","1014.9 ","1015.3 ","27.5 ","22.6 ","75 ","2.0 ","330.0 ","4.3 ","310.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1015.4 ","1015.8 ","27.6 ","22.2 ","72 ","0.9 ","260.0 ","3.0 ","330.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1015.7 ","1016.1 ","27.4 ","21.9 ","72 ","1.4 ","300.0 ","2.5 ","280.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"21","1015.8 ","1016.2 ","27.4 ","21.7 ","71 ","0.8 ","270.0 ","2.5 ","290.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"22","1016.1 ","1016.5 ","27.3 ","21.8 ","72 ","1.5 ","300.0 ","3.2 ","300.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1015.7 ","1016.1 ","27.4 ","22.1 ","73 ","1.5 ","330.0 ","3.1 ","320.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"24","1015.7 ","1016.1 ","26.5 ","22.0 ","76 ","1.8 ","60.0 ","3.6 ","50.0 ","0.0 ","0.0 "," ","0.00 "," "
