"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1009.4 ","1012.9 ","23.8 ","18.9 ","74 ","1.3 ","200.0 ","3.1 ","220.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1009.6 ","1013.1 ","23.3 ","18.8 ","76 ","0.7 ","210.0 ","3.3 ","180.0 ","0.0 ","0.0 "," ","0.00 ","18.0 "
"3","1009.6 ","1013.1 ","23.2 ","19.1 ","78 ","0.8 ","180.0 ","2.0 ","190.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1009.5 ","1013.0 ","22.5 ","18.0 ","76 ","1.1 ","160.0 ","3.3 ","130.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1009.8 ","1013.3 ","22.6 ","17.9 ","75 ","1.3 ","210.0 ","2.0 ","90.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"6","1010.6 ","1014.1 ","22.3 ","17.9 ","76 ","1.6 ","160.0 ","3.3 ","170.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1010.9 ","1014.4 ","22.5 ","18.1 ","76 ","1.1 ","170.0 ","2.4 ","160.0 ","0.0 ","0.0 ","0.1 ","0.08 "," "
"8","1011.3 ","1014.8 ","24.3 ","19.7 ","76 ","0.8 ","130.0 ","2.3 ","160.0 ","0.0 ","0.0 ","1.0 ","0.77 ","13.0 "
"9","1011.1 ","1014.6 ","26.2 ","21.0 ","73 ","0.6 ","70.0 ","2.9 ","170.0 ","0.0 ","0.0 ","1.0 ","1.54 ","13.0 "
"10","1010.5 ","1014.0 ","28.8 ","22.6 ","69 ","2.3 ","70.0 ","6.2 ","60.0 ","0.0 ","0.0 ","1.0 ","2.13 "," "
"11","1009.5 ","1013.0 ","29.7 ","22.2 ","64 ","4.0 ","80.0 ","8.0 ","70.0 ","0.0 ","0.0 ","0.9 ","2.69 ","18.0 "
"12","1008.2 ","1011.6 ","30.7 ","22.7 ","62 ","3.1 ","60.0 ","8.9 ","70.0 ","0.0 ","0.0 ","1.0 ","2.99 "," "
"13","1007.7 ","1011.1 ","31.2 ","23.2 ","63 ","3.7 ","30.0 ","9.4 ","40.0 ","0.0 ","0.0 ","1.0 ","2.90 "," "
"14","1007.6 ","1011.1 ","29.5 ","22.9 ","68 ","4.6 ","70.0 ","11.4 ","80.0 ","0.0 ","0.0 ","1.0 ","2.40 ","18.0 "
"15","1007.6 ","1011.1 ","29.3 ","23.5 ","71 ","3.6 ","80.0 ","10.3 ","80.0 ","0.0 ","0.0 ","1.0 ","1.82 "," "
"16","1008.2 ","1011.7 ","27.0 ","22.0 ","74 ","5.6 ","80.0 ","11.4 ","70.0 ","0.0 ","0.0 ","0.9 ","0.91 "," "
"17","1008.9 ","1012.4 ","26.1 ","21.7 ","77 ","5.0 ","80.0 ","11.4 ","80.0 ","0.0 ","0.0 ","0.2 ","0.04 ","16.0 "
"18","1009.3 ","1012.8 ","25.4 ","21.5 ","79 ","4.1 ","80.0 ","10.8 ","70.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1009.8 ","1013.3 ","25.3 ","21.4 ","79 ","4.2 ","80.0 ","10.9 ","70.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1010.4 ","1013.9 ","24.4 ","21.3 ","83 ","2.8 ","80.0 ","8.8 ","60.0 ","T ","0.5 "," ","0.00 ","4.0 "
"21","1010.5 ","1014.0 ","24.4 ","21.5 ","84 ","3.2 ","80.0 ","8.0 ","80.0 ","T ","0.7 "," ","0.00 ","4.0 "
"22","1010.5 ","1014.0 ","24.5 ","21.7 ","84 ","3.7 ","80.0 ","8.5 ","80.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1010.3 ","1013.8 ","24.4 ","21.8 ","85 ","1.8 ","80.0 ","8.3 ","70.0 ","0.0 ","0.0 "," ","0.00 ","4.0 "
"24","1010.1 ","1013.6 ","24.5 ","21.8 ","85 ","2.4 ","80.0 ","6.2 ","70.0 ","0.0 ","0.0 "," ","0.00 "," "
