"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1014.4 ","1016.7 ","19.2 ","17.5 ","90 ","1.9 ","290.0 ","3.5 ","240.0 ","0.5 ","0.6 "," ","0.00 "," "
"2","1013.8 ","1016.1 ","18.5 ","17.1 ","92 ","1.6 ","270.0 ","3.1 ","260.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","1013.7 ","1016.0 ","18.2 ","16.8 ","92 ","2.5 ","260.0 ","3.9 ","240.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1013.6 ","1015.9 ","17.9 ","16.7 ","93 ","1.6 ","240.0 ","3.9 ","270.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1014.2 ","1016.5 ","18.2 ","16.6 ","90 ","1.7 ","270.0 ","3.7 ","250.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"6","1014.8 ","1017.1 ","17.6 ","15.9 ","90 ","1.6 ","250.0 ","3.7 ","270.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1015.0 ","1017.3 ","18.1 ","16.4 ","90 ","1.9 ","250.0 ","3.7 ","260.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"8","1015.2 ","1017.5 ","19.1 ","17.1 ","88 ","1.6 ","250.0 ","3.7 ","250.0 ","0.0 ","0.0 ","0.4 ","0.26 ","18.0 "
"9","1015.5 ","1017.7 ","22.7 ","17.7 ","73 ","1.1 ","60.0 ","4.2 ","240.0 ","0.0 ","0.0 ","1.0 ","1.17 ","18.0 "
"10","1015.4 ","1017.6 ","22.6 ","18.1 ","76 ","4.9 ","50.0 ","8.1 ","50.0 ","0.0 ","0.0 ","1.0 ","1.90 "," "
"11","1015.2 ","1017.4 ","23.9 ","19.0 ","74 ","5.1 ","50.0 ","8.1 ","60.0 ","0.0 ","0.0 ","1.0 ","2.27 ","10.0 "
"12","1014.5 ","1016.7 ","23.7 ","18.6 ","73 ","5.5 ","30.0 ","9.7 ","30.0 ","0.0 ","0.0 ","1.0 ","2.44 "," "
"13","1013.9 ","1016.1 ","23.7 ","18.3 ","72 ","5.3 ","40.0 ","9.4 ","30.0 ","0.0 ","0.0 ","0.8 ","2.54 "," "
"14","1013.5 ","1015.7 ","22.5 ","17.9 ","75 ","4.1 ","40.0 ","9.2 ","40.0 ","0.0 ","0.0 ","0.4 ","1.55 ","10.0 "
"15","1013.2 ","1015.4 ","22.4 ","18.0 ","76 ","5.0 ","40.0 ","9.7 ","40.0 ","0.0 ","0.0 ","0.0 ","0.84 "," "
"16","1013.6 ","1015.8 ","22.0 ","17.7 ","77 ","5.1 ","40.0 ","7.7 ","60.0 ","0.0 ","0.0 ","0.0 ","0.54 "," "
"17","1013.9 ","1016.1 ","21.9 ","18.0 ","79 ","3.9 ","30.0 ","7.4 ","30.0 ","0.0 ","0.0 ","0.0 ","0.10 ","10.0 "
"18","1014.2 ","1016.4 ","21.6 ","18.2 ","81 ","3.6 ","40.0 ","7.7 ","40.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1014.4 ","1016.6 ","21.7 ","18.1 ","80 ","3.5 ","30.0 ","6.8 ","40.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1015.2 ","1017.5 ","21.7 ","18.3 ","81 ","3.6 ","20.0 ","8.3 ","30.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"21","1015.7 ","1018.0 ","21.5 ","18.5 ","83 ","2.2 ","350.0 ","7.0 ","20.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","1015.2 ","1017.5 ","21.5 ","18.1 ","81 ","2.1 ","340.0 ","4.7 ","360.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1015.3 ","1017.6 ","21.4 ","18.1 ","81 ","1.4 ","330.0 ","3.4 ","340.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1015.0 ","1017.3 ","20.8 ","18.3 ","86 ","2.0 ","240.0 ","3.0 ","240.0 ","0.0 ","0.0 "," ","0.00 "," "
