"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1018.9 ","1022.5 ","18.1 ","17.1 ","94 ","0.3 ","220.0 ","1.8 ","140.0 ","T ","1.0 "," ","0.00 "," "
"2","1018.5 ","1022.1 ","17.9 ","17.0 ","94 ","0.5 ","200.0 ","1.6 ","240.0 ","0.5 ","1.0 "," ","0.00 ","6.0 "
"3","1018.4 ","1022.0 ","17.9 ","17.2 ","96 ","0.1 ","0.0 ","2.2 ","270.0 ","0.5 ","1.0 "," ","0.00 "," "
"4","1018.0 ","1021.6 ","17.9 ","17.2 ","96 ","0.0 ","0.0 ","1.2 ","190.0 ","2.5 ","1.0 "," ","0.00 "," "
"5","1018.0 ","1021.6 ","18.0 ","17.2 ","95 ","0.3 ","220.0 ","1.2 ","150.0 ","1.5 ","1.0 "," ","0.00 ","3.0 "
"6","1018.6 ","1022.2 ","18.0 ","17.3 ","96 ","0.3 ","230.0 ","2.1 ","300.0 ","3.5 ","1.0 ","0.0 ","0.00 "," "
"7","1019.3 ","1022.9 ","18.2 ","17.4 ","95 ","0.3 ","270.0 ","2.0 ","280.0 ","3.0 ","1.0 ","0.0 ","0.00 "," "
"8","1020.1 ","1023.7 ","18.2 ","17.1 ","93 ","1.6 ","290.0 ","4.3 ","280.0 ","3.0 ","1.0 ","0.0 ","0.00 ","5.0 "
"9","1020.3 ","1023.9 ","17.9 ","17.0 ","94 ","1.2 ","330.0 ","4.6 ","330.0 ","2.5 ","1.0 ","0.0 ","0.02 ","4.0 "
"10","1020.6 ","1024.2 ","17.8 ","16.7 ","93 ","1.3 ","320.0 ","4.6 ","330.0 ","0.5 ","0.5 ","0.0 ","0.12 "," "
"11","1020.2 ","1023.8 ","18.0 ","17.0 ","94 ","2.0 ","300.0 ","4.3 ","330.0 ","0.5 ","0.5 ","0.0 ","0.36 ","3.0 "
"12","1019.7 ","1023.3 ","18.3 ","17.5 ","95 ","1.6 ","310.0 ","5.2 ","310.0 ","T ","1.0 ","0.0 ","1.00 "," "
"13","1018.7 ","1022.3 ","19.5 ","18.1 ","92 ","2.1 ","300.0 ","6.7 ","310.0 ","T ","0.2 ","0.0 ","1.59 "," "
"14","1018.1 ","1021.7 ","18.7 ","16.5 ","87 ","2.0 ","310.0 ","6.0 ","290.0 ","0.0 ","0.0 ","0.0 ","0.74 ","12.0 "
"15","1017.7 ","1021.3 ","19.2 ","16.3 ","83 ","2.0 ","300.0 ","6.5 ","300.0 ","0.0 ","0.0 ","0.0 ","0.74 "," "
"16","1017.2 ","1020.8 ","18.7 ","15.6 ","82 ","2.5 ","290.0 ","7.1 ","320.0 ","0.0 ","0.0 ","0.0 ","0.60 "," "
"17","1017.6 ","1021.2 ","18.4 ","14.9 ","80 ","2.4 ","280.0 ","5.6 ","310.0 ","0.0 ","0.0 ","0.0 ","0.05 ","14.0 "
"18","1017.8 ","1021.4 ","17.8 ","14.5 ","81 ","2.2 ","100.0 ","5.1 ","80.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1018.3 ","1021.9 ","17.4 ","13.9 ","80 ","2.2 ","120.0 ","6.2 ","100.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1018.5 ","1022.1 ","16.9 ","13.0 ","78 ","1.1 ","130.0 ","4.0 ","80.0 ","0.0 ","0.0 "," ","0.00 ","13.0 "
"21","1019.0 ","1022.6 ","16.7 ","12.3 ","75 ","1.4 ","90.0 ","3.2 ","70.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"22","1019.1 ","1022.8 ","16.4 ","12.1 ","76 ","0.8 ","130.0 ","3.9 ","90.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1019.1 ","1022.8 ","15.8 ","12.5 ","81 ","0.1 ","0.0 ","2.3 ","130.0 ","0.0 ","0.0 "," ","0.00 ","13.0 "
"24","1018.9 ","1022.6 ","15.5 ","12.7 ","83 ","0.4 ","160.0 ","2.2 ","80.0 ","0.0 ","0.0 "," ","0.00 "," "
