"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1012.8 ","1015.1 ","16.5 ","12.4 ","77 ","2.1 ","270.0 ","3.5 ","250.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1012.4 ","1014.7 ","16.5 ","12.6 ","78 ","1.8 ","260.0 ","3.9 ","280.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","1012.1 ","1014.4 ","16.3 ","13.1 ","81 ","3.1 ","240.0 ","4.7 ","250.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1012.3 ","1014.6 ","16.3 ","12.6 ","79 ","2.5 ","240.0 ","5.3 ","250.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1012.5 ","1014.8 ","16.6 ","12.3 ","76 ","2.2 ","270.0 ","4.5 ","250.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"6","1013.0 ","1015.3 ","16.4 ","12.8 ","79 ","2.3 ","250.0 ","4.3 ","250.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1013.5 ","1015.8 ","16.6 ","13.0 ","79 ","3.5 ","250.0 ","5.1 ","250.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"8","1013.8 ","1016.1 ","17.6 ","13.3 ","76 ","3.3 ","250.0 ","5.7 ","250.0 ","0.0 ","0.0 ","0.0 ","0.27 ","12.0 "
"9","1013.9 ","1016.2 ","19.2 ","13.1 ","68 ","2.4 ","240.0 ","4.8 ","250.0 ","0.0 ","0.0 ","0.0 ","0.66 ","12.0 "
"10","1014.0 ","1016.3 ","20.1 ","13.4 ","65 ","1.7 ","230.0 ","3.6 ","250.0 ","0.0 ","0.0 ","0.0 ","0.60 "," "
"11","1013.5 ","1015.8 ","20.8 ","13.2 ","62 ","0.7 ","280.0 ","2.7 ","220.0 ","0.0 ","0.0 ","0.0 ","0.94 ","12.0 "
"12","1012.8 ","1015.0 ","21.8 ","14.2 ","62 ","1.3 ","120.0 ","2.7 ","130.0 ","0.0 ","0.0 ","0.2 ","1.70 "," "
"13","1012.1 ","1014.3 ","23.3 ","15.4 ","61 ","3.2 ","130.0 ","4.6 ","130.0 ","0.0 ","0.0 ","1.0 ","2.76 "," "
"14","1011.3 ","1013.5 ","22.5 ","15.9 ","66 ","3.3 ","140.0 ","4.6 ","150.0 ","0.0 ","0.0 ","0.2 ","1.61 ","12.0 "
"15","1010.9 ","1013.1 ","21.1 ","16.5 ","75 ","4.3 ","140.0 ","6.5 ","150.0 ","0.0 ","0.0 ","0.0 ","0.60 "," "
"16","1011.1 ","1013.4 ","20.4 ","16.4 ","78 ","4.3 ","150.0 ","6.1 ","150.0 ","0.0 ","0.0 ","0.0 ","0.17 "," "
"17","1011.7 ","1014.0 ","19.9 ","16.5 ","81 ","4.5 ","160.0 ","6.0 ","160.0 ","0.0 ","0.0 ","0.0 ","0.00 ","10.0 "
"18","1011.9 ","1014.2 ","19.6 ","17.0 ","85 ","3.9 ","150.0 ","5.8 ","150.0 ","T ","0.8 ","0.0 ","0.00 "," "
"19","1012.7 ","1015.0 ","18.7 ","16.7 ","88 ","0.3 ","210.0 ","5.6 ","130.0 ","T ","1.0 ","0.0 ","0.00 "," "
"20","1013.2 ","1015.5 ","18.8 ","17.2 ","90 ","1.2 ","290.0 ","1.8 ","270.0 ","T ","1.0 "," ","0.00 ","8.0 "
"21","1014.0 ","1016.3 ","18.4 ","16.9 ","91 ","1.2 ","310.0 ","2.9 ","300.0 ","0.5 ","1.0 "," ","0.00 ","8.0 "
"22","1014.1 ","1016.4 ","18.6 ","17.0 ","90 ","0.3 ","260.0 ","2.2 ","310.0 ","0.5 ","1.0 "," ","0.00 "," "
"23","1013.8 ","1016.1 ","18.6 ","17.3 ","92 ","1.1 ","230.0 ","1.6 ","210.0 ","T ","0.2 "," ","0.00 ","10.0 "
"24","1013.1 ","1015.4 ","18.6 ","17.2 ","92 ","1.8 ","260.0 ","3.4 ","290.0 ","0.0 ","0.0 "," ","0.00 "," "
