"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1001.8 ","1011.8 ","21.4 ","18.7 ","85 ","0.5 ","240.0 ","1.6 ","260.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1001.7 ","1011.6 ","21.9 ","18.9 ","83 ","0.3 ","50.0 ","1.2 ","130.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","1001.6 ","1011.5 ","21.9 ","18.8 ","83 ","0.3 ","120.0 ","1.3 ","90.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1001.3 ","1011.3 ","21.7 ","18.4 ","82 ","0.2 ","0.0 ","1.8 ","130.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1001.4 ","1011.3 ","21.8 ","18.5 ","82 ","0.3 ","160.0 ","1.6 ","140.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"6","1001.8 ","1011.8 ","20.6 ","18.0 ","85 ","0.0 ","0.0 ","1.6 ","160.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1002.8 ","1012.8 ","21.4 ","18.5 ","84 ","0.3 ","130.0 ","1.7 ","260.0 ","0.0 ","0.0 ","0.0 ","0.01 "," "
"8","1003.0 ","1012.9 ","22.7 ","18.7 ","78 ","0.1 ","0.0 ","1.6 ","120.0 ","0.0 ","0.0 ","0.3 ","0.65 ","10.0 "
"9","1003.5 ","1013.4 ","24.5 ","19.1 ","72 ","1.5 ","170.0 ","3.7 ","170.0 ","0.0 ","0.0 ","1.0 ","1.37 ","10.0 "
"10","1003.8 ","1013.6 ","26.3 ","19.8 ","67 ","1.8 ","230.0 ","4.3 ","240.0 ","0.0 ","0.0 ","1.0 ","2.06 "," "
"11","1003.1 ","1012.9 ","26.5 ","19.6 ","66 ","1.5 ","200.0 ","4.3 ","160.0 ","0.0 ","0.0 ","0.8 ","2.23 ","10.0 "
"12","1002.5 ","1012.3 ","27.6 ","20.5 ","65 ","1.8 ","200.0 ","4.3 ","160.0 ","0.0 ","0.0 ","0.4 ","1.98 "," "
"13","1001.6 ","1011.3 ","28.0 ","22.1 ","70 ","2.6 ","240.0 ","5.2 ","210.0 ","0.0 ","0.0 ","0.4 ","2.02 "," "
"14","1000.8 ","1010.5 ","28.0 ","22.1 ","70 ","1.8 ","230.0 ","5.8 ","260.0 ","0.0 ","0.0 ","0.4 ","1.89 ","8.0 "
"15","1000.2 ","1010.0 ","27.3 ","22.0 ","73 ","2.6 ","230.0 ","6.2 ","220.0 ","0.0 ","0.0 ","0.1 ","1.48 "," "
"16","999.9 ","1009.7 ","26.1 ","21.8 ","77 ","2.4 ","240.0 ","5.7 ","240.0 ","0.0 ","0.0 ","0.0 ","0.71 "," "
"17","1000.2 ","1010.0 ","25.6 ","21.3 ","77 ","1.8 ","250.0 ","5.3 ","230.0 ","0.0 ","0.0 ","0.0 ","0.22 ","6.0 "
"18","1000.7 ","1010.5 ","24.8 ","21.4 ","81 ","2.1 ","220.0 ","5.7 ","230.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1002.0 ","1011.9 ","24.6 ","21.6 ","83 ","1.2 ","200.0 ","4.9 ","230.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1002.6 ","1012.5 ","24.5 ","21.7 ","84 ","1.7 ","220.0 ","4.2 ","240.0 ","0.0 ","0.0 "," ","0.00 ","6.0 "
"21","1004.0 ","1013.9 ","24.6 ","21.3 ","82 ","1.5 ","230.0 ","4.5 ","200.0 ","0.0 ","0.0 "," ","0.00 ","6.0 "
"22","1004.2 ","1014.1 ","24.1 ","21.5 ","85 ","2.3 ","220.0 ","5.5 ","140.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1004.3 ","1014.2 ","23.5 ","21.8 ","90 ","1.2 ","200.0 ","4.0 ","200.0 ","0.0 ","0.0 "," ","0.00 ","6.0 "
"24","1003.0 ","1012.9 ","23.6 ","21.9 ","90 ","1.1 ","150.0 ","3.7 ","160.0 ","0.0 ","0.0 "," ","0.00 "," "
