"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","998.0 ","1007.8 ","25.4 ","23.5 ","89 ","0.1 ","0.0 ","1.8 ","80.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","997.4 ","1007.2 ","25.2 ","23.3 ","89 ","0.2 ","0.0 ","1.9 ","10.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","997.0 ","1006.8 ","25.2 ","23.1 ","88 ","0.3 ","130.0 ","1.9 ","40.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","997.1 ","1006.9 ","25.1 ","23.1 ","89 ","0.3 ","100.0 ","1.3 ","70.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","997.2 ","1007.0 ","25.0 ","23.0 ","89 ","0.1 ","0.0 ","1.3 ","70.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"6","997.6 ","1007.4 ","25.2 ","23.1 ","88 ","0.1 ","0.0 ","1.2 ","50.0 ","0.0 ","0.0 ","0.1 ","0.00 "," "
"7","998.2 ","1007.9 ","26.9 ","23.3 ","81 ","0.7 ","60.0 ","2.0 ","50.0 ","0.0 ","0.0 ","0.9 ","0.75 "," "
"8","998.4 ","1008.1 ","28.8 ","23.1 ","71 ","0.0 ","0.0 ","1.9 ","80.0 ","0.0 ","0.0 ","0.8 ","1.27 ","15.0 "
"9","998.7 ","1008.3 ","30.6 ","22.8 ","63 ","0.6 ","200.0 ","1.7 ","270.0 ","0.0 ","0.0 ","1.0 ","2.09 ","15.0 "
"10","999.0 ","1008.6 ","31.3 ","21.6 ","56 ","1.1 ","210.0 ","3.3 ","260.0 ","0.0 ","0.0 ","0.9 ","2.63 "," "
"11","998.5 ","1008.1 ","32.1 ","22.7 ","58 ","2.1 ","180.0 ","5.6 ","180.0 ","0.0 ","0.0 ","0.9 ","3.14 ","15.0 "
"12","998.4 ","1008.0 ","31.9 ","23.8 ","62 ","1.3 ","240.0 ","5.8 ","270.0 ","0.0 ","0.0 ","0.6 ","2.43 "," "
"13","997.6 ","1007.1 ","32.9 ","23.5 ","58 ","2.0 ","240.0 ","5.9 ","260.0 ","0.0 ","0.0 ","0.4 ","2.06 "," "
"14","997.1 ","1006.7 ","30.8 ","24.5 ","69 ","2.1 ","260.0 ","6.4 ","260.0 ","0.2 ","0.1 ","0.4 ","2.02 ","15.0 "
"15","998.4 ","1008.2 ","24.5 ","22.3 ","88 ","2.1 ","240.0 ","10.1 ","210.0 ","31.2 ","0.8 ","0.0 ","0.20 "," "
"16","998.6 ","1008.4 ","24.9 ","22.6 ","87 ","4.2 ","170.0 ","10.2 ","160.0 ","15.7 ","1.0 ","0.0 ","0.07 "," "
"17","998.3 ","1008.1 ","25.1 ","23.5 ","91 ","1.2 ","100.0 ","5.6 ","240.0 ","10.3 ","1.0 ","0.0 ","0.00 ","8.0 "
"18","999.0 ","1008.8 ","24.9 ","23.4 ","91 ","1.6 ","50.0 ","3.8 ","90.0 ","6.8 ","1.0 ","0.0 ","0.00 "," "
"19","999.9 ","1009.7 ","24.8 ","23.2 ","91 ","1.2 ","70.0 ","4.7 ","80.0 ","1.3 ","1.0 ","0.0 ","0.00 "," "
"20","1000.5 ","1010.3 ","24.6 ","22.5 ","88 ","0.9 ","100.0 ","3.8 ","90.0 ","1.8 ","1.0 "," ","0.00 ","8.0 "
"21","1000.2 ","1010.0 ","24.4 ","22.9 ","91 ","0.8 ","50.0 ","3.4 ","60.0 ","2.1 ","1.0 "," ","0.00 ","8.0 "
"22","999.8 ","1009.7 ","24.0 ","22.6 ","92 ","0.3 ","220.0 ","2.2 ","70.0 ","0.4 ","0.8 "," ","0.00 "," "
"23","1000.1 ","1010.0 ","24.3 ","23.0 ","92 ","0.3 ","60.0 ","1.8 ","250.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"24","1000.2 ","1010.1 ","24.0 ","22.7 ","92 ","0.9 ","60.0 ","2.0 ","40.0 ","0.0 ","0.0 "," ","0.00 "," "
