"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1009.6 ","1010.0 ","27.5 ","23.8 ","80 ","0.3 ","160.0 ","1.3 ","340.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1008.7 ","1009.1 ","27.3 ","23.8 ","81 ","0.5 ","160.0 ","2.6 ","140.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"3","1008.3 ","1008.7 ","27.2 ","23.3 ","79 ","0.0 ","0.0 ","2.0 ","60.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1008.3 ","1008.7 ","26.9 ","23.2 ","80 ","0.0 ","0.0 ","2.4 ","150.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1008.3 ","1008.7 ","26.9 ","23.3 ","81 ","1.3 ","20.0 ","2.0 ","30.0 ","0.0 ","0.0 "," ","0.00 ","6.0 "
"6","1008.7 ","1009.1 ","26.8 ","23.5 ","82 ","0.4 ","50.0 ","2.0 ","10.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1008.9 ","1009.3 ","28.1 ","24.3 ","80 ","1.1 ","360.0 ","2.5 ","340.0 ","0.0 ","0.0 ","0.8 ","0.47 "," "
"8","1009.0 ","1009.4 ","28.9 ","24.9 ","79 ","1.6 ","280.0 ","2.7 ","260.0 ","0.0 ","0.0 ","0.8 ","1.06 ","6.0 "
"9","1009.1 ","1009.4 ","29.8 ","25.2 ","76 ","2.8 ","280.0 ","4.2 ","290.0 ","0.0 ","0.0 ","1.0 ","1.93 ","7.0 "
"10","1008.9 ","1009.2 ","30.1 ","24.9 ","74 ","2.9 ","280.0 ","4.9 ","280.0 ","0.0 ","0.0 ","1.0 ","2.62 "," "
"11","1008.9 ","1009.2 ","30.2 ","25.5 ","76 ","3.4 ","280.0 ","6.9 ","260.0 ","0.0 ","0.0 ","1.0 ","3.00 ","5.0 "
"12","1008.4 ","1008.7 ","31.2 ","26.0 ","74 ","3.2 ","280.0 ","7.0 ","280.0 ","0.0 ","0.0 ","1.0 ","3.43 "," "
"13","1008.0 ","1008.3 ","30.9 ","25.8 ","74 ","4.0 ","280.0 ","7.3 ","270.0 ","0.0 ","0.0 ","1.0 ","3.43 "," "
"14","1007.7 ","1008.0 ","31.4 ","26.1 ","74 ","4.3 ","300.0 ","8.1 ","280.0 ","0.0 ","0.0 ","1.0 ","3.00 ","10.0 "
"15","1007.6 ","1007.9 ","31.1 ","25.3 ","71 ","4.0 ","310.0 ","8.1 ","310.0 ","0.0 ","0.0 ","1.0 ","2.53 "," "
"16","1008.3 ","1008.6 ","29.9 ","25.1 ","76 ","3.5 ","290.0 ","6.8 ","320.0 ","0.0 ","0.0 ","0.7 ","1.69 "," "
"17","1008.6 ","1008.9 ","30.1 ","25.4 ","76 ","2.6 ","300.0 ","5.7 ","290.0 ","0.0 ","0.0 ","0.7 ","0.94 ","10.0 "
"18","1009.6 ","1010.0 ","29.4 ","25.0 ","77 ","1.9 ","310.0 ","5.7 ","280.0 ","0.0 ","0.0 ","0.4 ","0.34 "," "
"19","1010.3 ","1010.7 ","28.9 ","24.6 ","78 ","2.3 ","300.0 ","5.0 ","310.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1010.4 ","1010.8 ","28.5 ","23.9 ","76 ","2.8 ","310.0 ","4.4 ","300.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"21","1010.7 ","1011.1 ","28.4 ","23.8 ","76 ","1.8 ","320.0 ","4.5 ","320.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","1010.5 ","1010.9 ","28.6 ","23.1 ","72 ","1.7 ","340.0 ","4.5 ","310.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1010.4 ","1010.8 ","28.2 ","23.8 ","77 ","2.1 ","340.0 ","4.5 ","330.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1009.9 ","1010.3 ","28.3 ","23.4 ","75 ","2.3 ","350.0 ","4.1 ","310.0 ","0.0 ","0.0 "," ","0.00 "," "
