"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1010.3 ","1010.7 ","26.7 ","24.5 ","88 ","0.2 ","0.0 ","2.3 ","140.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1010.1 ","1010.5 ","26.2 ","24.0 ","88 ","1.4 ","80.0 ","2.8 ","70.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"3","1010.1 ","1010.5 ","25.8 ","23.3 ","86 ","1.7 ","70.0 ","3.7 ","80.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1010.2 ","1010.6 ","25.9 ","23.4 ","86 ","1.2 ","70.0 ","2.5 ","70.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1010.4 ","1010.8 ","25.7 ","23.3 ","87 ","1.0 ","70.0 ","2.7 ","90.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"6","1011.0 ","1011.4 ","25.6 ","23.0 ","86 ","1.6 ","80.0 ","3.0 ","80.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1011.7 ","1012.1 ","26.5 ","23.6 ","84 ","0.5 ","80.0 ","3.2 ","60.0 ","0.0 ","0.0 ","0.1 ","0.11 "," "
"8","1012.2 ","1012.6 ","28.2 ","24.7 ","81 ","1.8 ","20.0 ","3.3 ","20.0 ","0.0 ","0.0 ","0.5 ","0.89 ","10.0 "
"9","1012.4 ","1012.8 ","29.6 ","26.2 ","82 ","1.7 ","170.0 ","4.0 ","160.0 ","0.0 ","0.0 ","1.0 ","1.48 ","12.0 "
"10","1012.5 ","1012.9 ","30.2 ","26.2 ","79 ","2.7 ","170.0 ","4.2 ","180.0 ","0.0 ","0.0 ","1.0 ","2.33 "," "
"11","1012.0 ","1012.3 ","30.4 ","26.3 ","79 ","3.0 ","180.0 ","5.0 ","190.0 ","0.0 ","0.0 ","1.0 ","3.00 ","12.0 "
"12","1011.5 ","1011.8 ","30.8 ","26.0 ","76 ","3.1 ","190.0 ","5.3 ","190.0 ","0.0 ","0.0 ","1.0 ","3.00 "," "
"13","1011.1 ","1011.4 ","31.0 ","26.4 ","77 ","3.0 ","180.0 ","5.8 ","180.0 ","0.0 ","0.0 ","1.0 ","3.00 "," "
"14","1010.3 ","1010.6 ","31.0 ","26.3 ","76 ","2.5 ","210.0 ","6.1 ","250.0 ","0.0 ","0.0 ","1.0 ","2.86 ","15.0 "
"15","1010.3 ","1010.6 ","30.8 ","26.0 ","76 ","2.2 ","210.0 ","5.3 ","220.0 ","0.0 ","0.0 ","1.0 ","2.33 "," "
"16","1010.2 ","1010.5 ","30.6 ","25.6 ","75 ","2.4 ","200.0 ","5.6 ","230.0 ","0.0 ","0.0 ","1.0 ","1.66 "," "
"17","1010.4 ","1010.7 ","30.1 ","25.8 ","78 ","1.8 ","210.0 ","4.8 ","200.0 ","0.0 ","0.0 ","1.0 ","0.89 ","13.0 "
"18","1010.7 ","1011.1 ","29.2 ","25.0 ","78 ","1.8 ","190.0 ","4.3 ","190.0 ","0.0 ","0.0 ","0.6 ","0.12 "," "
"19","1011.2 ","1011.6 ","29.0 ","25.0 ","79 ","1.5 ","190.0 ","3.3 ","230.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1011.9 ","1012.3 ","28.9 ","25.0 ","80 ","0.6 ","200.0 ","2.6 ","140.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"21","1012.5 ","1012.9 ","28.8 ","25.0 ","80 ","0.7 ","170.0 ","2.4 ","190.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","1012.6 ","1013.0 ","28.6 ","24.9 ","80 ","0.9 ","170.0 ","2.1 ","180.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1012.8 ","1013.2 ","28.5 ","25.0 ","81 ","0.1 ","0.0 ","2.0 ","190.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1012.2 ","1012.6 ","28.4 ","25.1 ","82 ","1.1 ","170.0 ","2.5 ","160.0 ","0.0 ","0.0 "," ","0.00 "," "
