"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","990.7 ","994.1 ","29.6 ","23.7 ","71 ","4.6 ","120.0 ","13.2 ","100.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","990.3 ","993.7 ","28.5 ","23.2 ","73 ","4.3 ","110.0 ","13.1 ","110.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"3","991.0 ","994.4 ","27.3 ","22.6 ","76 ","2.1 ","100.0 ","8.1 ","70.0 ","1.1 ","0.6 "," ","0.00 "," "
"4","992.1 ","995.5 ","26.4 ","22.9 ","81 ","2.1 ","110.0 ","7.8 ","80.0 ","1.7 ","1.0 "," ","0.00 "," "
"5","993.3 ","996.7 ","26.6 ","23.2 ","82 ","2.7 ","80.0 ","4.8 ","90.0 ","0.6 ","1.0 "," ","0.00 ","12.0 "
"6","993.7 ","997.1 ","26.8 ","23.2 ","81 ","2.7 ","80.0 ","6.2 ","80.0 ","0.2 ","1.0 ","0.0 ","0.00 "," "
"7","994.5 ","997.9 ","27.6 ","23.9 ","80 ","2.2 ","80.0 ","6.8 ","100.0 ","T ","1.0 ","0.0 ","0.00 "," "
"8","995.6 ","999.0 ","27.7 ","23.7 ","79 ","2.6 ","90.0 ","5.7 ","80.0 ","0.1 ","1.0 ","0.0 ","0.00 ","16.0 "
"9","996.8 ","1000.2 ","27.5 ","24.6 ","84 ","0.7 ","130.0 ","5.1 ","70.0 ","0.2 ","1.0 ","0.0 ","0.30 ","15.0 "
"10","997.4 ","1000.8 ","29.1 ","25.3 ","80 ","1.5 ","30.0 ","2.7 ","40.0 ","0.1 ","0.5 ","0.0 ","0.90 "," "
"11","997.3 ","1000.7 ","30.6 ","26.1 ","77 ","1.6 ","90.0 ","3.8 ","20.0 ","0.0 ","0.0 ","0.1 ","1.81 ","18.0 "
"12","997.0 ","1000.4 ","30.8 ","26.2 ","77 ","0.2 ","0.0 ","3.1 ","80.0 ","0.0 ","0.0 ","0.0 ","1.55 "," "
"13","997.3 ","1000.7 ","31.3 ","25.4 ","71 ","1.3 ","150.0 ","3.2 ","100.0 ","0.0 ","0.0 ","0.1 ","1.78 "," "
"14","998.4 ","1001.8 ","29.7 ","25.0 ","76 ","2.5 ","320.0 ","8.3 ","330.0 ","0.0 ","0.0 ","0.0 ","0.79 ","15.0 "
"15","998.5 ","1001.9 ","29.4 ","25.3 ","79 ","1.1 ","300.0 ","6.3 ","330.0 ","0.0 ","0.0 ","0.0 ","0.62 "," "
"16","998.5 ","1001.9 ","29.4 ","24.8 ","76 ","0.7 ","240.0 ","4.4 ","270.0 ","0.0 ","0.0 ","0.0 ","0.61 "," "
"17","999.0 ","1002.4 ","29.3 ","24.8 ","77 ","0.2 ","0.0 ","2.5 ","270.0 ","0.0 ","0.0 ","0.0 ","0.60 ","15.0 "
"18","999.3 ","1002.7 ","29.0 ","24.6 ","77 ","0.8 ","110.0 ","2.0 ","80.0 ","0.0 ","0.0 ","0.0 ","0.02 "," "
"19","999.5 ","1002.9 ","28.6 ","24.0 ","76 ","2.0 ","60.0 ","4.9 ","90.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1000.3 ","1003.7 ","28.5 ","24.2 ","78 ","1.3 ","50.0 ","2.8 ","20.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"21","1000.8 ","1004.2 ","28.1 ","24.5 ","81 ","0.6 ","110.0 ","2.6 ","10.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"22","1001.6 ","1005.1 ","27.8 ","24.3 ","81 ","0.8 ","110.0 ","3.0 ","90.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1001.4 ","1004.9 ","27.4 ","24.2 ","83 ","0.1 ","0.0 ","2.9 ","100.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"24","1001.6 ","1005.1 ","27.4 ","24.3 ","83 ","0.6 ","210.0 ","1.5 ","250.0 ","0.0 ","0.0 "," ","0.00 "," "
