"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1015.2 ","1025.5 ","15.1 ","12.1 ","82 ","0.7 ","120.0 ","1.8 ","130.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1015.2 ","1025.5 ","15.2 ","12.1 ","82 ","0.0 ","0.0 ","2.1 ","120.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","1015.0 ","1025.3 ","15.6 ","12.2 ","80 ","0.3 ","140.0 ","1.5 ","150.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1014.7 ","1025.0 ","15.5 ","12.1 ","80 ","0.8 ","200.0 ","1.9 ","190.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1014.8 ","1025.1 ","15.6 ","12.1 ","80 ","0.0 ","0.0 ","1.6 ","190.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"6","1015.1 ","1025.4 ","14.4 ","11.9 ","85 ","0.0 ","0.0 ","1.2 ","80.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1015.3 ","1025.6 ","15.2 ","12.5 ","84 ","0.4 ","320.0 ","1.4 ","290.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"8","1015.4 ","1025.7 ","16.1 ","12.5 ","79 ","1.1 ","360.0 ","2.9 ","340.0 ","0.0 ","0.0 ","0.0 ","0.25 ","10.0 "
"9","1015.6 ","1025.8 ","18.0 ","13.3 ","74 ","0.6 ","290.0 ","3.5 ","310.0 ","0.0 ","0.0 ","0.8 ","1.00 ","10.0 "
"10","1015.3 ","1025.5 ","19.5 ","13.2 ","67 ","0.5 ","V ","2.0 ","280.0 ","0.0 ","0.0 ","1.0 ","1.54 "," "
"11","1014.9 ","1025.0 ","21.7 ","13.4 ","59 ","1.5 ","200.0 ","4.1 ","230.0 ","0.0 ","0.0 ","1.0 ","1.94 ","10.0 "
"12","1014.1 ","1024.2 ","22.2 ","13.6 ","58 ","1.3 ","220.0 ","4.3 ","240.0 ","0.0 ","0.0 ","0.9 ","2.32 "," "
"13","1013.4 ","1023.4 ","22.4 ","13.6 ","57 ","1.6 ","290.0 ","5.2 ","240.0 ","0.0 ","0.0 ","0.8 ","2.04 "," "
"14","1012.8 ","1022.9 ","21.6 ","13.9 ","62 ","1.8 ","310.0 ","5.2 ","310.0 ","0.0 ","0.0 ","0.4 ","1.53 ","10.0 "
"15","1012.5 ","1022.6 ","20.9 ","14.4 ","66 ","2.4 ","330.0 ","6.8 ","340.0 ","0.0 ","0.0 ","0.2 ","1.10 "," "
"16","1012.7 ","1022.8 ","19.7 ","14.1 ","70 ","2.0 ","330.0 ","7.1 ","290.0 ","0.0 ","0.0 ","0.9 ","1.07 "," "
"17","1013.1 ","1023.3 ","18.7 ","14.1 ","75 ","2.0 ","320.0 ","6.3 ","310.0 ","0.0 ","0.0 ","0.9 ","0.50 ","10.0 "
"18","1013.8 ","1024.0 ","17.5 ","14.0 ","80 ","1.7 ","320.0 ","5.0 ","340.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1014.5 ","1024.7 ","16.9 ","14.1 ","84 ","1.3 ","340.0 ","4.8 ","340.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1014.9 ","1025.1 ","17.1 ","14.4 ","84 ","0.5 ","10.0 ","3.9 ","310.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"21","1014.9 ","1025.1 ","17.2 ","14.4 ","84 ","0.8 ","330.0 ","2.3 ","20.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","1015.0 ","1025.2 ","17.4 ","14.4 ","83 ","0.7 ","280.0 ","2.4 ","300.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1014.8 ","1025.0 ","17.4 ","14.5 ","83 ","0.0 ","0.0 ","2.2 ","250.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1014.8 ","1025.0 ","17.6 ","14.4 ","82 ","0.9 ","160.0 ","2.5 ","160.0 ","0.0 ","0.0 "," ","0.00 "," "
