"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1012.9 ","1013.3 ","26.6 ","20.5 ","69 ","1.4 ","280.0 ","4.5 ","280.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1012.7 ","1013.1 ","26.2 ","20.3 ","70 ","1.0 ","310.0 ","3.6 ","270.0 ","0.0 ","0.0 "," ","0.00 ","5.0 "
"3","1012.3 ","1012.7 ","26.1 ","20.1 ","70 ","0.7 ","320.0 ","3.0 ","310.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1012.3 ","1012.7 ","25.7 ","20.5 ","73 ","0.5 ","60.0 ","2.5 ","60.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1012.6 ","1013.0 ","25.4 ","20.4 ","74 ","0.0 ","0.0 ","2.6 ","70.0 ","0.0 ","0.0 "," ","0.00 ","3.0 "
"6","1013.0 ","1013.4 ","25.2 ","20.3 ","74 ","0.1 ","0.0 ","2.3 ","40.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1013.5 ","1013.9 ","25.8 ","20.6 ","73 ","0.3 ","50.0 ","2.0 ","70.0 ","0.0 ","0.0 ","0.0 ","0.04 "," "
"8","1013.8 ","1014.2 ","26.7 ","20.8 ","70 ","0.9 ","30.0 ","2.5 ","70.0 ","0.0 ","0.0 ","0.1 ","0.45 ","5.0 "
"9","1014.1 ","1014.5 ","27.9 ","21.6 ","69 ","0.8 ","210.0 ","3.1 ","230.0 ","0.0 ","0.0 ","0.6 ","1.11 ","5.0 "
"10","1013.9 ","1014.3 ","28.2 ","21.8 ","68 ","2.1 ","270.0 ","3.8 ","280.0 ","0.0 ","0.0 ","0.8 ","1.64 "," "
"11","1013.5 ","1013.9 ","28.7 ","21.8 ","66 ","2.5 ","270.0 ","5.2 ","290.0 ","0.0 ","0.0 ","1.0 ","2.39 ","5.0 "
"12","1013.0 ","1013.4 ","29.5 ","22.2 ","65 ","3.5 ","290.0 ","6.1 ","280.0 ","0.0 ","0.0 ","1.0 ","2.39 "," "
"13","1012.5 ","1012.9 ","29.2 ","21.9 ","65 ","3.3 ","290.0 ","6.6 ","280.0 ","0.0 ","0.0 ","1.0 ","2.44 "," "
"14","1012.1 ","1012.5 ","29.4 ","21.2 ","61 ","3.3 ","290.0 ","6.5 ","300.0 ","0.0 ","0.0 ","1.0 ","2.39 ","8.0 "
"15","1011.8 ","1012.2 ","28.9 ","21.4 ","64 ","3.4 ","280.0 ","7.4 ","290.0 ","0.0 ","0.0 ","1.0 ","1.77 "," "
"16","1012.0 ","1012.4 ","28.2 ","21.0 ","65 ","2.9 ","290.0 ","6.3 ","290.0 ","0.0 ","0.0 ","1.0 ","1.15 "," "
"17","1012.4 ","1012.8 ","27.6 ","20.7 ","66 ","2.7 ","280.0 ","5.6 ","290.0 ","0.0 ","0.0 ","0.2 ","0.51 ","7.0 "
"18","1012.6 ","1013.0 ","27.0 ","20.4 ","67 ","2.3 ","280.0 ","5.1 ","280.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1013.3 ","1013.7 ","27.1 ","19.9 ","65 ","2.8 ","290.0 ","5.4 ","310.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1013.6 ","1014.0 ","27.0 ","19.7 ","64 ","1.9 ","290.0 ","5.3 ","300.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"21","1014.0 ","1014.4 ","27.1 ","19.8 ","64 ","1.8 ","310.0 ","4.5 ","290.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","1013.8 ","1014.2 ","27.1 ","19.5 ","63 ","1.6 ","310.0 ","4.1 ","310.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1013.8 ","1014.2 ","27.0 ","19.0 ","62 ","0.8 ","300.0 ","4.5 ","330.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1013.6 ","1014.0 ","26.8 ","19.2 ","63 ","0.0 ","0.0 ","2.9 ","270.0 ","0.0 ","0.0 "," ","0.00 "," "
