"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1014.7 ","1018.3 ","17.5 ","16.4 ","93 ","0.0 ","0.0 ","1.3 ","230.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1014.2 ","1017.8 ","17.4 ","16.3 ","93 ","0.5 ","120.0 ","1.8 ","160.0 ","0.0 ","0.0 "," ","0.00 ","5.0 "
"3","1014.5 ","1018.1 ","17.1 ","15.8 ","92 ","0.1 ","0.0 ","2.0 ","170.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1014.7 ","1018.3 ","17.0 ","15.7 ","92 ","0.5 ","100.0 ","2.2 ","90.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1014.5 ","1018.1 ","16.7 ","14.8 ","89 ","0.8 ","130.0 ","3.0 ","140.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"6","1015.1 ","1018.7 ","16.6 ","14.5 ","87 ","0.2 ","0.0 ","2.7 ","110.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1015.3 ","1018.9 ","17.0 ","14.5 ","85 ","0.2 ","0.0 ","2.2 ","80.0 ","0.0 ","0.0 ","0.0 ","0.10 "," "
"8","1016.3 ","1019.9 ","18.5 ","15.9 ","85 ","0.7 ","220.0 ","2.0 ","140.0 ","0.0 ","0.0 ","0.3 ","0.76 ","13.0 "
"9","1016.7 ","1020.3 ","19.5 ","15.0 ","75 ","1.0 ","50.0 ","3.7 ","40.0 ","0.0 ","0.0 ","0.1 ","0.93 ","14.0 "
"10","1016.9 ","1020.5 ","19.5 ","13.6 ","69 ","3.9 ","80.0 ","7.5 ","70.0 ","0.0 ","0.0 ","0.0 ","0.82 "," "
"11","1016.6 ","1020.2 ","20.0 ","12.9 ","64 ","3.0 ","60.0 ","8.4 ","40.0 ","0.0 ","0.0 ","0.1 ","1.53 ","16.0 "
"12","1015.6 ","1019.2 ","21.0 ","13.8 ","63 ","3.0 ","70.0 ","6.9 ","80.0 ","0.0 ","0.0 ","0.2 ","2.23 "," "
"13","1014.4 ","1018.0 ","21.0 ","12.6 ","59 ","4.3 ","100.0 ","7.8 ","60.0 ","0.0 ","0.0 ","0.4 ","2.49 "," "
"14","1013.6 ","1017.2 ","21.6 ","12.9 ","58 ","3.5 ","100.0 ","7.9 ","80.0 ","0.0 ","0.0 ","0.4 ","2.09 ","13.0 "
"15","1012.7 ","1016.3 ","22.3 ","13.3 ","57 ","2.7 ","80.0 ","6.5 ","100.0 ","0.0 ","0.0 ","0.9 ","2.54 "," "
"16","1012.2 ","1015.8 ","21.2 ","12.6 ","58 ","4.5 ","80.0 ","8.6 ","80.0 ","0.0 ","0.0 ","0.9 ","1.80 "," "
"17","1012.8 ","1016.4 ","20.1 ","12.4 ","61 ","3.5 ","90.0 ","8.1 ","80.0 ","0.0 ","0.0 ","1.0 ","0.93 ","16.0 "
"18","1012.7 ","1016.3 ","19.1 ","12.0 ","63 ","3.1 ","80.0 ","8.7 ","70.0 ","0.0 ","0.0 ","0.4 ","0.23 "," "
"19","1013.7 ","1017.3 ","18.6 ","11.4 ","63 ","2.8 ","90.0 ","7.9 ","70.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1014.6 ","1018.2 ","18.2 ","11.7 ","66 ","1.8 ","80.0 ","5.9 ","80.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"21","1015.2 ","1018.8 ","17.8 ","11.6 ","67 ","1.7 ","140.0 ","4.8 ","70.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"22","1015.4 ","1019.0 ","17.1 ","12.7 ","75 ","1.5 ","160.0 ","2.7 ","140.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1015.5 ","1019.1 ","16.4 ","12.3 ","77 ","1.1 ","150.0 ","3.5 ","160.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"24","1015.6 ","1019.2 ","16.0 ","12.0 ","77 ","0.3 ","100.0 ","3.0 ","130.0 ","0.0 ","0.0 "," ","0.00 "," "
