"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1004.2 ","1004.9 ","26.3 ","21.6 ","75 ","2.3 ","110.0 ","6.4 ","90.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1004.1 ","1004.8 ","26.5 ","21.8 ","75 ","1.5 ","90.0 ","5.6 ","110.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"3","1004.1 ","1004.8 ","26.0 ","21.5 ","76 ","1.4 ","220.0 ","3.5 ","150.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1004.7 ","1005.4 ","25.4 ","20.8 ","76 ","1.5 ","210.0 ","2.8 ","200.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1005.2 ","1005.9 ","25.2 ","20.8 ","77 ","0.7 ","160.0 ","2.6 ","220.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"6","1005.8 ","1006.5 ","25.4 ","20.8 ","76 ","0.0 ","0.0 ","1.9 ","160.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1006.1 ","1006.8 ","25.9 ","21.0 ","74 ","0.4 ","210.0 ","1.5 ","190.0 ","0.0 ","0.0 ","0.2 ","0.25 "," "
"8","1006.7 ","1007.4 ","27.7 ","21.8 ","70 ","0.3 ","140.0 ","1.6 ","170.0 ","0.0 ","0.0 ","0.9 ","1.00 ","12.0 "
"9","1006.9 ","1007.6 ","28.6 ","21.9 ","67 ","1.4 ","300.0 ","4.5 ","320.0 ","0.0 ","0.0 ","0.4 ","1.41 ","6.0 "
"10","1007.2 ","1007.9 ","29.7 ","22.4 ","65 ","1.3 ","280.0 ","5.4 ","270.0 ","0.0 ","0.0 ","0.5 ","2.26 "," "
"11","1006.6 ","1007.3 ","30.3 ","22.6 ","64 ","1.4 ","310.0 ","5.7 ","290.0 ","0.0 ","0.0 ","0.4 ","2.39 ","6.0 "
"12","1006.5 ","1007.2 ","29.6 ","22.5 ","66 ","2.4 ","320.0 ","5.9 ","310.0 ","T ","0.3 ","0.3 ","1.77 "," "
"13","1006.0 ","1006.7 ","31.1 ","22.5 ","60 ","2.5 ","310.0 ","7.6 ","310.0 ","T ","0.2 ","0.2 ","1.73 "," "
"14","1005.6 ","1006.3 ","31.3 ","22.6 ","60 ","2.5 ","290.0 ","7.3 ","270.0 ","0.0 ","0.0 ","0.4 ","2.28 ","8.0 "
"15","1005.9 ","1006.6 ","31.5 ","23.0 ","61 ","1.7 ","330.0 ","5.1 ","280.0 ","0.0 ","0.0 ","0.5 ","1.97 "," "
"16","1006.2 ","1006.9 ","30.5 ","22.3 ","62 ","1.7 ","350.0 ","5.3 ","340.0 ","0.0 ","0.0 ","0.5 ","1.28 "," "
"17","1006.6 ","1007.3 ","29.7 ","21.8 ","63 ","1.0 ","330.0 ","4.9 ","360.0 ","0.0 ","0.0 ","0.1 ","0.15 ","10.0 "
"18","1007.3 ","1008.0 ","28.9 ","21.8 ","66 ","1.3 ","360.0 ","3.6 ","10.0 ","0.0 ","0.0 ","0.1 ","0.02 "," "
"19","1008.0 ","1008.7 ","27.3 ","21.9 ","72 ","3.5 ","90.0 ","6.8 ","100.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1008.6 ","1009.3 ","27.3 ","21.6 ","71 ","3.4 ","80.0 ","8.0 ","70.0 ","0.0 ","0.0 "," ","0.00 ","9.0 "
"21","1009.3 ","1010.0 ","26.9 ","21.6 ","73 ","3.6 ","80.0 ","7.2 ","70.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","1009.4 ","1010.1 ","26.4 ","21.3 ","74 ","2.7 ","80.0 ","6.7 ","60.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1009.4 ","1010.1 ","26.5 ","21.6 ","75 ","2.9 ","80.0 ","7.2 ","90.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1009.4 ","1010.1 ","26.4 ","21.6 ","75 ","2.5 ","80.0 ","7.1 ","80.0 ","0.0 ","0.0 "," ","0.00 "," "
