"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1000.0 ","1009.9 ","23.9 ","20.9 ","83 ","0.5 ","150.0 ","1.6 ","230.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1000.0 ","1009.9 ","23.6 ","20.6 ","83 ","0.1 ","0.0 ","1.7 ","120.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","999.8 ","1009.7 ","24.1 ","20.7 ","81 ","0.8 ","70.0 ","2.6 ","30.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1000.1 ","1010.0 ","24.0 ","21.0 ","83 ","0.1 ","0.0 ","1.9 ","70.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1000.2 ","1010.1 ","24.0 ","20.6 ","81 ","0.6 ","50.0 ","2.2 ","40.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"6","1000.2 ","1010.1 ","24.0 ","20.5 ","81 ","0.0 ","0.0 ","1.9 ","40.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1000.5 ","1010.3 ","24.5 ","21.9 ","85 ","0.0 ","0.0 ","1.5 ","40.0 ","0.0 ","0.0 ","0.0 ","0.10 "," "
"8","1000.8 ","1010.6 ","25.7 ","21.7 ","79 ","0.3 ","40.0 ","1.6 ","10.0 ","0.0 ","0.0 ","0.0 ","0.60 ","6.0 "
"9","1001.0 ","1010.8 ","26.9 ","20.7 ","69 ","1.7 ","10.0 ","3.9 ","350.0 ","0.0 ","0.0 ","0.2 ","1.29 ","6.0 "
"10","1001.0 ","1010.7 ","27.8 ","20.9 ","66 ","1.0 ","320.0 ","3.3 ","310.0 ","0.0 ","0.0 ","0.0 ","1.58 "," "
"11","1000.6 ","1010.3 ","28.4 ","20.9 ","64 ","1.3 ","310.0 ","3.5 ","340.0 ","0.0 ","0.0 ","0.2 ","2.01 ","6.0 "
"12","1000.1 ","1009.8 ","28.9 ","20.8 ","62 ","1.5 ","260.0 ","3.6 ","340.0 ","0.0 ","0.0 ","0.0 ","1.80 "," "
"13","999.8 ","1009.5 ","29.7 ","21.0 ","60 ","0.7 ","60.0 ","3.7 ","350.0 ","0.0 ","0.0 ","0.2 ","1.95 "," "
"14","999.4 ","1009.1 ","29.7 ","20.2 ","57 ","1.5 ","200.0 ","4.5 ","230.0 ","0.0 ","0.0 ","0.7 ","2.43 ","8.0 "
"15","999.1 ","1008.7 ","30.5 ","20.9 ","57 ","2.0 ","350.0 ","5.3 ","300.0 ","0.0 ","0.0 ","0.4 ","1.56 "," "
"16","999.3 ","1009.0 ","28.9 ","20.7 ","61 ","2.9 ","330.0 ","7.5 ","320.0 ","0.0 ","0.0 ","0.5 ","1.54 "," "
"17","999.5 ","1009.2 ","28.3 ","20.7 ","63 ","2.5 ","350.0 ","7.2 ","360.0 ","0.0 ","0.0 ","0.1 ","0.65 ","10.0 "
"18","1000.0 ","1009.7 ","27.5 ","20.4 ","65 ","2.2 ","340.0 ","5.5 ","340.0 ","0.0 ","0.0 ","0.0 ","0.18 "," "
"19","1000.2 ","1010.0 ","27.1 ","19.8 ","64 ","1.3 ","360.0 ","4.5 ","350.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1000.8 ","1010.6 ","26.6 ","19.6 ","65 ","0.9 ","310.0 ","3.4 ","360.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"21","1001.4 ","1011.2 ","25.8 ","19.6 ","69 ","0.9 ","340.0 ","3.1 ","330.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","1001.4 ","1011.2 ","25.4 ","19.6 ","70 ","0.6 ","330.0 ","2.9 ","310.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1001.7 ","1011.5 ","25.1 ","19.7 ","72 ","0.9 ","320.0 ","2.4 ","310.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1001.2 ","1011.1 ","24.2 ","20.6 ","80 ","0.4 ","50.0 ","2.0 ","320.0 ","0.0 ","0.0 "," ","0.00 "," "
