"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1000.9 ","1001.3 ","26.0 ","26.0 ","100 ","3.5 ","270.0 ","6.4 ","270.0 ","2.5 ","1.0 "," ","0.00 "," "
"2","1000.2 ","1000.6 ","25.7 ","25.7 ","100 ","8.8 ","330.0 ","17.4 ","330.0 ","15.0 ","1.0 "," ","0.00 ","2.0 "
"3","1000.5 ","1000.9 ","25.1 ","25.1 ","100 ","7.3 ","290.0 ","17.0 ","310.0 ","35.5 ","1.0 "," ","0.00 "," "
"4","1000.8 ","1001.2 ","25.0 ","25.0 ","100 ","5.7 ","250.0 ","15.7 ","290.0 ","55.0 ","1.0 "," ","0.00 "," "
"5","1001.7 ","1002.1 ","25.8 ","25.8 ","100 ","6.6 ","310.0 ","16.3 ","280.0 ","23.0 ","1.0 "," ","0.00 ","2.0 "
"6","1002.7 ","1003.1 ","25.4 ","25.4 ","100 ","5.5 ","260.0 ","16.8 ","300.0 ","8.0 ","1.0 ","0.0 ","0.00 "," "
"7","1004.7 ","1005.1 ","25.3 ","25.3 ","100 ","3.7 ","290.0 ","12.0 ","290.0 ","8.0 ","1.0 ","0.0 ","0.00 "," "
"8","1005.1 ","1005.5 ","25.3 ","25.3 ","100 ","3.0 ","220.0 ","9.4 ","290.0 ","7.5 ","1.0 ","0.0 ","0.00 ","2.0 "
"9","1005.1 ","1005.5 ","25.2 ","25.2 ","100 ","4.1 ","210.0 ","12.0 ","240.0 ","37.0 ","1.0 ","0.0 ","0.00 ","1.0 "
"10","1005.1 ","1005.5 ","26.6 ","26.6 ","100 ","5.6 ","260.0 ","11.0 ","260.0 ","24.0 ","1.0 ","0.0 ","0.00 "," "
"11","1004.9 ","1005.3 ","27.2 ","26.6 ","97 ","4.4 ","300.0 ","11.6 ","280.0 ","5.5 ","1.0 ","0.0 ","0.00 ","2.0 "
"12","1004.8 ","1005.2 ","27.7 ","27.0 ","96 ","4.7 ","270.0 ","13.7 ","210.0 ","8.5 ","1.0 ","0.0 ","0.00 "," "
"13","1005.0 ","1005.4 ","25.6 ","24.6 ","94 ","4.4 ","190.0 ","12.9 ","170.0 ","43.0 ","1.0 ","0.0 ","0.00 "," "
"14","1004.6 ","1005.0 ","27.8 ","26.7 ","94 ","3.6 ","200.0 ","10.3 ","240.0 ","0.5 ","1.0 ","0.0 ","0.00 ","4.0 "
"15","1003.9 ","1004.3 ","27.8 ","26.6 ","93 ","4.6 ","230.0 ","15.1 ","240.0 ","T ","1.0 ","0.0 ","0.00 "," "
"16","1004.2 ","1004.6 ","28.3 ","27.0 ","93 ","4.7 ","230.0 ","10.1 ","230.0 ","T ","1.0 ","0.0 ","0.00 "," "
"17","1004.6 ","1004.9 ","28.7 ","26.8 ","90 ","3.5 ","250.0 ","10.7 ","230.0 ","T ","0.2 ","0.0 ","0.00 ","8.0 "
"18","1005.2 ","1005.6 ","28.5 ","26.6 ","89 ","3.6 ","260.0 ","8.9 ","240.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1006.2 ","1006.6 ","24.1 ","21.7 ","86 ","3.1 ","40.0 ","10.1 ","20.0 ","T ","0.7 ","0.0 ","0.00 "," "
"20","1006.5 ","1006.9 ","23.4 ","21.7 ","90 ","3.0 ","60.0 ","11.4 ","30.0 ","3.5 ","0.8 "," ","0.00 ","10.0 "
"21","1006.5 ","1006.9 ","23.6 ","22.4 ","93 ","1.6 ","80.0 ","6.1 ","50.0 ","0.5 ","0.7 "," ","0.00 ","8.0 "
"22","1006.9 ","1007.3 ","23.4 ","22.0 ","92 ","2.8 ","70.0 ","7.1 ","50.0 ","12.0 ","1.0 "," ","0.00 "," "
"23","1006.2 ","1006.6 ","24.2 ","23.3 ","95 ","2.2 ","50.0 ","6.6 ","70.0 ","3.0 ","0.6 "," ","0.00 ","10.0 "
"24","1006.1 ","1006.5 ","24.0 ","23.0 ","94 ","2.4 ","40.0 ","4.5 ","60.0 ","1.0 ","0.5 "," ","0.00 "," "
