"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1009.2 ","1009.6 ","27.1 ","22.4 ","76 ","1.1 ","50.0 ","2.3 ","90.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1009.2 ","1009.6 ","26.7 ","22.4 ","77 ","1.3 ","50.0 ","3.3 ","60.0 ","0.0 ","0.0 "," ","0.00 ","5.0 "
"3","1009.0 ","1009.4 ","26.2 ","22.0 ","78 ","1.8 ","70.0 ","4.0 ","60.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1008.8 ","1009.2 ","26.1 ","21.8 ","77 ","1.8 ","80.0 ","3.2 ","50.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1009.2 ","1009.6 ","26.2 ","22.1 ","78 ","1.4 ","40.0 ","3.0 ","40.0 ","0.0 ","0.0 "," ","0.00 ","6.0 "
"6","1009.8 ","1010.2 ","26.0 ","21.4 ","76 ","2.1 ","50.0 ","3.5 ","50.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1010.4 ","1010.8 ","26.7 ","21.8 ","75 ","1.5 ","40.0 ","4.1 ","30.0 ","0.0 ","0.0 ","0.0 ","0.20 "," "
"8","1011.0 ","1011.4 ","27.8 ","22.4 ","72 ","0.7 ","20.0 ","2.6 ","30.0 ","0.0 ","0.0 ","0.1 ","0.60 ","4.0 "
"9","1011.2 ","1011.6 ","29.7 ","23.0 ","67 ","1.0 ","330.0 ","3.4 ","330.0 ","0.0 ","0.0 ","1.0 ","1.25 ","4.0 "
"10","1011.0 ","1011.4 ","29.9 ","23.3 ","68 ","2.3 ","270.0 ","3.5 ","280.0 ","0.0 ","0.0 ","1.0 ","1.72 "," "
"11","1010.4 ","1010.7 ","30.3 ","22.7 ","64 ","3.4 ","280.0 ","5.6 ","290.0 ","0.0 ","0.0 ","1.0 ","2.35 ","6.0 "
"12","1010.0 ","1010.3 ","30.8 ","23.3 ","64 ","3.6 ","290.0 ","6.1 ","280.0 ","0.0 ","0.0 ","1.0 ","2.38 "," "
"13","1009.5 ","1009.8 ","30.7 ","23.2 ","64 ","2.8 ","300.0 ","6.2 ","280.0 ","0.0 ","0.0 ","1.0 ","2.33 "," "
"14","1009.3 ","1009.6 ","31.2 ","24.2 ","66 ","3.3 ","300.0 ","6.1 ","330.0 ","0.0 ","0.0 ","1.0 ","2.40 ","6.0 "
"15","1009.4 ","1009.7 ","30.6 ","23.3 ","65 ","4.0 ","310.0 ","7.3 ","310.0 ","0.0 ","0.0 ","1.0 ","1.80 "," "
"16","1009.7 ","1010.0 ","29.9 ","22.7 ","65 ","3.3 ","310.0 ","6.8 ","270.0 ","0.0 ","0.0 ","0.7 ","0.90 "," "
"17","1010.0 ","1010.4 ","29.0 ","23.2 ","71 ","4.0 ","310.0 ","6.4 ","320.0 ","0.0 ","0.0 ","0.0 ","0.50 ","6.0 "
"18","1010.3 ","1010.7 ","28.8 ","22.4 ","68 ","2.2 ","320.0 ","6.1 ","310.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1011.2 ","1011.6 ","28.8 ","22.4 ","68 ","1.8 ","340.0 ","4.2 ","320.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1011.5 ","1011.9 ","28.9 ","22.4 ","68 ","1.1 ","340.0 ","2.7 ","290.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"21","1011.8 ","1012.2 ","28.9 ","22.4 ","68 ","0.9 ","320.0 ","2.3 ","310.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"22","1011.9 ","1012.3 ","28.7 ","22.1 ","68 ","0.9 ","20.0 ","2.2 ","330.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1011.9 ","1012.3 ","28.1 ","22.4 ","71 ","0.0 ","0.0 ","1.3 ","10.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"24","1011.6 ","1012.0 ","28.0 ","22.7 ","73 ","0.7 ","340.0 ","1.8 ","300.0 ","0.0 ","0.0 "," ","0.00 "," "
