"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1008.9 ","1009.3 ","28.1 ","23.2 ","75 ","1.7 ","350.0 ","3.8 ","320.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1008.2 ","1008.6 ","28.0 ","22.6 ","73 ","1.7 ","10.0 ","5.7 ","340.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","1007.9 ","1008.3 ","27.8 ","22.7 ","74 ","1.5 ","10.0 ","3.4 ","40.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1008.4 ","1008.8 ","27.4 ","22.9 ","76 ","1.5 ","310.0 ","2.7 ","340.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1008.7 ","1009.1 ","27.1 ","23.1 ","79 ","0.3 ","290.0 ","2.7 ","310.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"6","1009.5 ","1009.9 ","27.4 ","23.3 ","78 ","1.4 ","340.0 ","2.3 ","340.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1010.0 ","1010.4 ","28.1 ","23.7 ","77 ","1.4 ","350.0 ","3.8 ","300.0 ","0.0 ","0.0 ","0.2 ","0.45 "," "
"8","1010.4 ","1010.8 ","29.8 ","24.4 ","73 ","0.9 ","340.0 ","3.0 ","340.0 ","0.0 ","0.0 ","1.0 ","1.08 ","6.0 "
"9","1010.4 ","1010.7 ","30.4 ","24.5 ","71 ","1.6 ","290.0 ","3.7 ","320.0 ","0.0 ","0.0 ","0.6 ","1.55 ","6.0 "
"10","1010.7 ","1011.1 ","29.7 ","24.7 ","75 ","2.5 ","280.0 ","4.1 ","300.0 ","0.0 ","0.0 ","0.1 ","0.86 "," "
"11","1010.8 ","1011.1 ","31.1 ","25.4 ","72 ","3.0 ","310.0 ","6.0 ","260.0 ","0.0 ","0.0 ","0.4 ","1.93 ","4.0 "
"12","1010.4 ","1010.7 ","33.0 ","24.8 ","62 ","3.1 ","320.0 ","5.6 ","310.0 ","0.0 ","0.0 ","0.9 ","3.11 "," "
"13","1010.2 ","1010.5 ","33.0 ","24.6 ","61 ","3.4 ","300.0 ","7.4 ","310.0 ","0.0 ","0.0 ","0.8 ","3.01 "," "
"14","1009.8 ","1010.1 ","32.2 ","23.4 ","60 ","2.8 ","310.0 ","6.9 ","290.0 ","0.0 ","0.0 ","0.6 ","2.27 ","8.0 "
"15","1009.3 ","1009.6 ","31.8 ","23.4 ","61 ","2.8 ","310.0 ","6.1 ","310.0 ","0.0 ","0.0 ","0.7 ","1.79 "," "
"16","1009.3 ","1009.6 ","31.5 ","24.8 ","68 ","3.2 ","310.0 ","6.2 ","310.0 ","0.0 ","0.0 ","1.0 ","1.80 "," "
"17","1009.6 ","1009.9 ","31.0 ","23.4 ","64 ","3.0 ","310.0 ","5.5 ","310.0 ","0.0 ","0.0 ","0.5 ","0.94 ","8.0 "
"18","1009.9 ","1010.2 ","30.2 ","23.3 ","67 ","2.5 ","310.0 ","5.0 ","320.0 ","0.0 ","0.0 ","0.0 ","0.16 "," "
"19","1010.1 ","1010.4 ","29.9 ","23.2 ","67 ","1.3 ","310.0 ","4.5 ","300.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1010.1 ","1010.5 ","29.8 ","22.8 ","66 ","2.0 ","310.0 ","3.8 ","290.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"21","1010.1 ","1010.5 ","29.6 ","23.5 ","70 ","2.3 ","340.0 ","4.0 ","340.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","1010.0 ","1010.4 ","29.3 ","23.0 ","69 ","1.4 ","310.0 ","4.1 ","330.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1009.9 ","1010.3 ","28.9 ","22.7 ","69 ","1.0 ","330.0 ","3.2 ","310.0 ","0.0 ","0.0 "," ","0.00 ","9.0 "
"24","1009.2 ","1009.6 ","28.4 ","22.7 ","71 ","1.6 ","330.0 ","4.0 ","310.0 ","0.0 ","0.0 "," ","0.00 "," "
