"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1014.6 ","1016.9 ","17.1 ","12.5 ","74 ","3.8 ","230.0 ","6.1 ","230.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1014.4 ","1016.7 ","17.6 ","12.1 ","70 ","3.2 ","250.0 ","5.8 ","250.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"3","1014.1 ","1016.4 ","16.4 ","13.1 ","81 ","4.1 ","230.0 ","7.5 ","230.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1014.2 ","1016.5 ","16.7 ","13.5 ","81 ","3.5 ","230.0 ","6.0 ","220.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1014.3 ","1016.6 ","17.0 ","13.3 ","79 ","2.5 ","240.0 ","6.3 ","240.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"6","1014.9 ","1017.2 ","16.6 ","13.3 ","81 ","2.0 ","260.0 ","5.2 ","220.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1015.6 ","1017.9 ","16.9 ","13.3 ","79 ","2.9 ","250.0 ","3.9 ","230.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"8","1016.0 ","1018.3 ","17.8 ","13.2 ","74 ","2.1 ","230.0 ","4.3 ","250.0 ","0.0 ","0.0 ","0.0 ","0.00 ","12.0 "
"9","1016.3 ","1018.6 ","18.5 ","14.2 ","76 ","2.0 ","240.0 ","4.3 ","250.0 ","0.0 ","0.0 ","0.0 ","0.20 ","12.0 "
"10","1015.8 ","1018.1 ","19.7 ","14.6 ","72 ","2.3 ","230.0 ","4.1 ","240.0 ","0.0 ","0.0 ","0.0 ","0.60 "," "
"11","1014.6 ","1016.9 ","21.4 ","15.7 ","70 ","1.4 ","190.0 ","4.5 ","220.0 ","0.0 ","0.0 ","0.0 ","0.98 ","12.0 "
"12","1013.4 ","1015.6 ","22.1 ","17.7 ","76 ","2.3 ","150.0 ","3.9 ","140.0 ","0.0 ","0.0 ","0.4 ","1.56 "," "
"13","1012.7 ","1014.9 ","21.5 ","17.5 ","78 ","2.0 ","130.0 ","4.0 ","140.0 ","0.0 ","0.0 ","0.0 ","0.91 "," "
"14","1012.3 ","1014.5 ","21.6 ","17.6 ","78 ","1.1 ","80.0 ","3.1 ","140.0 ","0.0 ","0.0 ","0.0 ","0.76 ","12.0 "
"15","1012.1 ","1014.3 ","21.8 ","17.3 ","76 ","2.3 ","90.0 ","3.6 ","100.0 ","0.0 ","0.0 ","0.3 ","0.94 "," "
"16","1012.4 ","1014.6 ","22.1 ","17.0 ","73 ","1.0 ","20.0 ","3.0 ","90.0 ","0.0 ","0.0 ","0.0 ","0.55 "," "
"17","1012.9 ","1015.1 ","21.6 ","16.9 ","75 ","1.5 ","30.0 ","2.2 ","20.0 ","0.0 ","0.0 ","0.0 ","0.00 ","12.0 "
"18","1013.3 ","1015.5 ","21.3 ","16.7 ","75 ","0.7 ","10.0 ","2.9 ","80.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1013.4 ","1015.7 ","21.0 ","17.1 ","78 ","1.0 ","340.0 ","1.6 ","350.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1013.8 ","1016.1 ","20.9 ","17.2 ","79 ","0.3 ","330.0 ","2.0 ","320.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"21","1013.3 ","1015.6 ","20.9 ","17.1 ","79 ","1.2 ","300.0 ","2.4 ","300.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"22","1013.2 ","1015.5 ","19.9 ","16.5 ","81 ","1.3 ","280.0 ","2.5 ","310.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1013.0 ","1015.3 ","19.4 ","16.5 ","83 ","2.3 ","270.0 ","3.7 ","260.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"24","1012.8 ","1015.1 ","19.1 ","16.9 ","87 ","3.0 ","230.0 ","4.7 ","250.0 ","0.0 ","0.0 "," ","0.00 "," "
