"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1016.7 ","1017.5 ","16.4 ","10.1 ","66 ","3.2 ","80.0 ","8.8 ","70.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1016.4 ","1017.2 ","15.8 ","9.1 ","64 ","3.6 ","70.0 ","9.4 ","70.0 ","0.0 ","0.0 "," ","0.00 ","3.0 "
"3","1016.0 ","1016.8 ","15.8 ","8.6 ","62 ","2.0 ","70.0 ","11.6 ","10.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1016.1 ","1016.9 ","15.5 ","8.4 ","63 ","3.4 ","70.0 ","11.0 ","70.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1016.6 ","1017.4 ","15.4 ","8.2 ","62 ","3.0 ","60.0 ","8.8 ","30.0 ","0.0 ","0.0 "," ","0.00 ","3.0 "
"6","1017.4 ","1018.2 ","15.2 ","8.0 ","62 ","3.1 ","60.0 ","11.0 ","40.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1018.0 ","1018.8 ","15.1 ","7.8 ","62 ","3.8 ","80.0 ","10.1 ","20.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"8","1018.6 ","1019.4 ","15.6 ","8.2 ","61 ","3.0 ","70.0 ","9.4 ","70.0 ","0.0 ","0.0 ","0.0 ","0.00 ","3.0 "
"9","1018.8 ","1019.6 ","15.4 ","8.5 ","63 ","3.2 ","70.0 ","9.4 ","70.0 ","0.0 ","0.0 ","0.0 ","0.06 ","3.0 "
"10","1018.8 ","1019.6 ","15.5 ","8.1 ","61 ","4.1 ","80.0 ","12.1 ","80.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"11","1017.8 ","1018.6 ","15.9 ","8.6 ","62 ","4.4 ","80.0 ","10.6 ","80.0 ","0.0 ","0.0 ","0.0 ","0.60 ","5.0 "
"12","1016.3 ","1017.1 ","16.0 ","8.5 ","61 ","5.3 ","80.0 ","10.9 ","80.0 ","0.0 ","0.0 ","0.0 ","0.64 "," "
"13","1015.4 ","1016.2 ","16.1 ","8.9 ","62 ","4.5 ","80.0 ","11.2 ","80.0 ","0.0 ","0.0 ","0.0 ","0.60 "," "
"14","1014.6 ","1015.4 ","15.9 ","8.8 ","63 ","4.3 ","80.0 ","11.5 ","70.0 ","0.0 ","0.0 ","0.0 ","0.60 ","5.0 "
"15","1014.6 ","1015.4 ","15.8 ","8.5 ","62 ","5.1 ","80.0 ","10.4 ","70.0 ","0.0 ","0.0 ","0.0 ","0.10 "," "
"16","1014.9 ","1015.7 ","16.1 ","9.0 ","63 ","2.9 ","90.0 ","9.0 ","70.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"17","1015.3 ","1016.1 ","16.3 ","9.1 ","62 ","4.0 ","100.0 ","7.6 ","90.0 ","0.0 ","0.0 ","0.0 ","0.00 ","5.0 "
"18","1015.5 ","1016.3 ","16.5 ","9.4 ","63 ","3.0 ","90.0 ","7.6 ","90.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1015.7 ","1016.5 ","16.5 ","9.3 ","62 ","2.6 ","90.0 ","6.9 ","100.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1015.6 ","1016.4 ","16.6 ","9.3 ","62 ","3.2 ","70.0 ","8.5 ","80.0 ","0.0 ","0.0 "," ","0.00 ","7.0 "
"21","1015.9 ","1016.7 ","16.6 ","9.2 ","62 ","2.9 ","100.0 ","7.6 ","60.0 ","0.0 ","0.0 "," ","0.00 ","7.0 "
"22","1015.9 ","1016.7 ","16.7 ","9.1 ","61 ","3.7 ","100.0 ","7.2 ","90.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1016.3 ","1017.1 ","16.8 ","9.4 ","62 ","2.9 ","80.0 ","6.8 ","80.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1016.2 ","1017.0 ","16.7 ","9.6 ","63 ","1.9 ","100.0 ","6.3 ","90.0 ","0.0 ","0.0 "," ","0.00 "," "
