"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1012.9 ","1015.1 ","22.6 ","18.6 ","78 ","3.0 ","250.0 ","4.4 ","260.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1012.5 ","1014.7 ","22.2 ","17.7 ","76 ","2.5 ","250.0 ","4.9 ","260.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"3","1012.3 ","1014.5 ","22.0 ","17.5 ","76 ","3.5 ","250.0 ","5.3 ","250.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1012.2 ","1014.4 ","21.7 ","17.4 ","77 ","2.8 ","240.0 ","5.1 ","240.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1012.6 ","1014.8 ","21.5 ","17.4 ","77 ","2.9 ","240.0 ","4.8 ","240.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"6","1013.3 ","1015.5 ","21.4 ","17.3 ","77 ","2.9 ","250.0 ","4.8 ","250.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1014.0 ","1016.2 ","21.7 ","17.8 ","79 ","3.1 ","240.0 ","4.5 ","240.0 ","0.0 ","0.0 ","0.0 ","0.04 "," "
"8","1014.5 ","1016.7 ","23.9 ","17.8 ","69 ","2.0 ","250.0 ","4.8 ","240.0 ","0.0 ","0.0 ","0.1 ","0.62 ","15.0 "
"9","1014.7 ","1016.9 ","26.7 ","19.4 ","64 ","2.9 ","20.0 ","6.0 ","60.0 ","0.0 ","0.0 ","0.7 ","1.37 ","15.0 "
"10","1014.6 ","1016.8 ","27.0 ","20.8 ","69 ","5.5 ","70.0 ","8.0 ","50.0 ","0.0 ","0.0 ","0.9 ","2.08 "," "
"11","1014.1 ","1016.3 ","28.0 ","19.9 ","61 ","4.3 ","80.0 ","7.6 ","80.0 ","0.0 ","0.0 ","1.0 ","2.45 ","20.0 "
"12","1013.6 ","1015.8 ","28.4 ","20.8 ","63 ","4.3 ","80.0 ","6.3 ","80.0 ","0.0 ","0.0 ","0.6 ","2.13 "," "
"13","1013.3 ","1015.5 ","25.6 ","20.6 ","74 ","6.6 ","40.0 ","12.8 ","40.0 ","0.0 ","0.0 ","0.2 ","1.18 "," "
"14","1013.1 ","1015.3 ","24.5 ","20.3 ","77 ","6.8 ","40.0 ","12.8 ","30.0 ","0.0 ","0.0 ","0.0 ","0.50 ","10.0 "
"15","1013.1 ","1015.3 ","24.2 ","20.3 ","79 ","5.6 ","20.0 ","11.8 ","50.0 ","0.0 ","0.0 ","0.0 ","0.38 "," "
"16","1013.6 ","1015.8 ","24.0 ","20.0 ","78 ","4.2 ","30.0 ","10.3 ","20.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"17","1014.0 ","1016.2 ","22.9 ","20.4 ","86 ","5.2 ","20.0 ","10.8 ","30.0 ","1.0 ","0.8 ","0.0 ","0.00 ","8.0 "
"18","1014.3 ","1016.5 ","22.7 ","20.7 ","88 ","5.8 ","30.0 ","10.2 ","40.0 ","0.5 ","0.1 ","0.0 ","0.00 "," "
"19","1015.0 ","1017.2 ","23.0 ","20.4 ","85 ","5.2 ","30.0 ","10.0 ","20.0 ","0.5 ","1.0 ","0.0 ","0.00 "," "
"20","1015.7 ","1017.9 ","22.6 ","20.3 ","87 ","4.1 ","10.0 ","9.4 ","50.0 ","T ","0.3 "," ","0.00 ","10.0 "
"21","1016.1 ","1018.3 ","22.3 ","20.2 ","88 ","4.0 ","10.0 ","6.8 ","360.0 ","T ","0.3 "," ","0.00 ","8.0 "
"22","1016.1 ","1018.4 ","22.0 ","20.3 ","90 ","5.0 ","360.0 ","8.4 ","360.0 ","0.5 ","1.0 "," ","0.00 "," "
"23","1015.8 ","1018.1 ","21.7 ","19.8 ","89 ","3.6 ","340.0 ","7.5 ","360.0 ","T ","0.5 "," ","0.00 ","10.0 "
"24","1015.4 ","1017.6 ","22.1 ","19.6 ","86 ","3.7 ","10.0 ","7.3 ","20.0 ","0.0 ","0.0 "," ","0.00 "," "
