"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1007.4 ","1009.6 ","23.3 ","23.2 ","99 ","0.9 ","270.0 ","2.7 ","290.0 ","3.0 ","1.0 "," ","0.00 "," "
"2","1006.8 ","1009.0 ","23.3 ","23.1 ","99 ","1.6 ","260.0 ","2.7 ","260.0 ","1.5 ","1.0 "," ","0.00 ","8.0 "
"3","1006.2 ","1008.4 ","23.3 ","23.1 ","99 ","2.0 ","260.0 ","3.4 ","250.0 ","0.5 ","1.0 "," ","0.00 "," "
"4","1006.2 ","1008.4 ","23.2 ","23.0 ","99 ","1.6 ","260.0 ","3.2 ","240.0 ","T ","0.8 "," ","0.00 "," "
"5","1006.4 ","1008.6 ","23.3 ","23.3 ","100 ","1.3 ","260.0 ","3.4 ","250.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"6","1006.8 ","1009.0 ","23.4 ","23.4 ","100 ","2.5 ","240.0 ","3.9 ","250.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1007.5 ","1009.7 ","23.9 ","23.9 ","100 ","1.7 ","240.0 ","3.8 ","230.0 ","0.0 ","0.0 ","0.0 ","0.23 "," "
"8","1007.3 ","1009.5 ","25.4 ","25.4 ","100 ","1.7 ","220.0 ","3.6 ","220.0 ","0.0 ","0.0 ","0.0 ","0.78 ","15.0 "
"9","1007.0 ","1009.2 ","26.9 ","25.2 ","90 ","0.6 ","160.0 ","2.4 ","260.0 ","0.0 ","0.0 ","0.4 ","1.36 ","12.0 "
"10","1006.7 ","1008.9 ","28.1 ","25.2 ","84 ","2.8 ","130.0 ","3.6 ","140.0 ","0.0 ","0.0 ","1.0 ","2.47 "," "
"11","1006.4 ","1008.6 ","28.5 ","24.9 ","81 ","3.0 ","90.0 ","4.2 ","80.0 ","0.0 ","0.0 ","0.7 ","2.50 ","15.0 "
"12","1006.2 ","1008.4 ","27.6 ","24.6 ","84 ","2.7 ","90.0 ","4.6 ","80.0 ","0.0 ","0.0 ","0.2 ","1.59 "," "
"13","1005.4 ","1007.6 ","27.5 ","24.2 ","82 ","2.2 ","100.0 ","3.4 ","90.0 ","0.0 ","0.0 ","0.2 ","1.88 "," "
"14","1004.9 ","1007.1 ","28.0 ","24.7 ","82 ","2.0 ","100.0 ","3.5 ","100.0 ","0.0 ","0.0 ","0.5 ","1.96 ","12.0 "
"15","1004.3 ","1006.5 ","27.3 ","24.4 ","84 ","1.8 ","120.0 ","3.2 ","120.0 ","0.0 ","0.0 ","0.1 ","1.22 "," "
"16","1004.3 ","1006.5 ","26.0 ","24.4 ","91 ","0.2 ","0.0 ","2.5 ","120.0 ","1.0 ","0.8 ","0.0 ","0.22 "," "
"17","1004.2 ","1006.4 ","25.3 ","24.8 ","97 ","0.4 ","80.0 ","1.6 ","100.0 ","3.5 ","1.0 ","0.0 ","0.00 ","8.0 "
"18","1004.3 ","1006.5 ","25.3 ","24.9 ","98 ","0.8 ","80.0 ","1.8 ","80.0 ","3.5 ","1.0 ","0.0 ","0.00 "," "
"19","1004.5 ","1006.7 ","25.3 ","25.0 ","98 ","1.1 ","340.0 ","2.2 ","350.0 ","T ","0.3 ","0.0 ","0.00 "," "
"20","1004.5 ","1006.7 ","25.2 ","24.9 ","98 ","1.9 ","220.0 ","2.7 ","210.0 ","T ","0.2 "," ","0.00 ","10.0 "
"21","1004.6 ","1006.8 ","24.8 ","24.6 ","99 ","3.0 ","200.0 ","4.1 ","200.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","1004.7 ","1006.9 ","24.8 ","24.7 ","99 ","2.1 ","170.0 ","3.4 ","170.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1004.4 ","1006.6 ","25.1 ","24.8 ","98 ","1.4 ","230.0 ","3.3 ","180.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1003.8 ","1006.0 ","24.6 ","24.1 ","97 ","1.0 ","270.0 ","4.1 ","250.0 ","0.0 ","0.0 "," ","0.00 "," "
