"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","992.0 ","1001.8 ","22.9 ","20.5 ","86 ","0.4 ","120.0 ","1.3 ","170.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","991.5 ","1001.3 ","22.5 ","20.2 ","87 ","0.0 ","0.0 ","2.0 ","80.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","991.3 ","1001.1 ","22.4 ","20.1 ","87 ","0.0 ","0.0 ","1.4 ","120.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","991.6 ","1001.4 ","22.9 ","20.4 ","86 ","0.7 ","210.0 ","1.5 ","250.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","992.2 ","1002.0 ","22.2 ","20.3 ","89 ","0.0 ","0.0 ","1.6 ","140.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"6","993.4 ","1003.3 ","22.1 ","20.3 ","90 ","0.0 ","0.0 ","1.3 ","80.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","994.1 ","1003.9 ","23.0 ","20.8 ","87 ","0.0 ","0.0 ","1.3 ","80.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"8","994.2 ","1003.9 ","25.7 ","21.5 ","78 ","0.9 ","120.0 ","2.1 ","150.0 ","0.0 ","0.0 ","0.7 ","0.68 ","12.0 "
"9","994.3 ","1004.0 ","28.6 ","21.3 ","65 ","2.0 ","180.0 ","4.1 ","170.0 ","0.0 ","0.0 ","1.0 ","1.83 ","12.0 "
"10","993.8 ","1003.4 ","30.0 ","20.3 ","56 ","1.8 ","180.0 ","6.0 ","140.0 ","0.0 ","0.0 ","1.0 ","2.57 "," "
"11","993.1 ","1002.7 ","31.3 ","21.8 ","57 ","2.3 ","230.0 ","4.6 ","170.0 ","0.0 ","0.0 ","1.0 ","3.00 ","25.0 "
"12","992.8 ","1002.3 ","33.0 ","20.5 ","48 ","1.8 ","210.0 ","5.6 ","260.0 ","0.0 ","0.0 ","1.0 ","3.00 "," "
"13","992.2 ","1001.7 ","33.4 ","20.9 ","48 ","1.8 ","170.0 ","6.6 ","240.0 ","0.0 ","0.0 ","1.0 ","3.00 "," "
"14","991.9 ","1001.4 ","31.9 ","21.1 ","53 ","3.4 ","250.0 ","6.5 ","240.0 ","0.0 ","0.0 ","1.0 ","2.79 ","15.0 "
"15","992.2 ","1001.7 ","31.5 ","21.0 ","54 ","1.9 ","320.0 ","6.7 ","260.0 ","0.0 ","0.0 ","1.0 ","2.15 "," "
"16","992.9 ","1002.5 ","29.5 ","19.9 ","56 ","1.9 ","350.0 ","6.2 ","240.0 ","0.0 ","0.0 ","1.0 ","1.37 "," "
"17","993.7 ","1003.4 ","28.3 ","20.3 ","62 ","2.4 ","340.0 ","5.3 ","330.0 ","0.0 ","0.0 ","0.4 ","0.47 ","10.0 "
"18","994.2 ","1003.9 ","27.6 ","20.9 ","67 ","1.6 ","320.0 ","5.2 ","350.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","994.7 ","1004.4 ","27.5 ","21.0 ","68 ","1.6 ","10.0 ","4.3 ","360.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","995.2 ","1004.9 ","27.4 ","21.4 ","70 ","2.4 ","360.0 ","4.0 ","360.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"21","995.9 ","1005.6 ","27.1 ","21.6 ","72 ","0.2 ","0.0 ","2.6 ","360.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","996.0 ","1005.7 ","26.9 ","21.7 ","73 ","0.5 ","130.0 ","2.2 ","90.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","996.0 ","1005.7 ","26.7 ","21.6 ","74 ","0.8 ","150.0 ","2.2 ","160.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","996.0 ","1005.7 ","26.5 ","21.6 ","75 ","0.9 ","150.0 ","2.8 ","260.0 ","0.0 ","0.0 "," ","0.00 "," "
