"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1014.3 ","1016.6 ","21.0 ","17.7 ","81 ","0.4 ","310.0 ","3.1 ","280.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1014.0 ","1016.3 ","20.5 ","17.8 ","85 ","0.8 ","270.0 ","3.4 ","260.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"3","1013.1 ","1015.4 ","20.5 ","17.6 ","83 ","1.1 ","240.0 ","1.9 ","270.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1013.1 ","1015.4 ","20.5 ","17.5 ","83 ","1.7 ","260.0 ","2.9 ","270.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1013.4 ","1015.7 ","20.5 ","17.4 ","82 ","1.3 ","260.0 ","2.5 ","260.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"6","1013.7 ","1016.0 ","20.4 ","17.7 ","84 ","1.7 ","280.0 ","4.5 ","260.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1013.6 ","1015.9 ","20.8 ","17.7 ","82 ","2.2 ","250.0 ","3.2 ","220.0 ","0.0 ","0.0 ","0.0 ","0.09 "," "
"8","1013.9 ","1016.1 ","22.1 ","18.0 ","78 ","0.8 ","280.0 ","4.1 ","270.0 ","0.0 ","0.0 ","0.2 ","0.58 ","15.0 "
"9","1014.4 ","1016.6 ","23.7 ","19.0 ","75 ","0.5 ","90.0 ","2.5 ","90.0 ","0.0 ","0.0 ","0.4 ","1.04 ","12.0 "
"10","1014.1 ","1016.3 ","23.8 ","19.5 ","77 ","2.2 ","10.0 ","3.6 ","10.0 ","0.0 ","0.0 ","0.1 ","0.91 "," "
"11","1013.3 ","1015.5 ","25.2 ","20.0 ","73 ","2.4 ","90.0 ","4.1 ","360.0 ","0.0 ","0.0 ","0.2 ","1.53 ","15.0 "
"12","1013.1 ","1015.3 ","23.6 ","19.0 ","75 ","0.7 ","40.0 ","4.5 ","80.0 ","0.0 ","0.0 ","0.1 ","0.74 "," "
"13","1012.0 ","1014.2 ","22.3 ","19.7 ","85 ","0.1 ","0.0 ","2.6 ","60.0 ","5.0 ","0.8 ","0.0 ","0.27 "," "
"14","1011.0 ","1013.2 ","23.3 ","20.8 ","86 ","1.3 ","100.0 ","4.3 ","100.0 ","0.5 ","0.5 ","0.1 ","1.09 ","10.0 "
"15","1010.6 ","1012.8 ","23.0 ","20.0 ","83 ","0.9 ","90.0 ","2.8 ","130.0 ","0.0 ","0.0 ","0.0 ","0.90 "," "
"16","1010.1 ","1012.3 ","23.2 ","19.9 ","82 ","2.4 ","70.0 ","3.8 ","70.0 ","0.0 ","0.0 ","0.1 ","0.63 "," "
"17","1010.3 ","1012.5 ","23.2 ","19.4 ","79 ","0.7 ","30.0 ","2.9 ","40.0 ","0.0 ","0.0 ","0.0 ","0.43 ","15.0 "
"18","1010.9 ","1013.1 ","22.8 ","19.4 ","81 ","1.3 ","10.0 ","2.5 ","360.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1011.7 ","1013.9 ","22.7 ","19.6 ","83 ","1.1 ","350.0 ","2.5 ","40.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1012.2 ","1014.4 ","22.7 ","19.7 ","83 ","1.4 ","350.0 ","2.1 ","350.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"21","1012.8 ","1015.0 ","22.9 ","19.4 ","81 ","0.9 ","310.0 ","2.4 ","340.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","1012.5 ","1014.7 ","22.8 ","19.4 ","81 ","1.8 ","300.0 ","2.5 ","310.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1012.1 ","1014.3 ","22.4 ","19.2 ","82 ","1.0 ","240.0 ","2.5 ","300.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1011.9 ","1014.1 ","22.0 ","18.7 ","82 ","1.9 ","230.0 ","3.2 ","240.0 ","0.0 ","0.0 "," ","0.00 "," "
