"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1005.9 ","1006.2 ","28.8 ","24.2 ","76 ","2.4 ","160.0 ","5.3 ","110.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1005.3 ","1005.6 ","29.2 ","24.3 ","75 ","2.4 ","150.0 ","6.2 ","180.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","1005.2 ","1005.6 ","27.3 ","24.1 ","83 ","1.5 ","70.0 ","6.0 ","130.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1005.4 ","1005.8 ","27.9 ","24.1 ","80 ","0.9 ","120.0 ","4.3 ","160.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1005.7 ","1006.1 ","27.1 ","24.2 ","84 ","1.9 ","60.0 ","4.3 ","50.0 ","0.5 ","0.5 "," ","0.00 ","10.0 "
"6","1007.0 ","1007.4 ","26.7 ","23.9 ","85 ","1.4 ","60.0 ","3.9 ","50.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1007.7 ","1008.1 ","27.8 ","24.1 ","80 ","1.1 ","70.0 ","3.6 ","30.0 ","0.0 ","0.0 ","0.0 ","0.18 "," "
"8","1008.4 ","1008.7 ","31.2 ","25.2 ","71 ","3.4 ","150.0 ","9.6 ","130.0 ","0.0 ","0.0 ","0.4 ","1.01 ","12.0 "
"9","1009.2 ","1009.5 ","31.4 ","25.4 ","71 ","4.2 ","160.0 ","10.8 ","150.0 ","0.0 ","0.0 ","0.7 ","1.68 ","12.0 "
"10","1010.1 ","1010.5 ","28.3 ","24.4 ","79 ","6.1 ","150.0 ","10.9 ","130.0 ","0.5 ","0.7 ","0.0 ","0.69 "," "
"11","1010.6 ","1011.0 ","29.1 ","24.7 ","77 ","2.8 ","160.0 ","8.8 ","150.0 ","0.5 ","0.5 ","0.0 ","0.58 ","10.0 "
"12","1011.3 ","1011.7 ","26.8 ","24.5 ","87 ","2.3 ","150.0 ","8.4 ","140.0 ","5.0 ","0.8 ","0.0 ","0.00 "," "
"13","1010.4 ","1010.8 ","27.7 ","25.3 ","87 ","1.1 ","100.0 ","6.7 ","150.0 ","1.5 ","1.0 ","0.0 ","0.60 "," "
"14","1009.7 ","1010.1 ","29.2 ","25.7 ","81 ","0.3 ","140.0 ","4.3 ","100.0 ","0.5 ","0.3 ","0.0 ","0.74 ","8.0 "
"15","1009.2 ","1009.5 ","31.3 ","24.8 ","68 ","2.5 ","150.0 ","5.0 ","160.0 ","0.0 ","0.0 ","0.1 ","1.25 "," "
"16","1008.8 ","1009.1 ","31.5 ","25.7 ","71 ","2.8 ","180.0 ","5.1 ","160.0 ","0.0 ","0.0 ","0.8 ","1.56 "," "
"17","1009.1 ","1009.4 ","31.3 ","24.7 ","68 ","1.6 ","180.0 ","4.4 ","180.0 ","0.0 ","0.0 ","0.8 ","0.79 ","15.0 "
"18","1010.0 ","1010.3 ","30.4 ","25.4 ","75 ","1.6 ","190.0 ","4.2 ","190.0 ","0.0 ","0.0 ","0.8 ","0.49 "," "
"19","1010.9 ","1011.3 ","29.8 ","25.9 ","80 ","0.8 ","200.0 ","3.2 ","210.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1011.7 ","1012.1 ","29.4 ","26.2 ","83 ","0.6 ","150.0 ","3.2 ","200.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"21","1012.6 ","1013.0 ","29.4 ","25.7 ","81 ","0.3 ","160.0 ","2.5 ","190.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","1013.4 ","1013.8 ","29.8 ","26.8 ","84 ","1.4 ","180.0 ","2.4 ","180.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1013.6 ","1014.0 ","28.8 ","25.7 ","83 ","0.5 ","210.0 ","4.9 ","200.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1012.7 ","1013.1 ","28.2 ","25.2 ","84 ","0.2 ","0.0 ","2.3 ","280.0 ","0.0 ","0.0 "," ","0.00 "," "
