"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1011.4 ","1021.7 ","14.3 ","10.3 ","77 ","1.1 ","320.0 ","2.6 ","310.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1011.5 ","1021.9 ","13.0 ","9.5 ","79 ","0.2 ","0.0 ","2.9 ","350.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","1011.5 ","1021.9 ","13.0 ","9.4 ","79 ","0.7 ","10.0 ","2.5 ","360.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1011.6 ","1022.0 ","11.8 ","9.0 ","83 ","0.1 ","0.0 ","1.8 ","320.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1011.9 ","1022.3 ","12.1 ","8.6 ","79 ","0.2 ","0.0 ","2.7 ","340.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"6","1012.7 ","1023.1 ","13.0 ","8.0 ","72 ","1.5 ","10.0 ","5.3 ","10.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1013.2 ","1023.6 ","11.8 ","7.9 ","77 ","0.3 ","360.0 ","4.8 ","330.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"8","1014.2 ","1024.6 ","13.4 ","8.0 ","70 ","1.7 ","10.0 ","4.5 ","310.0 ","0.0 ","0.0 ","0.7 ","0.23 ","10.0 "
"9","1014.9 ","1025.2 ","15.3 ","7.9 ","61 ","1.4 ","320.0 ","3.7 ","310.0 ","0.0 ","0.0 ","1.0 ","0.86 ","12.0 "
"10","1014.4 ","1024.6 ","17.6 ","8.5 ","55 ","1.1 ","360.0 ","4.1 ","360.0 ","0.0 ","0.0 ","1.0 ","1.39 "," "
"11","1013.4 ","1023.6 ","19.4 ","8.1 ","48 ","1.4 ","360.0 ","5.6 ","340.0 ","0.0 ","0.0 ","1.0 ","1.80 ","12.0 "
"12","1012.4 ","1022.5 ","20.1 ","6.8 ","42 ","2.5 ","340.0 ","6.2 ","350.0 ","0.0 ","0.0 ","1.0 ","1.98 "," "
"13","1011.6 ","1021.7 ","20.2 ","6.6 ","41 ","2.0 ","350.0 ","7.2 ","320.0 ","0.0 ","0.0 ","1.0 ","2.20 "," "
"14","1011.0 ","1021.1 ","19.4 ","6.0 ","42 ","3.1 ","340.0 ","7.9 ","350.0 ","0.0 ","0.0 ","1.0 ","1.80 ","12.0 "
"15","1011.1 ","1021.3 ","18.4 ","5.4 ","42 ","3.9 ","350.0 ","10.1 ","350.0 ","0.0 ","0.0 ","1.0 ","1.38 "," "
"16","1011.5 ","1021.7 ","17.2 ","5.2 ","45 ","3.1 ","350.0 ","8.9 ","350.0 ","0.0 ","0.0 ","1.0 ","0.84 "," "
"17","1012.1 ","1022.4 ","15.2 ","4.7 ","49 ","3.1 ","340.0 ","8.5 ","310.0 ","0.0 ","0.0 ","0.7 ","0.26 ","12.0 "
"18","1012.8 ","1023.1 ","14.0 ","4.9 ","54 ","3.4 ","350.0 ","8.5 ","330.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1013.7 ","1024.1 ","13.2 ","5.0 ","57 ","2.9 ","350.0 ","6.4 ","350.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1014.0 ","1024.4 ","12.6 ","4.9 ","59 ","2.6 ","350.0 ","6.9 ","360.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"21","1014.1 ","1024.5 ","12.4 ","5.0 ","61 ","1.9 ","340.0 ","5.4 ","10.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"22","1014.1 ","1024.5 ","11.9 ","4.8 ","62 ","1.4 ","340.0 ","5.4 ","360.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1014.1 ","1024.5 ","11.6 ","4.7 ","63 ","2.2 ","350.0 ","4.3 ","360.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1014.3 ","1024.7 ","11.6 ","4.5 ","62 ","2.5 ","360.0 ","5.0 ","360.0 ","0.0 ","0.0 "," ","0.00 "," "
