"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1013.2 ","1014.0 ","23.4 ","20.2 ","82 ","3.7 ","80.0 ","9.3 ","80.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1012.4 ","1013.2 ","23.3 ","20.2 ","83 ","3.4 ","80.0 ","6.9 ","80.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"3","1012.1 ","1012.9 ","23.5 ","20.0 ","81 ","1.6 ","80.0 ","5.6 ","70.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1012.1 ","1012.9 ","23.3 ","20.0 ","82 ","1.6 ","70.0 ","4.3 ","70.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1012.6 ","1013.4 ","22.6 ","20.0 ","85 ","1.4 ","80.0 ","2.3 ","70.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"6","1012.5 ","1013.3 ","22.5 ","19.9 ","85 ","0.6 ","60.0 ","2.7 ","110.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1013.0 ","1013.8 ","23.5 ","20.5 ","83 ","0.7 ","190.0 ","1.6 ","80.0 ","0.0 ","0.0 ","0.3 ","0.15 "," "
"8","1013.2 ","1013.9 ","25.9 ","22.0 ","79 ","0.5 ","200.0 ","2.0 ","100.0 ","0.0 ","0.0 ","1.0 ","0.95 ","22.0 "
"9","1013.3 ","1014.0 ","27.6 ","22.5 ","74 ","0.6 ","200.0 ","2.3 ","120.0 ","0.0 ","0.0 ","0.9 ","1.71 ","20.0 "
"10","1013.2 ","1013.9 ","29.7 ","22.5 ","65 ","0.8 ","190.0 ","3.0 ","210.0 ","0.0 ","0.0 ","0.8 ","2.54 "," "
"11","1012.7 ","1013.4 ","30.3 ","22.4 ","63 ","0.8 ","320.0 ","3.3 ","300.0 ","0.0 ","0.0 ","0.8 ","3.03 ","18.0 "
"12","1011.6 ","1012.3 ","31.3 ","22.3 ","59 ","0.7 ","340.0 ","4.1 ","250.0 ","0.0 ","0.0 ","0.6 ","2.70 "," "
"13","1011.0 ","1011.7 ","30.4 ","22.3 ","62 ","1.0 ","330.0 ","7.2 ","330.0 ","0.0 ","0.0 ","0.7 ","2.80 "," "
"14","1010.0 ","1010.7 ","30.7 ","22.6 ","62 ","1.6 ","340.0 ","6.1 ","330.0 ","0.0 ","0.0 ","0.7 ","2.42 ","10.0 "
"15","1009.6 ","1010.3 ","29.2 ","22.1 ","66 ","1.4 ","330.0 ","5.4 ","320.0 ","0.0 ","0.0 ","0.0 ","0.67 "," "
"16","1009.1 ","1009.8 ","28.7 ","22.0 ","67 ","1.8 ","350.0 ","4.1 ","330.0 ","0.0 ","0.0 ","0.0 ","0.56 "," "
"17","1009.6 ","1010.3 ","27.6 ","21.2 ","68 ","2.7 ","350.0 ","5.5 ","350.0 ","0.0 ","0.0 ","0.0 ","0.40 ","15.0 "
"18","1010.1 ","1010.8 ","27.1 ","21.0 ","69 ","0.9 ","350.0 ","3.9 ","330.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1011.1 ","1011.8 ","25.1 ","20.7 ","77 ","0.7 ","300.0 ","4.3 ","340.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1012.0 ","1012.8 ","24.4 ","20.4 ","78 ","0.3 ","340.0 ","4.1 ","320.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"21","1012.0 ","1012.8 ","24.3 ","20.4 ","79 ","0.6 ","140.0 ","2.2 ","360.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"22","1012.0 ","1012.8 ","24.8 ","20.7 ","78 ","0.3 ","190.0 ","1.7 ","230.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1011.4 ","1012.1 ","24.8 ","20.7 ","78 ","0.5 ","170.0 ","1.6 ","340.0 ","0.0 ","0.0 "," ","0.00 ","6.0 "
"24","1010.6 ","1011.4 ","24.3 ","20.7 ","80 ","1.5 ","60.0 ","2.7 ","30.0 ","0.0 ","0.0 "," ","0.00 "," "
