"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1003.6 ","1005.8 ","27.2 ","24.6 ","86 ","0.9 ","360.0 ","5.5 ","360.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1003.2 ","1005.4 ","26.1 ","23.1 ","84 ","1.6 ","200.0 ","3.0 ","200.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"3","1003.0 ","1005.2 ","26.7 ","22.2 ","76 ","0.1 ","0.0 ","2.9 ","180.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1003.4 ","1005.6 ","25.9 ","21.0 ","74 ","0.2 ","0.0 ","2.3 ","280.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1003.9 ","1006.1 ","25.8 ","21.5 ","77 ","0.8 ","70.0 ","2.3 ","70.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"6","1004.4 ","1006.6 ","25.7 ","19.5 ","69 ","1.6 ","230.0 ","2.3 ","220.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1005.1 ","1007.3 ","27.7 ","21.6 ","69 ","2.2 ","220.0 ","3.0 ","220.0 ","0.0 ","0.0 ","1.0 ","0.72 "," "
"8","1005.4 ","1007.6 ","29.8 ","20.9 ","59 ","1.6 ","220.0 ","3.9 ","250.0 ","0.0 ","0.0 ","1.0 ","1.36 ","20.0 "
"9","1005.8 ","1008.0 ","29.9 ","23.7 ","69 ","3.2 ","80.0 ","5.2 ","90.0 ","0.0 ","0.0 ","1.0 ","2.01 ","20.0 "
"10","1006.0 ","1008.2 ","30.4 ","24.3 ","70 ","3.8 ","80.0 ","6.8 ","80.0 ","0.0 ","0.0 ","1.0 ","2.56 "," "
"11","1006.0 ","1008.2 ","31.2 ","24.4 ","67 ","3.2 ","30.0 ","6.8 ","70.0 ","0.0 ","0.0 ","1.0 ","2.95 ","15.0 "
"12","1005.6 ","1007.8 ","31.5 ","23.9 ","64 ","2.9 ","50.0 ","6.6 ","30.0 ","0.0 ","0.0 ","1.0 ","2.86 "," "
"13","1005.4 ","1007.6 ","30.6 ","23.8 ","67 ","4.7 ","60.0 ","8.5 ","60.0 ","0.0 ","0.0 ","1.0 ","2.84 "," "
"14","1005.6 ","1007.8 ","29.2 ","23.7 ","72 ","4.9 ","30.0 ","8.6 ","40.0 ","0.0 ","0.0 ","0.6 ","1.68 ","12.0 "
"15","1005.4 ","1007.6 ","29.0 ","23.6 ","73 ","4.9 ","20.0 ","7.9 ","40.0 ","0.0 ","0.0 ","0.0 ","0.89 "," "
"16","1005.6 ","1007.8 ","28.6 ","23.7 ","75 ","5.0 ","30.0 ","8.3 ","30.0 ","0.0 ","0.0 ","0.0 ","0.60 "," "
"17","1006.0 ","1008.2 ","28.3 ","23.3 ","74 ","5.1 ","30.0 ","8.4 ","50.0 ","0.0 ","0.0 ","0.0 ","0.60 ","10.0 "
"18","1006.5 ","1008.7 ","27.7 ","23.2 ","77 ","4.6 ","30.0 ","8.0 ","30.0 ","0.0 ","0.0 ","0.0 ","0.15 "," "
"19","1007.0 ","1009.2 ","27.4 ","23.7 ","80 ","2.9 ","20.0 ","6.8 ","10.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1007.5 ","1009.7 ","27.4 ","23.5 ","79 ","2.5 ","20.0 ","6.3 ","30.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"21","1007.8 ","1010.0 ","27.1 ","24.0 ","83 ","2.0 ","350.0 ","4.8 ","10.0 ","T ","0.7 "," ","0.00 ","12.0 "
"22","1008.1 ","1010.3 ","26.9 ","23.5 ","82 ","1.5 ","350.0 ","4.4 ","360.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1007.9 ","1010.1 ","27.1 ","22.9 ","78 ","1.1 ","330.0 ","3.0 ","340.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"24","1007.6 ","1009.8 ","27.2 ","22.7 ","76 ","1.1 ","10.0 ","2.4 ","330.0 ","0.0 ","0.0 "," ","0.00 "," "
