"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1011.9 ","1012.3 ","27.7 ","24.7 ","84 ","0.6 ","70.0 ","2.3 ","90.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1011.8 ","1012.2 ","27.3 ","24.4 ","84 ","1.3 ","80.0 ","2.8 ","80.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","1011.4 ","1011.8 ","26.8 ","24.1 ","85 ","0.8 ","70.0 ","3.0 ","50.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1011.4 ","1011.8 ","26.6 ","23.8 ","85 ","0.9 ","70.0 ","3.1 ","50.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1011.6 ","1012.0 ","26.4 ","23.9 ","86 ","1.3 ","70.0 ","3.0 ","60.0 ","0.0 ","0.0 "," ","0.00 ","5.0 "
"6","1011.9 ","1012.3 ","26.5 ","23.8 ","85 ","0.9 ","50.0 ","2.8 ","60.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1012.7 ","1013.1 ","27.0 ","24.2 ","85 ","1.4 ","30.0 ","3.3 ","90.0 ","0.0 ","0.0 ","0.7 ","0.26 "," "
"8","1013.1 ","1013.5 ","28.3 ","24.5 ","80 ","1.2 ","20.0 ","2.9 ","30.0 ","0.0 ","0.0 ","1.0 ","0.78 ","10.0 "
"9","1013.3 ","1013.7 ","28.9 ","24.5 ","77 ","0.6 ","180.0 ","2.3 ","20.0 ","0.0 ","0.0 ","0.4 ","0.80 ","10.0 "
"10","1013.1 ","1013.5 ","30.1 ","26.1 ","79 ","1.1 ","200.0 ","2.6 ","180.0 ","0.0 ","0.0 ","0.6 ","1.53 "," "
"11","1012.8 ","1013.1 ","30.6 ","26.2 ","77 ","2.9 ","270.0 ","5.5 ","270.0 ","0.0 ","0.0 ","1.0 ","2.81 ","10.0 "
"12","1012.2 ","1012.5 ","30.9 ","26.3 ","77 ","3.0 ","270.0 ","5.4 ","260.0 ","0.0 ","0.0 ","1.0 ","2.99 "," "
"13","1011.3 ","1011.6 ","31.3 ","26.4 ","75 ","3.0 ","280.0 ","6.0 ","270.0 ","0.0 ","0.0 ","1.0 ","2.93 "," "
"14","1010.8 ","1011.1 ","31.1 ","26.3 ","76 ","3.6 ","280.0 ","6.2 ","240.0 ","0.0 ","0.0 ","1.0 ","2.44 ","10.0 "
"15","1010.4 ","1010.7 ","30.8 ","25.8 ","75 ","3.5 ","290.0 ","6.4 ","300.0 ","0.0 ","0.0 ","1.0 ","2.18 "," "
"16","1010.4 ","1010.7 ","30.7 ","25.7 ","75 ","2.7 ","300.0 ","6.3 ","300.0 ","0.0 ","0.0 ","1.0 ","1.54 "," "
"17","1010.9 ","1011.2 ","30.0 ","25.3 ","76 ","2.5 ","280.0 ","5.7 ","260.0 ","0.0 ","0.0 ","1.0 ","0.81 ","12.0 "
"18","1011.5 ","1011.9 ","29.5 ","24.7 ","75 ","2.0 ","290.0 ","4.9 ","290.0 ","0.0 ","0.0 ","0.3 ","0.13 "," "
"19","1011.7 ","1012.1 ","29.3 ","24.9 ","77 ","1.3 ","300.0 ","3.4 ","260.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1012.3 ","1012.7 ","29.3 ","24.9 ","77 ","1.5 ","260.0 ","3.2 ","290.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"21","1012.8 ","1013.2 ","29.1 ","24.5 ","76 ","1.6 ","310.0 ","4.4 ","320.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"22","1012.8 ","1013.2 ","29.0 ","24.2 ","75 ","1.3 ","340.0 ","3.5 ","340.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1013.1 ","1013.5 ","28.6 ","24.7 ","79 ","1.3 ","70.0 ","3.0 ","20.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1012.9 ","1013.3 ","27.7 ","24.8 ","84 ","2.0 ","50.0 ","4.0 ","40.0 ","0.0 ","0.0 "," ","0.00 "," "
