"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","998.9 ","1008.7 ","24.3 ","15.6 ","58 ","2.0 ","30.0 ","4.8 ","30.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","998.7 ","1008.5 ","24.4 ","14.9 ","55 ","2.0 ","20.0 ","5.5 ","50.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"3","998.7 ","1008.5 ","24.1 ","14.2 ","54 ","2.0 ","10.0 ","6.1 ","40.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","998.9 ","1008.8 ","23.9 ","13.8 ","53 ","2.9 ","360.0 ","6.0 ","350.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","999.3 ","1009.2 ","23.1 ","14.5 ","58 ","3.0 ","360.0 ","7.8 ","350.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"6","999.9 ","1009.8 ","22.7 ","15.0 ","62 ","2.5 ","10.0 ","6.8 ","350.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1000.3 ","1010.2 ","23.0 ","15.0 ","61 ","2.9 ","360.0 ","7.5 ","10.0 ","0.0 ","0.0 ","0.0 ","0.12 "," "
"8","1000.6 ","1010.4 ","24.9 ","15.1 ","54 ","3.2 ","360.0 ","7.8 ","350.0 ","0.0 ","0.0 ","0.3 ","0.81 ","12.0 "
"9","1000.6 ","1010.4 ","26.4 ","14.9 ","49 ","2.4 ","360.0 ","6.0 ","20.0 ","0.0 ","0.0 ","0.7 ","1.36 ","15.0 "
"10","1000.2 ","1009.9 ","27.7 ","15.7 ","48 ","1.8 ","350.0 ","6.5 ","300.0 ","0.0 ","0.0 ","1.0 ","2.24 "," "
"11","999.3 ","1009.0 ","29.1 ","16.8 ","47 ","1.9 ","330.0 ","6.0 ","20.0 ","0.0 ","0.0 ","1.0 ","2.44 ","15.0 "
"12","998.7 ","1008.4 ","29.5 ","16.7 ","46 ","2.5 ","350.0 ","6.4 ","350.0 ","0.0 ","0.0 ","1.0 ","2.95 "," "
"13","998.2 ","1007.9 ","29.8 ","17.5 ","48 ","3.0 ","340.0 ","8.5 ","330.0 ","0.0 ","0.0 ","1.0 ","2.92 "," "
"14","997.6 ","1007.3 ","29.7 ","17.0 ","46 ","3.9 ","340.0 ","9.5 ","330.0 ","0.0 ","0.0 ","1.0 ","2.40 ","15.0 "
"15","997.8 ","1007.5 ","28.9 ","16.5 ","47 ","3.6 ","340.0 ","10.0 ","360.0 ","0.0 ","0.0 ","1.0 ","1.94 "," "
"16","998.2 ","1007.9 ","27.4 ","16.4 ","51 ","3.9 ","340.0 ","9.8 ","360.0 ","0.0 ","0.0 ","1.0 ","1.29 "," "
"17","998.7 ","1008.5 ","26.4 ","16.9 ","56 ","2.9 ","350.0 ","9.9 ","330.0 ","0.0 ","0.0 ","1.0 ","0.56 ","15.0 "
"18","999.0 ","1008.8 ","25.1 ","16.8 ","60 ","3.7 ","10.0 ","9.6 ","350.0 ","0.0 ","0.0 ","0.1 ","0.00 "," "
"19","999.6 ","1009.4 ","24.4 ","16.2 ","60 ","4.3 ","10.0 ","9.1 ","10.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1000.2 ","1010.1 ","24.2 ","16.2 ","61 ","2.9 ","360.0 ","7.9 ","10.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"21","1000.5 ","1010.4 ","23.9 ","15.6 ","60 ","2.8 ","360.0 ","6.7 ","350.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"22","1000.6 ","1010.5 ","24.0 ","15.2 ","58 ","1.6 ","20.0 ","6.3 ","10.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1000.8 ","1010.7 ","23.7 ","14.6 ","57 ","0.9 ","40.0 ","5.4 ","350.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"24","1000.7 ","1010.6 ","24.3 ","14.8 ","55 ","1.8 ","10.0 ","4.8 ","350.0 ","0.0 ","0.0 "," ","0.00 "," "
