"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1012.3 ","1014.5 ","23.0 ","20.8 ","87 ","2.9 ","230.0 ","8.1 ","220.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1011.6 ","1013.8 ","22.9 ","20.8 ","88 ","4.0 ","230.0 ","8.3 ","220.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","1011.9 ","1014.1 ","22.9 ","20.7 ","87 ","3.0 ","240.0 ","8.0 ","240.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1012.0 ","1014.2 ","23.2 ","20.4 ","84 ","5.0 ","240.0 ","7.8 ","240.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1011.9 ","1014.1 ","23.2 ","20.5 ","85 ","2.6 ","230.0 ","7.3 ","250.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"6","1012.3 ","1014.5 ","22.6 ","20.6 ","88 ","3.2 ","250.0 ","4.9 ","260.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1012.7 ","1014.9 ","23.1 ","20.8 ","87 ","2.9 ","220.0 ","4.9 ","240.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"8","1013.3 ","1015.5 ","23.9 ","21.2 ","85 ","2.9 ","240.0 ","4.7 ","240.0 ","0.0 ","0.0 ","0.1 ","0.56 ","20.0 "
"9","1013.7 ","1015.9 ","25.4 ","21.6 ","80 ","2.4 ","230.0 ","5.2 ","220.0 ","0.0 ","0.0 ","0.1 ","1.01 ","20.0 "
"10","1014.1 ","1016.3 ","26.7 ","21.5 ","73 ","1.9 ","230.0 ","4.1 ","230.0 ","0.0 ","0.0 ","0.1 ","1.80 "," "
"11","1013.5 ","1015.7 ","26.9 ","22.6 ","77 ","2.6 ","170.0 ","4.3 ","170.0 ","0.0 ","0.0 ","0.0 ","1.64 ","15.0 "
"12","1012.7 ","1014.9 ","27.1 ","23.0 ","78 ","3.4 ","170.0 ","5.3 ","170.0 ","0.0 ","0.0 ","0.1 ","1.35 "," "
"13","1012.3 ","1014.5 ","25.8 ","24.4 ","92 ","6.8 ","160.0 ","8.8 ","160.0 ","1.0 ","0.5 ","0.1 ","0.85 "," "
"14","1011.9 ","1014.1 ","25.9 ","23.8 ","88 ","5.1 ","170.0 ","8.1 ","180.0 ","0.0 ","0.0 ","0.4 ","1.58 ","10.0 "
"15","1011.8 ","1014.0 ","25.9 ","23.2 ","85 ","2.2 ","190.0 ","7.6 ","160.0 ","0.0 ","0.0 ","0.0 ","0.52 "," "
"16","1012.0 ","1014.2 ","26.0 ","23.3 ","85 ","2.5 ","170.0 ","4.1 ","180.0 ","0.0 ","0.0 ","0.0 ","0.36 "," "
"17","1012.2 ","1014.4 ","25.8 ","23.3 ","86 ","0.9 ","150.0 ","3.7 ","170.0 ","0.0 ","0.0 ","0.0 ","0.00 ","12.0 "
"18","1012.8 ","1015.0 ","25.5 ","23.3 ","88 ","0.7 ","60.0 ","1.4 ","150.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1013.7 ","1015.9 ","25.5 ","23.2 ","87 ","1.6 ","10.0 ","2.7 ","20.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1014.6 ","1016.8 ","24.9 ","22.9 ","89 ","4.1 ","40.0 ","7.2 ","60.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"21","1014.9 ","1017.1 ","24.4 ","22.2 ","88 ","4.9 ","20.0 ","10.7 ","20.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","1015.1 ","1017.3 ","24.3 ","22.2 ","88 ","4.6 ","30.0 ","9.5 ","10.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1015.3 ","1017.5 ","24.4 ","21.8 ","85 ","4.9 ","30.0 ","8.9 ","30.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1015.1 ","1017.3 ","24.4 ","21.9 ","86 ","3.3 ","40.0 ","9.5 ","20.0 ","0.0 ","0.0 "," ","0.00 "," "
