"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","995.4 ","1005.2 ","25.9 ","24.0 ","89 ","0.8 ","160.0 ","3.0 ","160.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","995.2 ","1004.9 ","26.2 ","24.2 ","89 ","1.1 ","190.0 ","4.3 ","170.0 ","0.0 ","0.0 "," ","0.00 ","6.0 "
"3","995.0 ","1004.7 ","26.2 ","24.0 ","88 ","1.9 ","180.0 ","4.0 ","150.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","994.9 ","1004.6 ","26.0 ","23.8 ","88 ","0.8 ","210.0 ","4.6 ","180.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","994.6 ","1004.3 ","25.9 ","23.8 ","88 ","1.0 ","240.0 ","2.7 ","240.0 ","0.0 ","0.0 "," ","0.00 ","6.0 "
"6","995.5 ","1005.2 ","26.1 ","23.9 ","88 ","0.9 ","250.0 ","1.9 ","270.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","996.3 ","1006.0 ","27.0 ","24.1 ","84 ","0.5 ","350.0 ","1.9 ","250.0 ","0.0 ","0.0 ","0.0 ","0.07 "," "
"8","996.1 ","1005.8 ","27.3 ","23.9 ","82 ","1.1 ","10.0 ","2.9 ","20.0 ","0.0 ","0.0 ","0.0 ","0.60 ","8.0 "
"9","996.0 ","1005.7 ","28.0 ","24.1 ","79 ","1.3 ","340.0 ","3.4 ","360.0 ","0.0 ","0.0 ","0.0 ","0.69 ","8.0 "
"10","996.0 ","1005.7 ","29.0 ","24.1 ","75 ","1.6 ","360.0 ","3.3 ","360.0 ","0.0 ","0.0 ","0.0 ","1.34 "," "
"11","996.5 ","1006.2 ","29.3 ","23.9 ","73 ","1.8 ","330.0 ","5.0 ","320.0 ","0.0 ","0.0 ","0.1 ","1.61 ","10.0 "
"12","996.1 ","1005.7 ","30.1 ","24.0 ","70 ","0.7 ","270.0 ","3.2 ","340.0 ","0.0 ","0.0 ","0.0 ","1.63 "," "
"13","995.5 ","1005.1 ","30.1 ","24.0 ","70 ","0.7 ","280.0 ","2.4 ","230.0 ","0.0 ","0.0 ","0.0 ","1.35 "," "
"14","994.9 ","1004.5 ","29.9 ","23.3 ","68 ","0.3 ","20.0 ","2.6 ","260.0 ","0.0 ","0.0 ","0.1 ","1.22 ","10.0 "
"15","995.0 ","1004.7 ","26.5 ","23.4 ","83 ","0.9 ","100.0 ","4.3 ","70.0 ","0.1 ","0.7 ","0.0 ","0.22 "," "
"16","994.5 ","1004.2 ","28.0 ","23.8 ","78 ","1.1 ","60.0 ","3.1 ","20.0 ","0.2 ","0.2 ","0.0 ","0.68 "," "
"17","994.4 ","1004.1 ","27.5 ","24.4 ","83 ","1.1 ","70.0 ","2.7 ","80.0 ","0.1 ","0.2 ","0.0 ","0.25 ","8.0 "
"18","994.8 ","1004.5 ","26.7 ","25.0 ","90 ","0.9 ","60.0 ","3.0 ","240.0 ","2.4 ","0.5 ","0.0 ","0.00 "," "
"19","995.1 ","1004.8 ","26.9 ","25.1 ","90 ","0.7 ","20.0 ","2.0 ","10.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","995.8 ","1005.5 ","26.6 ","24.8 ","90 ","0.4 ","90.0 ","1.9 ","30.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"21","996.4 ","1006.1 ","26.9 ","25.2 ","90 ","0.2 ","0.0 ","1.8 ","210.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","996.8 ","1006.5 ","26.9 ","25.0 ","89 ","0.0 ","0.0 ","2.1 ","180.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","996.7 ","1006.5 ","26.3 ","24.6 ","90 ","0.3 ","90.0 ","1.3 ","130.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","996.6 ","1006.4 ","26.2 ","24.5 ","90 ","0.1 ","0.0 ","1.4 ","130.0 ","0.0 ","0.0 "," ","0.00 "," "
