"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1013.9 ","1017.5 ","21.8 ","18.6 ","82 ","3.6 ","80.0 ","7.8 ","80.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1013.1 ","1016.7 ","21.5 ","18.5 ","83 ","3.2 ","90.0 ","8.5 ","80.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"3","1013.0 ","1016.6 ","21.8 ","18.2 ","80 ","2.0 ","100.0 ","6.0 ","120.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1013.2 ","1016.8 ","21.9 ","18.0 ","79 ","2.2 ","70.0 ","5.1 ","60.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1013.6 ","1017.2 ","21.9 ","18.2 ","80 ","2.7 ","90.0 ","6.8 ","90.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"6","1013.9 ","1017.5 ","22.1 ","18.1 ","78 ","2.8 ","70.0 ","7.2 ","90.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1014.5 ","1018.1 ","22.2 ","18.8 ","81 ","4.1 ","80.0 ","7.6 ","70.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"8","1014.8 ","1018.4 ","23.1 ","19.2 ","79 ","3.6 ","80.0 ","8.3 ","90.0 ","0.0 ","0.0 ","0.0 ","0.59 ","12.0 "
"9","1015.1 ","1018.6 ","23.8 ","19.3 ","76 ","5.3 ","70.0 ","11.3 ","60.0 ","0.0 ","0.0 ","0.1 ","1.32 ","16.0 "
"10","1015.5 ","1019.1 ","23.6 ","18.6 ","74 ","4.9 ","70.0 ","10.8 ","80.0 ","0.0 ","0.0 ","0.0 ","1.12 "," "
"11","1015.4 ","1019.0 ","23.3 ","17.7 ","71 ","6.8 ","80.0 ","13.2 ","50.0 ","0.0 ","0.0 ","0.0 ","1.53 ","16.0 "
"12","1015.0 ","1018.6 ","22.1 ","16.8 ","72 ","6.2 ","80.0 ","13.1 ","70.0 ","0.0 ","0.0 ","0.0 ","1.23 "," "
"13","1014.4 ","1017.9 ","23.5 ","17.0 ","67 ","6.3 ","80.0 ","14.3 ","80.0 ","0.0 ","0.0 ","0.6 ","3.10 "," "
"14","1014.2 ","1017.8 ","23.1 ","16.3 ","66 ","5.6 ","80.0 ","15.2 ","80.0 ","0.0 ","0.0 ","0.4 ","2.54 ","20.0 "
"15","1013.9 ","1017.4 ","23.6 ","16.8 ","66 ","5.0 ","90.0 ","13.0 ","80.0 ","0.0 ","0.0 ","0.6 ","2.27 "," "
"16","1013.8 ","1017.4 ","22.8 ","16.1 ","66 ","5.0 ","100.0 ","12.6 ","90.0 ","0.0 ","0.0 ","0.1 ","1.02 "," "
"17","1013.7 ","1017.3 ","22.5 ","15.6 ","65 ","5.2 ","90.0 ","12.3 ","110.0 ","0.0 ","0.0 ","0.0 ","0.60 ","18.0 "
"18","1013.8 ","1017.4 ","22.4 ","14.9 ","63 ","4.3 ","100.0 ","12.4 ","100.0 ","0.0 ","0.0 ","0.1 ","0.25 "," "
"19","1014.2 ","1017.8 ","22.2 ","15.0 ","64 ","4.6 ","100.0 ","10.7 ","100.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1014.6 ","1018.2 ","21.8 ","15.4 ","67 ","3.8 ","80.0 ","10.2 ","70.0 ","0.0 ","0.0 "," ","0.00 ","18.0 "
"21","1015.0 ","1018.6 ","21.7 ","15.4 ","67 ","3.8 ","90.0 ","9.2 ","110.0 ","0.0 ","0.0 "," ","0.00 ","18.0 "
"22","1014.9 ","1018.5 ","21.6 ","15.1 ","67 ","4.1 ","80.0 ","9.4 ","80.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1014.4 ","1018.0 ","21.5 ","14.9 ","66 ","4.3 ","80.0 ","10.8 ","90.0 ","0.0 ","0.0 "," ","0.00 ","18.0 "
"24","1013.7 ","1017.3 ","21.6 ","15.1 ","67 ","6.1 ","80.0 ","10.9 ","80.0 ","0.0 ","0.0 "," ","0.00 "," "
