"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","999.4 ","1009.1 ","27.5 ","20.8 ","67 ","1.6 ","150.0 ","3.6 ","150.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","998.8 ","1008.5 ","27.2 ","20.9 ","69 ","1.7 ","150.0 ","3.2 ","160.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","998.4 ","1008.1 ","26.9 ","20.2 ","67 ","1.6 ","150.0 ","3.8 ","160.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","998.9 ","1008.7 ","25.6 ","20.5 ","73 ","1.1 ","210.0 ","3.4 ","130.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","999.2 ","1009.0 ","25.0 ","20.1 ","74 ","0.3 ","140.0 ","2.6 ","180.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"6","999.5 ","1009.3 ","25.9 ","19.7 ","69 ","0.3 ","160.0 ","2.5 ","170.0 ","0.0 ","0.0 ","0.2 ","0.01 "," "
"7","999.6 ","1009.3 ","28.3 ","19.2 ","58 ","2.0 ","150.0 ","4.3 ","130.0 ","0.0 ","0.0 ","0.8 ","0.53 "," "
"8","999.6 ","1009.3 ","29.8 ","20.3 ","57 ","2.2 ","170.0 ","5.9 ","140.0 ","0.0 ","0.0 ","0.8 ","1.11 ","15.0 "
"9","1000.0 ","1009.6 ","30.8 ","21.4 ","57 ","2.5 ","170.0 ","6.0 ","160.0 ","0.0 ","0.0 ","0.4 ","1.28 ","15.0 "
"10","1000.1 ","1009.7 ","31.6 ","21.9 ","57 ","3.3 ","170.0 ","7.8 ","180.0 ","0.0 ","0.0 ","0.8 ","2.24 "," "
"11","999.8 ","1009.4 ","31.6 ","22.3 ","58 ","2.8 ","200.0 ","8.4 ","180.0 ","0.0 ","0.0 ","0.4 ","2.04 ","12.0 "
"12","999.3 ","1008.9 ","31.5 ","22.4 ","59 ","2.6 ","200.0 ","8.4 ","220.0 ","0.0 ","0.0 ","0.0 ","1.41 "," "
"13","999.0 ","1008.6 ","31.0 ","22.8 ","62 ","2.7 ","240.0 ","7.0 ","260.0 ","0.0 ","0.0 ","0.0 ","1.17 "," "
"14","998.4 ","1008.0 ","30.7 ","22.4 ","61 ","3.2 ","230.0 ","6.9 ","220.0 ","0.0 ","0.0 ","0.0 ","0.72 ","12.0 "
"15","998.1 ","1007.7 ","30.8 ","22.1 ","60 ","2.7 ","190.0 ","6.9 ","250.0 ","0.0 ","0.0 ","0.0 ","0.72 "," "
"16","997.3 ","1006.9 ","31.3 ","22.7 ","60 ","1.6 ","200.0 ","5.8 ","190.0 ","0.0 ","0.0 ","0.3 ","1.01 "," "
"17","997.1 ","1006.7 ","31.0 ","22.1 ","59 ","2.5 ","200.0 ","5.9 ","240.0 ","0.0 ","0.0 ","0.2 ","0.70 ","12.0 "
"18","997.6 ","1007.2 ","29.8 ","22.8 ","66 ","2.7 ","200.0 ","7.2 ","180.0 ","0.0 ","0.0 ","0.0 ","0.21 "," "
"19","998.4 ","1008.1 ","28.9 ","22.9 ","70 ","2.2 ","200.0 ","6.1 ","190.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","998.9 ","1008.6 ","28.7 ","22.9 ","71 ","1.9 ","180.0 ","6.0 ","160.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"21","999.1 ","1008.8 ","28.9 ","23.0 ","71 ","2.5 ","180.0 ","6.5 ","180.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"22","999.8 ","1009.5 ","28.8 ","23.1 ","71 ","1.8 ","190.0 ","5.6 ","170.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","999.9 ","1009.6 ","28.6 ","23.1 ","72 ","1.2 ","190.0 ","4.3 ","190.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"24","998.8 ","1008.5 ","28.6 ","22.6 ","70 ","1.1 ","160.0 ","3.7 ","190.0 ","0.0 ","0.0 "," ","0.00 "," "
