"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","999.7 ","1001.9 ","26.6 ","21.3 ","73 ","2.2 ","260.0 ","3.8 ","250.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","999.4 ","1001.6 ","26.1 ","21.1 ","74 ","2.6 ","220.0 ","4.6 ","250.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"3","999.0 ","1001.2 ","25.8 ","21.0 ","75 ","3.0 ","240.0 ","5.1 ","250.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","998.4 ","1000.6 ","25.8 ","20.8 ","74 ","3.5 ","240.0 ","4.8 ","240.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","998.5 ","1000.7 ","25.4 ","20.6 ","75 ","2.5 ","240.0 ","4.1 ","250.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"6","999.0 ","1001.2 ","25.4 ","20.5 ","74 ","2.6 ","240.0 ","4.3 ","250.0 ","0.0 ","0.0 ","0.2 ","0.00 "," "
"7","999.6 ","1001.8 ","26.6 ","20.6 ","70 ","2.8 ","250.0 ","4.5 ","250.0 ","0.0 ","0.0 ","1.0 ","0.44 "," "
"8","1000.1 ","1002.3 ","28.7 ","21.9 ","67 ","2.1 ","240.0 ","4.0 ","250.0 ","0.0 ","0.0 ","1.0 ","1.26 ","18.0 "
"9","1000.4 ","1002.6 ","29.8 ","21.5 ","61 ","2.0 ","110.0 ","3.0 ","100.0 ","0.0 ","0.0 ","1.0 ","3.30 ","18.0 "
"10","999.8 ","1001.9 ","31.6 ","22.4 ","58 ","2.5 ","90.0 ","3.7 ","100.0 ","0.0 ","0.0 ","1.0 ","2.70 "," "
"11","999.2 ","1001.3 ","31.8 ","22.6 ","58 ","3.1 ","80.0 ","4.9 ","110.0 ","0.0 ","0.0 ","1.0 ","3.00 ","12.0 "
"12","998.8 ","1000.9 ","31.3 ","23.6 ","64 ","3.7 ","80.0 ","5.9 ","80.0 ","0.0 ","0.0 ","1.0 ","3.36 "," "
"13","998.5 ","1000.6 ","31.3 ","23.3 ","63 ","3.0 ","70.0 ","6.0 ","80.0 ","0.0 ","0.0 ","1.0 ","3.45 "," "
"14","998.5 ","1000.6 ","31.7 ","23.2 ","61 ","3.4 ","80.0 ","6.1 ","90.0 ","0.0 ","0.0 ","1.0 ","2.91 ","8.0 "
"15","998.0 ","1000.1 ","31.0 ","23.9 ","66 ","4.4 ","80.0 ","6.2 ","90.0 ","0.0 ","0.0 ","0.7 ","1.90 "," "
"16","997.2 ","999.3 ","30.7 ","24.2 ","68 ","4.7 ","80.0 ","6.6 ","80.0 ","0.0 ","0.0 ","0.7 ","1.46 "," "
"17","997.6 ","999.7 ","30.1 ","23.2 ","67 ","2.4 ","40.0 ","5.8 ","90.0 ","0.0 ","0.0 ","0.0 ","0.59 ","10.0 "
"18","998.2 ","1000.4 ","29.8 ","23.3 ","68 ","1.8 ","90.0 ","4.8 ","70.0 ","0.0 ","0.0 ","0.0 ","0.01 "," "
"19","998.6 ","1000.8 ","29.0 ","23.4 ","72 ","1.1 ","120.0 ","2.9 ","110.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","999.2 ","1001.4 ","28.9 ","23.1 ","71 ","1.1 ","180.0 ","2.0 ","180.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"21","999.4 ","1001.6 ","28.9 ","23.2 ","71 ","1.9 ","250.0 ","2.8 ","250.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"22","998.8 ","1001.0 ","28.6 ","22.7 ","70 ","1.4 ","230.0 ","3.2 ","280.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","997.9 ","1000.1 ","28.8 ","22.5 ","69 ","1.4 ","300.0 ","4.5 ","300.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"24","996.7 ","998.9 ","28.6 ","22.1 ","68 ","1.1 ","270.0 ","2.6 ","280.0 ","0.0 ","0.0 "," ","0.00 "," "
