"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1011.6 ","1012.0 ","27.5 ","22.9 ","76 ","3.2 ","150.0 ","5.1 ","140.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1010.5 ","1010.9 ","27.5 ","23.3 ","78 ","3.4 ","150.0 ","5.6 ","160.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"3","1010.2 ","1010.6 ","27.2 ","23.4 ","80 ","2.3 ","150.0 ","6.1 ","140.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1010.2 ","1010.6 ","26.9 ","23.6 ","82 ","1.6 ","160.0 ","3.7 ","210.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1010.4 ","1010.8 ","26.9 ","23.9 ","84 ","0.8 ","160.0 ","3.8 ","150.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"6","1011.1 ","1011.5 ","26.9 ","24.1 ","85 ","0.9 ","190.0 ","2.9 ","150.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1011.9 ","1012.3 ","22.9 ","20.7 ","87 ","1.4 ","10.0 ","11.9 ","340.0 ","28.5 ","0.8 ","0.0 ","0.00 "," "
"8","1012.7 ","1013.1 ","23.6 ","21.5 ","88 ","2.2 ","50.0 ","7.1 ","30.0 ","1.0 ","0.5 ","0.0 ","0.00 ","15.0 "
"9","1012.3 ","1012.7 ","25.1 ","23.6 ","91 ","1.4 ","20.0 ","5.0 ","50.0 ","0.5 ","0.2 ","0.2 ","0.57 ","15.0 "
"10","1012.4 ","1012.8 ","26.9 ","23.5 ","82 ","1.6 ","270.0 ","3.5 ","340.0 ","0.0 ","0.0 ","0.3 ","1.24 "," "
"11","1012.3 ","1012.7 ","26.5 ","23.4 ","83 ","4.5 ","310.0 ","7.3 ","310.0 ","0.0 ","0.0 ","0.2 ","1.96 ","8.0 "
"12","1011.6 ","1012.0 ","27.1 ","23.6 ","81 ","3.4 ","290.0 ","6.6 ","330.0 ","0.0 ","0.0 ","0.5 ","2.31 "," "
"13","1011.2 ","1011.6 ","28.3 ","23.6 ","76 ","2.9 ","310.0 ","6.3 ","320.0 ","0.0 ","0.0 ","0.7 ","2.57 "," "
"14","1010.9 ","1011.3 ","28.3 ","23.3 ","74 ","1.8 ","230.0 ","4.7 ","260.0 ","0.0 ","0.0 ","0.7 ","2.35 ","6.0 "
"15","1011.0 ","1011.4 ","27.5 ","22.4 ","74 ","1.6 ","270.0 ","4.8 ","270.0 ","0.0 ","0.0 ","0.6 ","1.97 "," "
"16","1011.0 ","1011.4 ","27.3 ","22.2 ","74 ","2.5 ","280.0 ","4.3 ","280.0 ","0.0 ","0.0 ","0.0 ","0.70 "," "
"17","1011.8 ","1012.2 ","26.9 ","21.6 ","73 ","1.7 ","280.0 ","5.1 ","280.0 ","0.0 ","0.0 ","0.0 ","0.45 ","8.0 "
"18","1012.4 ","1012.8 ","26.5 ","21.3 ","73 ","0.8 ","290.0 ","3.5 ","270.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1012.9 ","1013.3 ","26.2 ","21.4 ","75 ","1.1 ","220.0 ","2.9 ","290.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1013.7 ","1014.1 ","26.1 ","21.5 ","76 ","1.9 ","180.0 ","3.7 ","170.0 ","0.0 ","0.0 "," ","0.00 ","5.0 "
"21","1014.6 ","1015.0 ","26.1 ","21.5 ","76 ","1.9 ","200.0 ","3.5 ","170.0 ","0.0 ","0.0 "," ","0.00 ","5.0 "
"22","1014.9 ","1015.3 ","25.5 ","20.9 ","76 ","2.6 ","310.0 ","4.8 ","300.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1014.9 ","1015.3 ","25.0 ","19.9 ","73 ","1.9 ","330.0 ","4.2 ","330.0 ","0.0 ","0.0 "," ","0.00 ","2.0 "
"24","1014.4 ","1014.8 ","24.8 ","19.9 ","74 ","1.9 ","310.0 ","3.5 ","310.0 ","0.0 ","0.0 "," ","0.00 "," "
