"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1012.1 ","1014.4 ","20.1 ","17.5 ","85 ","6.5 ","40.0 ","13.3 ","50.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1012.1 ","1014.4 ","19.8 ","17.1 ","84 ","8.1 ","40.0 ","13.1 ","40.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","1012.2 ","1014.5 ","20.4 ","17.2 ","82 ","5.8 ","40.0 ","13.4 ","50.0 ","0.5 ","0.7 "," ","0.00 "," "
"4","1012.6 ","1014.9 ","20.3 ","16.2 ","77 ","8.5 ","40.0 ","14.1 ","30.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1013.2 ","1015.5 ","20.2 ","15.9 ","76 ","8.4 ","40.0 ","15.7 ","30.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"6","1013.9 ","1016.2 ","20.1 ","15.7 ","76 ","6.5 ","40.0 ","14.6 ","10.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1014.7 ","1017.0 ","20.1 ","15.0 ","72 ","6.8 ","40.0 ","13.2 ","50.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"8","1015.6 ","1017.9 ","20.2 ","15.0 ","72 ","7.0 ","50.0 ","11.7 ","50.0 ","0.0 ","0.0 ","0.0 ","0.11 ","12.0 "
"9","1016.0 ","1018.3 ","20.3 ","14.7 ","70 ","6.8 ","40.0 ","12.8 ","50.0 ","0.0 ","0.0 ","0.0 ","0.27 ","12.0 "
"10","1016.1 ","1018.4 ","20.1 ","15.6 ","75 ","6.3 ","40.0 ","11.4 ","40.0 ","0.0 ","0.0 ","0.0 ","0.76 "," "
"11","1016.0 ","1018.3 ","20.2 ","15.0 ","72 ","6.6 ","40.0 ","13.4 ","50.0 ","0.0 ","0.0 ","0.0 ","0.60 ","12.0 "
"12","1015.5 ","1017.8 ","20.1 ","14.9 ","72 ","6.5 ","40.0 ","12.9 ","30.0 ","0.0 ","0.0 ","0.0 ","0.65 "," "
"13","1014.9 ","1017.2 ","19.9 ","14.9 ","73 ","5.8 ","40.0 ","12.3 ","50.0 ","0.0 ","0.0 ","0.0 ","0.66 "," "
"14","1014.2 ","1016.5 ","19.9 ","14.5 ","71 ","4.8 ","40.0 ","11.9 ","30.0 ","0.0 ","0.0 ","0.0 ","0.60 ","10.0 "
"15","1014.0 ","1016.3 ","19.8 ","14.1 ","70 ","5.3 ","40.0 ","11.1 ","40.0 ","0.0 ","0.0 ","0.0 ","0.60 "," "
"16","1013.7 ","1016.0 ","19.6 ","14.2 ","71 ","5.2 ","40.0 ","9.7 ","50.0 ","0.0 ","0.0 ","0.0 ","0.45 "," "
"17","1014.0 ","1016.3 ","19.5 ","14.2 ","71 ","4.6 ","50.0 ","9.8 ","50.0 ","0.0 ","0.0 ","0.0 ","0.02 ","10.0 "
"18","1014.6 ","1016.9 ","19.3 ","13.8 ","70 ","3.8 ","30.0 ","9.6 ","30.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1015.2 ","1017.5 ","19.2 ","14.2 ","73 ","1.6 ","350.0 ","7.4 ","50.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1015.9 ","1018.2 ","19.1 ","14.5 ","75 ","2.0 ","330.0 ","4.7 ","340.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"21","1016.3 ","1018.6 ","19.5 ","14.2 ","71 ","1.2 ","340.0 ","4.6 ","330.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","1016.4 ","1018.7 ","19.0 ","15.1 ","78 ","1.2 ","250.0 ","2.5 ","270.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1016.5 ","1018.8 ","18.5 ","15.4 ","82 ","2.3 ","250.0 ","2.9 ","250.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1015.8 ","1018.1 ","18.5 ","15.4 ","82 ","2.3 ","250.0 ","3.6 ","260.0 ","0.0 ","0.0 "," ","0.00 "," "
