"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1004.9 ","1005.6 ","28.3 ","24.1 ","78 ","1.1 ","280.0 ","2.5 ","300.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1004.5 ","1005.2 ","27.8 ","24.2 ","81 ","0.7 ","260.0 ","2.4 ","280.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"3","1004.5 ","1005.2 ","28.1 ","24.3 ","80 ","1.0 ","130.0 ","2.0 ","280.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1004.4 ","1005.1 ","27.9 ","24.2 ","80 ","1.0 ","120.0 ","2.7 ","90.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1004.4 ","1005.1 ","27.6 ","24.0 ","81 ","1.2 ","150.0 ","2.6 ","130.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"6","1004.4 ","1005.1 ","27.6 ","24.0 ","81 ","2.4 ","70.0 ","4.1 ","70.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1004.9 ","1005.6 ","28.4 ","24.5 ","79 ","0.9 ","120.0 ","2.8 ","80.0 ","0.0 ","0.0 ","0.1 ","0.53 "," "
"8","1005.1 ","1005.8 ","29.9 ","25.3 ","76 ","0.7 ","170.0 ","2.7 ","110.0 ","0.0 ","0.0 ","0.1 ","1.18 ","9.0 "
"9","1005.3 ","1006.0 ","31.6 ","25.8 ","71 ","0.8 ","40.0 ","3.4 ","340.0 ","0.0 ","0.0 ","0.8 ","1.98 ","9.0 "
"10","1005.5 ","1006.2 ","32.0 ","25.6 ","69 ","0.4 ","310.0 ","3.0 ","280.0 ","0.0 ","0.0 ","0.5 ","2.03 "," "
"11","1005.6 ","1006.3 ","31.4 ","25.0 ","69 ","1.6 ","340.0 ","5.2 ","330.0 ","0.0 ","0.0 ","0.0 ","0.88 ","18.0 "
"12","1005.3 ","1006.0 ","31.6 ","25.8 ","71 ","1.5 ","30.0 ","5.6 ","320.0 ","0.0 ","0.0 ","0.0 ","0.95 "," "
"13","1004.9 ","1005.6 ","29.1 ","24.8 ","78 ","1.2 ","290.0 ","4.8 ","300.0 ","T ","0.6 ","0.0 ","0.44 "," "
"14","1004.6 ","1005.3 ","27.9 ","24.9 ","84 ","0.7 ","90.0 ","3.9 ","180.0 ","7.5 ","1.0 ","0.0 ","0.13 ","3.5 "
"15","1004.5 ","1005.2 ","27.6 ","24.2 ","82 ","2.7 ","70.0 ","6.8 ","80.0 ","2.0 ","1.0 ","0.0 ","0.03 "," "
"16","1005.2 ","1005.9 ","26.8 ","23.7 ","83 ","2.2 ","70.0 ","7.0 ","70.0 ","4.5 ","1.0 ","0.0 ","0.00 "," "
"17","1005.3 ","1006.0 ","26.9 ","23.8 ","83 ","1.5 ","130.0 ","5.9 ","30.0 ","1.0 ","1.0 ","0.0 ","0.00 ","6.0 "
"18","1005.4 ","1006.1 ","26.9 ","23.8 ","83 ","1.6 ","180.0 ","4.5 ","70.0 ","2.0 ","1.0 ","0.0 ","0.00 "," "
"19","1005.6 ","1006.3 ","26.5 ","23.7 ","85 ","3.2 ","100.0 ","6.0 ","90.0 ","4.0 ","1.0 ","0.0 ","0.00 "," "
"20","1006.3 ","1007.0 ","26.4 ","23.7 ","85 ","1.6 ","130.0 ","4.6 ","100.0 ","2.5 ","0.8 "," ","0.00 ","8.0 "
"21","1006.7 ","1007.4 ","26.6 ","24.1 ","86 ","0.3 ","110.0 ","1.8 ","150.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"22","1007.0 ","1007.7 ","26.7 ","24.3 ","87 ","0.5 ","120.0 ","1.5 ","100.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1006.7 ","1007.4 ","26.9 ","24.5 ","87 ","0.5 ","190.0 ","1.5 ","110.0 ","0.0 ","0.0 "," ","0.00 ","5.0 "
"24","1006.2 ","1006.9 ","26.8 ","24.5 ","87 ","0.6 ","180.0 ","1.8 ","180.0 ","0.0 ","0.0 "," ","0.00 "," "
