"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1020.4 ","1021.2 ","13.2 ","5.7 ","60 ","1.8 ","80.0 ","3.2 ","80.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1020.1 ","1020.9 ","12.7 ","5.7 ","62 ","0.9 ","110.0 ","2.8 ","80.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"3","1019.9 ","1020.7 ","12.0 ","5.7 ","65 ","0.9 ","150.0 ","2.7 ","90.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1019.7 ","1020.5 ","11.5 ","5.6 ","67 ","1.2 ","120.0 ","1.8 ","100.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1019.6 ","1020.4 ","11.2 ","5.8 ","69 ","0.9 ","70.0 ","2.2 ","50.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"6","1020.0 ","1020.8 ","11.1 ","5.5 ","68 ","0.3 ","130.0 ","2.4 ","60.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1020.1 ","1020.9 ","11.6 ","5.8 ","68 ","0.7 ","160.0 ","2.4 ","110.0 ","0.0 ","0.0 ","0.1 ","0.00 "," "
"8","1020.1 ","1020.9 ","13.4 ","6.5 ","63 ","0.6 ","180.0 ","1.9 ","180.0 ","0.0 ","0.0 ","1.0 ","0.42 ","30.0 "
"9","1020.5 ","1021.3 ","16.6 ","8.9 ","60 ","0.9 ","210.0 ","2.1 ","210.0 ","0.0 ","0.0 ","1.0 ","1.08 ","20.0 "
"10","1020.5 ","1021.3 ","19.1 ","6.5 ","44 ","2.2 ","240.0 ","4.2 ","180.0 ","0.0 ","0.0 ","1.0 ","1.89 "," "
"11","1019.7 ","1020.5 ","20.4 ","6.8 ","41 ","2.2 ","250.0 ","5.1 ","210.0 ","0.0 ","0.0 ","0.9 ","2.40 ","25.0 "
"12","1018.6 ","1019.4 ","22.4 ","7.9 ","39 ","2.0 ","290.0 ","4.7 ","270.0 ","0.0 ","0.0 ","0.9 ","2.80 "," "
"13","1017.9 ","1018.7 ","21.3 ","9.0 ","45 ","1.8 ","340.0 ","5.4 ","330.0 ","0.0 ","0.0 ","0.9 ","2.72 "," "
"14","1017.2 ","1018.0 ","21.1 ","11.0 ","52 ","2.3 ","350.0 ","6.6 ","350.0 ","0.0 ","0.0 ","0.9 ","2.32 ","12.0 "
"15","1016.9 ","1017.7 ","20.5 ","11.0 ","54 ","1.6 ","330.0 ","6.2 ","320.0 ","0.0 ","0.0 ","0.9 ","1.76 "," "
"16","1017.4 ","1018.2 ","19.7 ","9.7 ","52 ","1.6 ","330.0 ","5.9 ","10.0 ","0.0 ","0.0 ","0.7 ","0.93 "," "
"17","1017.4 ","1018.2 ","18.0 ","9.2 ","56 ","2.0 ","10.0 ","4.3 ","320.0 ","0.0 ","0.0 ","0.0 ","0.08 ","12.0 "
"18","1017.8 ","1018.6 ","17.9 ","9.3 ","57 ","1.3 ","330.0 ","4.0 ","10.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1018.0 ","1018.8 ","17.7 ","9.1 ","57 ","0.1 ","0.0 ","2.6 ","350.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1017.9 ","1018.7 ","17.5 ","9.2 ","58 ","0.4 ","190.0 ","1.7 ","220.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"21","1018.1 ","1018.9 ","17.0 ","9.2 ","60 ","0.5 ","160.0 ","1.9 ","220.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"22","1018.0 ","1018.8 ","16.5 ","8.8 ","60 ","1.3 ","120.0 ","3.0 ","140.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1017.7 ","1018.5 ","15.9 ","8.9 ","63 ","1.1 ","220.0 ","3.4 ","100.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"24","1017.9 ","1018.7 ","14.9 ","8.4 ","65 ","1.2 ","200.0 ","2.5 ","230.0 ","0.0 ","0.0 "," ","0.00 "," "
