"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1007.3 ","1007.7 ","28.7 ","26.2 ","86 ","1.2 ","300.0 ","3.6 ","300.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1006.7 ","1007.1 ","28.4 ","26.1 ","87 ","1.1 ","280.0 ","2.4 ","320.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"3","1006.5 ","1006.9 ","28.3 ","26.0 ","87 ","0.9 ","320.0 ","2.4 ","310.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1006.2 ","1006.6 ","28.3 ","25.9 ","87 ","1.0 ","300.0 ","2.9 ","330.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1006.1 ","1006.5 ","28.1 ","25.9 ","88 ","0.2 ","0.0 ","2.4 ","330.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"6","1006.3 ","1006.7 ","28.0 ","25.9 ","88 ","0.3 ","190.0 ","1.8 ","270.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1006.8 ","1007.2 ","29.1 ","26.6 ","86 ","1.5 ","210.0 ","3.5 ","230.0 ","0.0 ","0.0 ","0.7 ","0.53 "," "
"8","1007.2 ","1007.5 ","29.8 ","27.1 ","85 ","1.3 ","200.0 ","3.4 ","240.0 ","0.0 ","0.0 ","1.0 ","1.27 ","15.0 "
"9","1007.7 ","1008.0 ","29.9 ","26.9 ","84 ","1.5 ","190.0 ","4.0 ","210.0 ","0.0 ","0.0 ","0.9 ","1.44 ","15.0 "
"10","1007.4 ","1007.7 ","30.7 ","27.1 ","81 ","1.8 ","260.0 ","4.3 ","280.0 ","0.0 ","0.0 ","1.0 ","2.01 "," "
"11","1007.1 ","1007.4 ","31.3 ","26.8 ","77 ","1.9 ","220.0 ","5.1 ","270.0 ","0.0 ","0.0 ","1.0 ","2.90 ","18.0 "
"12","1006.7 ","1007.0 ","31.3 ","27.1 ","78 ","2.0 ","260.0 ","5.1 ","290.0 ","0.0 ","0.0 ","1.0 ","3.16 "," "
"13","1006.3 ","1006.6 ","31.6 ","27.3 ","78 ","2.9 ","260.0 ","5.7 ","260.0 ","0.0 ","0.0 ","1.0 ","3.24 "," "
"14","1005.7 ","1006.0 ","31.5 ","27.5 ","79 ","2.5 ","240.0 ","5.6 ","270.0 ","0.0 ","0.0 ","1.0 ","2.99 ","18.0 "
"15","1005.3 ","1005.6 ","31.3 ","26.8 ","77 ","1.9 ","230.0 ","6.0 ","220.0 ","0.0 ","0.0 ","1.0 ","2.78 "," "
"16","1005.3 ","1005.6 ","31.3 ","27.1 ","78 ","1.8 ","220.0 ","6.1 ","270.0 ","0.0 ","0.0 ","1.0 ","2.15 "," "
"17","1005.1 ","1005.4 ","30.7 ","26.9 ","80 ","2.1 ","250.0 ","6.0 ","260.0 ","0.0 ","0.0 ","1.0 ","1.37 ","18.0 "
"18","1004.9 ","1005.2 ","29.9 ","26.3 ","81 ","2.4 ","260.0 ","4.4 ","290.0 ","0.0 ","0.0 ","1.0 ","0.52 "," "
"19","1005.5 ","1005.8 ","29.3 ","26.0 ","82 ","2.7 ","270.0 ","4.6 ","270.0 ","0.0 ","0.0 ","0.3 ","0.00 "," "
"20","1006.0 ","1006.3 ","29.4 ","26.0 ","82 ","2.2 ","270.0 ","4.9 ","270.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"21","1006.3 ","1006.6 ","29.2 ","26.1 ","83 ","1.7 ","260.0 ","4.2 ","240.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"22","1007.1 ","1007.4 ","29.1 ","26.1 ","84 ","1.0 ","250.0 ","3.2 ","270.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1006.8 ","1007.1 ","28.9 ","26.1 ","85 ","1.1 ","200.0 ","3.0 ","220.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"24","1006.3 ","1006.6 ","28.9 ","26.2 ","85 ","1.1 ","210.0 ","2.2 ","200.0 ","0.0 ","0.0 "," ","0.00 "," "
