"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","999.3 ","999.6 ","27.9 ","24.8 ","83 ","1.7 ","310.0 ","3.5 ","310.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","998.7 ","999.0 ","28.2 ","24.9 ","82 ","1.2 ","350.0 ","2.4 ","310.0 ","0.0 ","0.0 "," ","0.00 ","6.0 "
"3","998.7 ","999.0 ","28.2 ","24.8 ","82 ","1.0 ","60.0 ","2.9 ","10.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","998.5 ","998.8 ","27.8 ","25.2 ","86 ","0.4 ","110.0 ","2.2 ","80.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","998.3 ","998.6 ","27.5 ","24.9 ","86 ","1.4 ","150.0 ","3.3 ","170.0 ","0.0 ","0.0 "," ","0.00 ","5.0 "
"6","998.9 ","999.2 ","27.6 ","25.3 ","87 ","1.6 ","170.0 ","3.4 ","180.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","999.3 ","999.6 ","28.1 ","25.7 ","87 ","1.2 ","190.0 ","3.2 ","170.0 ","0.0 ","0.0 ","0.0 ","0.10 "," "
"8","999.8 ","1000.1 ","28.4 ","25.3 ","83 ","0.6 ","270.0 ","2.2 ","230.0 ","0.0 ","0.0 ","0.0 ","0.58 ","6.0 "
"9","1000.3 ","1000.6 ","29.1 ","25.8 ","82 ","3.3 ","180.0 ","5.4 ","200.0 ","0.0 ","0.0 ","0.1 ","0.74 ","9.0 "
"10","1000.5 ","1000.8 ","30.2 ","26.5 ","81 ","2.4 ","180.0 ","5.8 ","170.0 ","0.0 ","0.0 ","0.9 ","2.39 "," "
"11","1000.3 ","1000.6 ","31.3 ","26.7 ","77 ","3.3 ","170.0 ","6.4 ","160.0 ","0.0 ","0.0 ","0.8 ","2.68 ","10.0 "
"12","999.6 ","999.9 ","31.2 ","27.0 ","78 ","2.5 ","180.0 ","6.4 ","200.0 ","0.0 ","0.0 ","1.0 ","3.49 "," "
"13","999.0 ","999.3 ","31.1 ","26.9 ","78 ","3.4 ","170.0 ","6.1 ","210.0 ","0.0 ","0.0 ","0.9 ","3.12 "," "
"14","998.9 ","999.2 ","31.1 ","27.1 ","79 ","3.9 ","170.0 ","6.8 ","170.0 ","0.0 ","0.0 ","0.4 ","2.27 ","15.0 "
"15","998.5 ","998.8 ","30.9 ","26.8 ","79 ","3.2 ","190.0 ","6.9 ","210.0 ","0.0 ","0.0 ","1.0 ","2.26 "," "
"16","998.3 ","998.6 ","31.2 ","26.5 ","76 ","2.2 ","210.0 ","5.9 ","210.0 ","0.0 ","0.0 ","1.0 ","2.08 "," "
"17","998.5 ","998.8 ","30.6 ","26.2 ","77 ","1.9 ","240.0 ","5.7 ","200.0 ","0.0 ","0.0 ","1.0 ","1.37 ","15.0 "
"18","998.9 ","999.2 ","30.3 ","25.9 ","77 ","2.6 ","260.0 ","5.3 ","260.0 ","0.0 ","0.0 ","1.0 ","0.62 "," "
"19","999.4 ","999.7 ","29.4 ","25.8 ","81 ","3.0 ","280.0 ","6.2 ","270.0 ","0.0 ","0.0 ","0.1 ","0.03 "," "
"20","1000.0 ","1000.3 ","29.7 ","25.2 ","77 ","1.6 ","300.0 ","5.0 ","310.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"21","1000.2 ","1000.5 ","29.5 ","25.0 ","77 ","1.6 ","340.0 ","4.3 ","320.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"22","1000.9 ","1001.2 ","29.4 ","25.0 ","77 ","1.1 ","360.0 ","3.7 ","330.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1000.8 ","1001.1 ","29.3 ","24.7 ","76 ","0.9 ","360.0 ","2.8 ","30.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1000.4 ","1000.7 ","29.0 ","24.8 ","78 ","0.8 ","350.0 ","2.9 ","340.0 ","0.0 ","0.0 "," ","0.00 "," "
