"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1011.4 ","1011.8 ","22.4 ","18.6 ","79 ","2.1 ","340.0 ","3.5 ","340.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1010.2 ","1010.6 ","22.6 ","18.6 ","78 ","1.2 ","40.0 ","3.1 ","20.0 ","0.0 ","0.0 "," ","0.00 ","4.0 "
"3","1009.6 ","1010.0 ","22.3 ","18.9 ","81 ","1.7 ","30.0 ","3.0 ","30.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1009.9 ","1010.3 ","22.2 ","19.0 ","82 ","0.5 ","360.0 ","2.4 ","20.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1009.9 ","1010.3 ","22.2 ","19.1 ","83 ","0.6 ","50.0 ","2.3 ","20.0 ","0.0 ","0.0 "," ","0.00 ","3.0 "
"6","1010.6 ","1011.0 ","21.8 ","19.1 ","85 ","0.3 ","30.0 ","2.0 ","90.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1011.2 ","1011.6 ","22.3 ","19.7 ","85 ","1.1 ","80.0 ","1.8 ","20.0 ","0.0 ","0.0 ","0.0 ","0.11 "," "
"8","1011.4 ","1011.8 ","23.6 ","20.6 ","83 ","0.9 ","190.0 ","1.9 ","180.0 ","0.0 ","0.0 ","0.8 ","0.75 ","3.0 "
"9","1012.1 ","1012.5 ","24.7 ","21.5 ","82 ","2.0 ","200.0 ","3.5 ","210.0 ","0.0 ","0.0 ","1.0 ","1.38 ","3.0 "
"10","1012.6 ","1013.0 ","24.6 ","21.3 ","82 ","2.1 ","270.0 ","4.4 ","170.0 ","0.0 ","0.0 ","0.5 ","1.64 "," "
"11","1013.1 ","1013.5 ","24.7 ","20.6 ","78 ","2.6 ","290.0 ","4.9 ","310.0 ","0.0 ","0.0 ","0.0 ","1.27 ","2.0 "
"12","1013.8 ","1014.2 ","23.7 ","19.9 ","79 ","3.5 ","310.0 ","6.9 ","320.0 ","0.0 ","0.0 ","0.0 ","0.30 "," "
"13","1013.9 ","1014.3 ","22.2 ","18.5 ","80 ","7.3 ","340.0 ","13.0 ","340.0 ","0.5 ","0.7 ","0.0 ","0.23 "," "
"14","1012.8 ","1013.2 ","21.6 ","19.2 ","86 ","2.8 ","10.0 ","14.5 ","340.0 ","2.0 ","0.7 ","0.0 ","0.26 ","10.0 "
"15","1012.4 ","1012.8 ","20.9 ","18.3 ","85 ","3.4 ","70.0 ","7.1 ","30.0 ","1.0 ","0.5 ","0.0 ","0.13 "," "
"16","1010.9 ","1011.3 ","22.2 ","19.3 ","84 ","2.7 ","60.0 ","7.8 ","50.0 ","1.5 ","0.7 ","0.0 ","0.47 "," "
"17","1010.1 ","1010.5 ","23.5 ","19.0 ","76 ","1.0 ","140.0 ","5.5 ","50.0 ","0.0 ","0.0 ","0.0 ","0.48 ","15.0 "
"18","1010.4 ","1010.8 ","24.2 ","19.6 ","76 ","1.5 ","240.0 ","2.9 ","220.0 ","0.0 ","0.0 ","0.0 ","0.14 "," "
"19","1010.1 ","1010.5 ","23.5 ","19.7 ","79 ","0.7 ","330.0 ","3.0 ","260.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1010.2 ","1010.6 ","22.9 ","19.1 ","79 ","0.9 ","80.0 ","3.5 ","60.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"21","1011.8 ","1012.2 ","22.4 ","19.1 ","82 ","0.4 ","340.0 ","2.3 ","80.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","1013.0 ","1013.4 ","22.8 ","19.1 ","80 ","0.8 ","350.0 ","2.5 ","330.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1015.6 ","1016.0 ","22.3 ","19.2 ","83 ","3.8 ","350.0 ","6.3 ","340.0 ","0.0 ","0.0 "," ","0.00 ","6.0 "
"24","1016.2 ","1016.6 ","21.6 ","18.5 ","83 ","3.0 ","360.0 ","8.4 ","330.0 ","1.0 ","0.7 "," ","0.00 "," "
