"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1013.8 ","1014.2 ","23.5 ","20.5 ","83 ","1.7 ","10.0 ","4.8 ","340.0 ","T ","0.5 "," ","0.00 "," "
"2","1013.3 ","1013.7 ","23.4 ","20.5 ","84 ","1.6 ","20.0 ","4.9 ","20.0 ","0.0 ","0.0 "," ","0.00 ","4.0 "
"3","1013.0 ","1013.4 ","23.3 ","20.4 ","84 ","1.2 ","70.0 ","5.1 ","40.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1013.1 ","1013.5 ","23.3 ","20.5 ","84 ","1.4 ","20.0 ","2.6 ","100.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1013.1 ","1013.5 ","23.4 ","20.2 ","82 ","1.7 ","10.0 ","4.0 ","10.0 ","0.0 ","0.0 "," ","0.00 ","4.0 "
"6","1013.5 ","1013.9 ","23.4 ","19.8 ","80 ","1.1 ","360.0 ","4.3 ","20.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1014.0 ","1014.4 ","24.1 ","19.9 ","77 ","1.8 ","360.0 ","3.7 ","20.0 ","0.0 ","0.0 ","0.0 ","0.25 "," "
"8","1014.5 ","1014.9 ","24.9 ","20.2 ","75 ","1.7 ","10.0 ","3.9 ","10.0 ","0.0 ","0.0 ","0.0 ","0.60 ","6.0 "
"9","1014.8 ","1015.2 ","26.1 ","20.6 ","72 ","1.1 ","10.0 ","3.5 ","20.0 ","0.0 ","0.0 ","0.1 ","1.25 ","6.0 "
"10","1014.7 ","1015.1 ","25.4 ","20.9 ","76 ","2.5 ","270.0 ","4.4 ","280.0 ","0.0 ","0.0 ","0.0 ","1.08 "," "
"11","1014.4 ","1014.8 ","26.6 ","21.9 ","75 ","3.2 ","290.0 ","6.0 ","280.0 ","0.0 ","0.0 ","0.4 ","1.87 ","5.0 "
"12","1013.8 ","1014.2 ","26.4 ","21.6 ","75 ","2.8 ","250.0 ","5.9 ","250.0 ","0.0 ","0.0 ","0.8 ","2.82 "," "
"13","1012.7 ","1013.1 ","27.0 ","21.9 ","74 ","2.4 ","250.0 ","5.1 ","230.0 ","0.0 ","0.0 ","0.8 ","2.85 "," "
"14","1012.1 ","1012.5 ","27.0 ","21.6 ","72 ","3.3 ","180.0 ","5.6 ","200.0 ","0.0 ","0.0 ","0.9 ","2.68 ","6.0 "
"15","1011.5 ","1011.9 ","27.3 ","21.0 ","69 ","3.0 ","180.0 ","5.9 ","160.0 ","0.0 ","0.0 ","1.0 ","2.39 "," "
"16","1011.1 ","1011.5 ","26.4 ","20.7 ","71 ","2.7 ","190.0 ","5.7 ","180.0 ","0.0 ","0.0 ","0.1 ","1.16 "," "
"17","1010.8 ","1011.2 ","26.4 ","19.6 ","66 ","2.6 ","180.0 ","5.4 ","170.0 ","0.0 ","0.0 ","0.0 ","0.54 ","15.0 "
"18","1011.2 ","1011.6 ","25.9 ","20.1 ","70 ","3.9 ","170.0 ","7.2 ","160.0 ","0.0 ","0.0 ","0.0 ","0.21 "," "
"19","1011.5 ","1011.9 ","25.6 ","19.5 ","69 ","3.4 ","160.0 ","7.8 ","150.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1011.7 ","1012.1 ","25.4 ","19.7 ","71 ","3.0 ","160.0 ","7.8 ","200.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"21","1012.2 ","1012.6 ","25.3 ","19.6 ","71 ","2.5 ","160.0 ","6.7 ","130.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"22","1012.6 ","1013.0 ","25.2 ","20.2 ","74 ","1.7 ","160.0 ","5.1 ","130.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1012.3 ","1012.7 ","25.1 ","20.0 ","73 ","1.1 ","60.0 ","2.3 ","20.0 ","0.0 ","0.0 "," ","0.00 ","8.0 "
"24","1012.2 ","1012.6 ","25.0 ","19.8 ","73 ","1.3 ","70.0 ","3.1 ","50.0 ","0.0 ","0.0 "," ","0.00 "," "
