"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1016.6 ","1017.4 ","16.9 ","9.7 ","62 ","4.1 ","80.0 ","9.3 ","90.0 ","0.5 ","1.0 "," ","0.00 "," "
"2","1015.1 ","1015.9 ","15.2 ","8.3 ","63 ","5.1 ","80.0 ","10.1 ","80.0 ","2.5 ","1.0 "," ","0.00 ","10.0 "
"3","1015.0 ","1015.8 ","15.2 ","9.5 ","69 ","4.8 ","70.0 ","10.7 ","70.0 ","0.5 ","1.0 "," ","0.00 "," "
"4","1014.6 ","1015.4 ","14.8 ","10.1 ","73 ","5.0 ","80.0 ","10.3 ","70.0 ","2.0 ","1.0 "," ","0.00 "," "
"5","1014.0 ","1014.8 ","14.7 ","10.3 ","75 ","5.0 ","80.0 ","9.2 ","60.0 ","1.5 ","1.0 "," ","0.00 ","8.0 "
"6","1014.6 ","1015.4 ","14.9 ","10.7 ","76 ","4.8 ","80.0 ","10.7 ","80.0 ","1.0 ","1.0 ","0.0 ","0.00 "," "
"7","1014.6 ","1015.4 ","15.0 ","10.8 ","76 ","5.4 ","80.0 ","12.2 ","80.0 ","1.5 ","1.0 ","0.0 ","0.00 "," "
"8","1014.9 ","1015.7 ","15.5 ","11.4 ","77 ","5.7 ","80.0 ","11.1 ","80.0 ","0.5 ","0.7 ","0.0 ","0.00 ","8.0 "
"9","1015.2 ","1016.0 ","17.1 ","12.0 ","72 ","6.2 ","80.0 ","13.7 ","80.0 ","0.0 ","0.0 ","0.0 ","0.37 ","10.0 "
"10","1014.9 ","1015.7 ","18.4 ","12.8 ","70 ","6.8 ","80.0 ","14.0 ","90.0 ","0.0 ","0.0 ","0.1 ","0.87 "," "
"11","1013.5 ","1014.3 ","19.9 ","13.6 ","67 ","4.7 ","90.0 ","12.7 ","80.0 ","0.0 ","0.0 ","0.1 ","1.40 ","10.0 "
"12","1012.0 ","1012.8 ","22.3 ","14.5 ","61 ","3.9 ","90.0 ","10.9 ","80.0 ","0.0 ","0.0 ","0.2 ","1.67 "," "
"13","1010.6 ","1011.4 ","23.7 ","15.4 ","60 ","4.6 ","100.0 ","8.6 ","100.0 ","0.0 ","0.0 ","0.8 ","2.33 "," "
"14","1009.6 ","1010.3 ","25.0 ","16.3 ","58 ","2.3 ","120.0 ","7.7 ","80.0 ","0.0 ","0.0 ","1.0 ","2.40 ","15.0 "
"15","1009.0 ","1009.7 ","25.4 ","16.4 ","57 ","3.4 ","110.0 ","7.4 ","80.0 ","0.0 ","0.0 ","0.7 ","1.88 "," "
"16","1009.4 ","1010.1 ","24.3 ","15.7 ","59 ","3.3 ","100.0 ","8.1 ","110.0 ","0.0 ","0.0 ","0.9 ","1.33 "," "
"17","1009.9 ","1010.7 ","22.7 ","14.6 ","60 ","3.1 ","120.0 ","8.2 ","110.0 ","0.0 ","0.0 ","0.0 ","0.54 ","10.0 "
"18","1010.0 ","1010.8 ","21.7 ","14.1 ","62 ","3.4 ","90.0 ","7.9 ","80.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1010.2 ","1011.0 ","21.0 ","13.9 ","64 ","3.1 ","100.0 ","6.8 ","80.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1011.0 ","1011.8 ","21.2 ","13.9 ","63 ","2.5 ","100.0 ","5.1 ","90.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"21","1011.3 ","1012.1 ","21.1 ","13.9 ","63 ","1.7 ","80.0 ","4.6 ","70.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","1012.0 ","1012.8 ","21.1 ","14.0 ","64 ","1.1 ","110.0 ","5.7 ","80.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1012.1 ","1012.9 ","18.8 ","14.4 ","76 ","0.3 ","110.0 ","6.9 ","160.0 ","1.0 ","0.8 "," ","0.00 ","8.0 "
"24","1011.3 ","1012.1 ","19.0 ","15.4 ","80 ","0.3 ","360.0 ","1.8 ","160.0 ","2.5 ","1.0 "," ","0.00 "," "
