"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1011.3 ","1021.7 ","10.6 ","4.3 ","65 ","0.0 ","0.0 ","2.0 ","110.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1010.8 ","1021.3 ","10.0 ","4.7 ","70 ","0.5 ","50.0 ","2.0 ","110.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","1010.3 ","1020.8 ","9.4 ","2.1 ","60 ","0.3 ","90.0 ","1.5 ","130.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1010.2 ","1020.7 ","9.3 ","3.3 ","66 ","0.8 ","120.0 ","1.6 ","120.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1010.5 ","1021.0 ","8.5 ","3.2 ","69 ","1.0 ","130.0 ","1.8 ","130.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"6","1011.2 ","1021.7 ","8.5 ","3.2 ","69 ","0.2 ","0.0 ","1.8 ","130.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1011.4 ","1021.9 ","8.8 ","3.0 ","67 ","0.4 ","50.0 ","1.7 ","70.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"8","1011.2 ","1021.6 ","11.2 ","1.7 ","52 ","0.6 ","100.0 ","1.9 ","90.0 ","0.0 ","0.0 ","0.6 ","0.33 ","15.0 "
"9","1011.6 ","1021.9 ","14.6 ","5.4 ","54 ","0.7 ","220.0 ","2.4 ","230.0 ","0.0 ","0.0 ","1.0 ","1.03 ","15.0 "
"10","1012.3 ","1022.5 ","17.4 ","2.2 ","36 ","0.1 ","0.0 ","1.9 ","190.0 ","0.0 ","0.0 ","1.0 ","1.66 "," "
"11","1011.9 ","1022.0 ","19.5 ","1.6 ","30 ","0.5 ","140.0 ","2.7 ","170.0 ","0.0 ","0.0 ","1.0 ","2.03 ","15.0 "
"12","1010.9 ","1021.0 ","20.4 ","6.6 ","41 ","1.4 ","190.0 ","4.2 ","260.0 ","0.0 ","0.0 ","1.0 ","2.40 "," "
"13","1009.7 ","1019.7 ","22.1 ","7.4 ","39 ","2.0 ","220.0 ","3.7 ","230.0 ","0.0 ","0.0 ","1.0 ","2.40 "," "
"14","1009.3 ","1019.3 ","22.4 ","7.8 ","39 ","1.9 ","230.0 ","4.5 ","220.0 ","0.0 ","0.0 ","1.0 ","2.05 ","15.0 "
"15","1009.2 ","1019.2 ","21.1 ","8.4 ","44 ","2.2 ","320.0 ","5.8 ","340.0 ","0.0 ","0.0 ","1.0 ","1.56 "," "
"16","1009.3 ","1019.4 ","19.8 ","8.5 ","48 ","2.1 ","340.0 ","6.6 ","340.0 ","0.0 ","0.0 ","1.0 ","0.99 "," "
"17","1009.6 ","1019.7 ","19.2 ","9.0 ","52 ","1.0 ","310.0 ","4.6 ","330.0 ","0.0 ","0.0 ","0.9 ","0.46 ","12.0 "
"18","1009.7 ","1019.9 ","18.3 ","8.1 ","51 ","2.0 ","360.0 ","4.0 ","360.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1010.1 ","1020.3 ","16.8 ","8.5 ","58 ","0.6 ","40.0 ","4.1 ","10.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1010.3 ","1020.5 ","15.9 ","8.8 ","63 ","0.6 ","60.0 ","2.0 ","50.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"21","1010.6 ","1020.9 ","14.4 ","8.6 ","68 ","0.4 ","90.0 ","1.7 ","130.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","1010.6 ","1020.9 ","13.7 ","8.5 ","71 ","0.3 ","100.0 ","1.5 ","70.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1010.6 ","1020.9 ","13.6 ","8.5 ","71 ","0.5 ","50.0 ","1.7 ","60.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1011.0 ","1021.4 ","13.1 ","8.3 ","73 ","0.6 ","50.0 ","1.7 ","60.0 ","0.0 ","0.0 "," ","0.00 "," "
