"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1005.2 ","1005.9 ","30.5 ","21.6 ","59 ","3.0 ","110.0 ","7.7 ","70.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1004.3 ","1005.0 ","30.5 ","21.6 ","59 ","3.9 ","110.0 ","8.9 ","130.0 ","0.0 ","0.0 "," ","0.00 ","16.0 "
"3","1004.2 ","1004.9 ","30.3 ","21.5 ","59 ","3.1 ","120.0 ","9.6 ","110.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1003.8 ","1004.5 ","30.6 ","21.3 ","58 ","3.9 ","120.0 ","8.9 ","100.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1003.9 ","1004.6 ","30.5 ","21.4 ","58 ","2.9 ","120.0 ","7.5 ","100.0 ","0.0 ","0.0 "," ","0.00 ","16.0 "
"6","1004.3 ","1005.0 ","30.7 ","21.3 ","57 ","4.3 ","100.0 ","10.0 ","100.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1004.6 ","1005.3 ","30.9 ","21.5 ","57 ","5.1 ","110.0 ","9.9 ","130.0 ","0.0 ","0.0 ","0.0 ","0.33 "," "
"8","1005.2 ","1005.9 ","31.8 ","22.3 ","57 ","4.1 ","110.0 ","8.2 ","100.0 ","0.0 ","0.0 ","0.4 ","1.23 ","20.0 "
"9","1005.3 ","1006.0 ","32.3 ","22.9 ","58 ","3.3 ","100.0 ","8.7 ","90.0 ","0.0 ","0.0 ","0.4 ","1.86 ","20.0 "
"10","1005.1 ","1005.8 ","32.5 ","22.6 ","56 ","4.6 ","120.0 ","9.5 ","100.0 ","0.0 ","0.0 ","0.0 ","1.37 "," "
"11","1004.9 ","1005.6 ","33.3 ","22.8 ","54 ","4.8 ","140.0 ","11.7 ","150.0 ","0.0 ","0.0 ","0.0 ","1.77 ","22.0 "
"12","1004.1 ","1004.8 ","33.9 ","23.2 ","54 ","3.4 ","120.0 ","11.2 ","160.0 ","0.0 ","0.0 ","0.7 ","3.55 "," "
"13","1003.8 ","1004.5 ","34.7 ","23.6 ","53 ","6.2 ","110.0 ","13.9 ","130.0 ","0.0 ","0.0 ","0.7 ","3.79 "," "
"14","1003.3 ","1004.0 ","34.5 ","23.5 ","53 ","6.8 ","110.0 ","14.3 ","100.0 ","0.0 ","0.0 ","0.5 ","3.17 ","18.0 "
"15","1003.4 ","1004.1 ","33.5 ","22.9 ","54 ","6.6 ","120.0 ","16.0 ","140.0 ","0.0 ","0.0 ","0.7 ","2.72 "," "
"16","1003.5 ","1004.2 ","33.4 ","22.9 ","54 ","5.7 ","120.0 ","14.4 ","120.0 ","0.0 ","0.0 ","1.0 ","1.97 "," "
"17","1003.4 ","1004.1 ","33.0 ","22.0 ","53 ","4.4 ","110.0 ","11.9 ","90.0 ","0.0 ","0.0 ","1.0 ","1.22 ","20.0 "
"18","1004.2 ","1004.9 ","31.7 ","21.7 ","56 ","3.9 ","120.0 ","9.2 ","80.0 ","0.0 ","0.0 ","0.1 ","0.22 "," "
"19","1004.4 ","1005.1 ","31.3 ","21.9 ","57 ","3.3 ","120.0 ","7.9 ","110.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1004.9 ","1005.6 ","30.9 ","22.1 ","60 ","2.7 ","110.0 ","9.2 ","70.0 ","0.0 ","0.0 "," ","0.00 ","20.0 "
"21","1004.7 ","1005.4 ","31.3 ","22.0 ","58 ","3.5 ","130.0 ","8.6 ","110.0 ","0.0 ","0.0 "," ","0.00 ","20.0 "
"22","1005.2 ","1005.9 ","31.0 ","22.0 ","59 ","2.7 ","80.0 ","8.9 ","90.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1005.3 ","1006.0 ","30.9 ","22.0 ","59 ","4.2 ","120.0 ","10.8 ","100.0 ","0.0 ","0.0 "," ","0.00 ","20.0 "
"24","1005.0 ","1005.7 ","30.6 ","21.9 ","60 ","4.0 ","130.0 ","10.3 ","80.0 ","0.0 ","0.0 "," ","0.00 "," "
