"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1018.0 ","1018.8 ","14.0 ","10.3 ","78 ","3.3 ","80.0 ","7.2 ","80.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1018.0 ","1018.8 ","14.2 ","10.4 ","78 ","2.0 ","80.0 ","7.1 ","70.0 ","T ","0.5 "," ","0.00 ","8.0 "
"3","1018.0 ","1018.8 ","14.0 ","10.3 ","78 ","2.0 ","90.0 ","5.7 ","100.0 ","0.5 ","1.0 "," ","0.00 "," "
"4","1018.0 ","1018.8 ","14.1 ","10.5 ","79 ","1.0 ","70.0 ","4.0 ","70.0 ","T ","1.0 "," ","0.00 "," "
"5","1018.2 ","1019.0 ","13.9 ","10.6 ","80 ","1.4 ","80.0 ","4.3 ","70.0 ","0.5 ","1.0 "," ","0.00 ","9.0 "
"6","1018.8 ","1019.6 ","13.9 ","10.5 ","80 ","2.0 ","80.0 ","4.8 ","70.0 ","T ","1.0 ","0.0 ","0.00 "," "
"7","1019.4 ","1020.2 ","13.6 ","10.2 ","80 ","2.5 ","80.0 ","6.5 ","80.0 ","3.0 ","1.0 ","0.0 ","0.00 "," "
"8","1020.0 ","1020.8 ","13.6 ","10.3 ","80 ","2.7 ","80.0 ","5.7 ","80.0 ","5.0 ","1.0 ","0.0 ","0.00 ","6.0 "
"9","1020.4 ","1021.2 ","14.1 ","10.8 ","81 ","2.0 ","70.0 ","6.8 ","50.0 ","0.5 ","0.5 ","0.0 ","0.24 ","12.0 "
"10","1019.9 ","1020.7 ","14.7 ","11.2 ","80 ","2.6 ","80.0 ","7.7 ","70.0 ","0.0 ","0.0 ","0.0 ","0.28 "," "
"11","1018.9 ","1019.7 ","15.8 ","11.7 ","77 ","3.3 ","90.0 ","6.8 ","70.0 ","0.0 ","0.0 ","0.0 ","0.72 ","13.0 "
"12","1017.9 ","1018.7 ","16.5 ","11.2 ","71 ","4.2 ","80.0 ","9.6 ","80.0 ","0.0 ","0.0 ","0.0 ","1.40 "," "
"13","1017.6 ","1018.4 ","16.5 ","11.0 ","70 ","4.4 ","80.0 ","9.8 ","80.0 ","0.0 ","0.0 ","0.0 ","0.70 "," "
"14","1017.4 ","1018.2 ","16.3 ","10.6 ","69 ","4.6 ","70.0 ","8.7 ","70.0 ","0.0 ","0.0 ","0.0 ","0.39 ","15.0 "
"15","1017.1 ","1017.9 ","16.4 ","10.7 ","69 ","3.9 ","80.0 ","8.0 ","70.0 ","0.0 ","0.0 ","0.0 ","0.60 "," "
"16","1017.1 ","1017.9 ","16.4 ","10.7 ","69 ","4.0 ","80.0 ","8.9 ","70.0 ","0.0 ","0.0 ","0.0 ","0.05 "," "
"17","1016.9 ","1017.7 ","16.2 ","10.9 ","71 ","4.7 ","80.0 ","9.0 ","80.0 ","0.0 ","0.0 ","0.0 ","0.00 ","12.0 "
"18","1017.3 ","1018.1 ","15.8 ","11.2 ","74 ","4.6 ","70.0 ","8.1 ","80.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1017.4 ","1018.2 ","15.8 ","11.4 ","75 ","4.3 ","80.0 ","9.0 ","80.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1017.6 ","1018.4 ","16.0 ","11.6 ","75 ","4.2 ","80.0 ","8.2 ","80.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"21","1017.7 ","1018.5 ","16.2 ","11.8 ","75 ","2.8 ","80.0 ","7.2 ","80.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"22","1017.8 ","1018.6 ","16.4 ","12.1 ","76 ","2.8 ","70.0 ","6.8 ","110.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1017.5 ","1018.3 ","16.6 ","12.3 ","76 ","3.0 ","80.0 ","6.4 ","60.0 ","0.0 ","0.0 "," ","0.00 ","11.0 "
"24","1017.1 ","1017.9 ","16.9 ","12.4 ","75 ","2.0 ","80.0 ","5.3 ","70.0 ","0.0 ","0.0 "," ","0.00 "," "
