"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","991.3 ","1001.0 ","26.4 ","23.0 ","82 ","0.3 ","70.0 ","2.4 ","160.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","991.1 ","1000.8 ","26.3 ","22.9 ","82 ","0.8 ","50.0 ","1.7 ","70.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","990.7 ","1000.4 ","25.9 ","22.9 ","84 ","0.8 ","140.0 ","2.1 ","180.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","990.7 ","1000.4 ","25.7 ","22.4 ","82 ","0.8 ","130.0 ","2.0 ","140.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","990.7 ","1000.4 ","25.5 ","21.8 ","80 ","0.3 ","80.0 ","2.2 ","130.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"6","990.9 ","1000.6 ","25.0 ","21.7 ","82 ","0.2 ","0.0 ","2.1 ","50.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","991.0 ","1000.7 ","26.5 ","22.3 ","78 ","0.4 ","90.0 ","1.9 ","70.0 ","0.0 ","0.0 ","0.7 ","0.38 "," "
"8","990.9 ","1000.5 ","28.4 ","22.8 ","72 ","0.7 ","120.0 ","2.4 ","200.0 ","0.0 ","0.0 ","0.9 ","1.18 ","15.0 "
"9","991.1 ","1000.7 ","30.1 ","22.9 ","65 ","0.8 ","120.0 ","2.1 ","160.0 ","0.0 ","0.0 ","1.0 ","1.90 ","15.0 "
"10","990.7 ","1000.2 ","31.3 ","22.4 ","59 ","0.6 ","210.0 ","2.7 ","230.0 ","0.0 ","0.0 ","1.0 ","2.82 "," "
"11","990.7 ","1000.2 ","31.7 ","23.5 ","62 ","1.0 ","150.0 ","3.9 ","210.0 ","0.0 ","0.0 ","0.7 ","2.87 ","15.0 "
"12","990.0 ","999.5 ","32.3 ","23.3 ","59 ","1.6 ","180.0 ","4.7 ","160.0 ","0.0 ","0.0 ","0.7 ","2.85 "," "
"13","989.3 ","998.8 ","33.0 ","23.2 ","57 ","1.5 ","220.0 ","5.4 ","240.0 ","0.0 ","0.0 ","1.0 ","3.51 "," "
"14","989.0 ","998.5 ","32.2 ","23.4 ","60 ","1.6 ","340.0 ","5.7 ","230.0 ","0.0 ","0.0 ","0.2 ","1.75 ","10.0 "
"15","988.5 ","998.0 ","32.8 ","24.0 ","60 ","2.3 ","310.0 ","5.6 ","350.0 ","0.0 ","0.0 ","0.4 ","1.90 "," "
"16","988.2 ","997.7 ","31.9 ","23.9 ","63 ","2.3 ","360.0 ","5.3 ","310.0 ","0.0 ","0.0 ","0.1 ","1.21 "," "
"17","987.9 ","997.4 ","31.4 ","24.2 ","66 ","2.0 ","330.0 ","5.8 ","330.0 ","0.0 ","0.0 ","0.0 ","0.64 ","10.0 "
"18","988.3 ","997.8 ","31.0 ","23.9 ","66 ","1.0 ","10.0 ","5.3 ","330.0 ","0.0 ","0.0 ","0.0 ","0.01 "," "
"19","988.6 ","998.1 ","30.2 ","23.1 ","66 ","0.8 ","40.0 ","3.2 ","310.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","989.4 ","999.0 ","29.6 ","22.8 ","67 ","0.3 ","60.0 ","2.2 ","70.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"21","989.6 ","999.2 ","29.9 ","23.6 ","69 ","0.9 ","320.0 ","3.8 ","310.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","989.5 ","999.1 ","28.5 ","22.9 ","72 ","0.1 ","0.0 ","4.0 ","10.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","989.0 ","998.6 ","28.4 ","23.8 ","76 ","0.7 ","150.0 ","2.7 ","90.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","988.0 ","997.6 ","28.9 ","23.9 ","74 ","1.5 ","350.0 ","2.7 ","350.0 ","0.0 ","0.0 "," ","0.00 "," "
